UTC time,coal,nat_gas,oil,hydro,solar,other
2023-12-17 00:00:00,3608.0,0.0,30.0,0.0,77.0,653.0
2023-12-17 01:00:00,3598.0,0.0,31.0,0.0,64.0,547.0
2023-12-17 02:00:00,3448.0,0.0,31.0,0.0,61.0,497.0
2023-12-17 03:00:00,3392.0,0.0,30.0,0.0,63.0,408.0
2023-12-17 04:00:00,3181.0,0.0,31.0,0.0,62.0,339.0
2023-12-17 05:00:00,3111.0,0.0,30.0,0.0,66.0,194.0
2023-12-17 06:00:00,2906.0,0.0,31.0,0.0,73.0,199.0
2023-12-17 07:00:00,2722.0,0.0,30.0,0.0,75.0,198.0
2023-12-17 08:00:00,2649.0,0.0,30.0,0.0,73.0,196.0
2023-12-17 09:00:00,2591.0,0.0,30.0,0.0,63.0,200.0
2023-12-17 10:00:00,2578.0,0.0,31.0,0.0,61.0,199.0
2023-12-17 11:00:00,2504.0,0.0,30.0,0.0,60.0,197.0
2023-12-17 12:00:00,2636.0,0.0,30.0,0.0,62.0,198.0
2023-12-17 13:00:00,2876.0,0.0,28.0,6.0,67.0,199.0
2023-12-17 14:00:00,3119.0,0.0,27.0,55.0,69.0,197.0
2023-12-17 15:00:00,3304.0,0.0,27.0,149.0,72.0,200.0
2023-12-17 16:00:00,3335.0,0.0,27.0,257.0,73.0,199.0
2023-12-17 17:00:00,3200.0,0.0,28.0,383.0,72.0,197.0
2023-12-17 18:00:00,3107.0,0.0,27.0,429.0,76.0,198.0
2023-12-17 19:00:00,3167.0,0.0,27.0,353.0,72.0,200.0
2023-12-17 20:00:00,3264.0,0.0,31.0,310.0,75.0,198.0
2023-12-17 21:00:00,3348.0,0.0,34.0,259.0,93.0,201.0
2023-12-17 22:00:00,3384.0,0.0,39.0,118.0,93.0,351.0
2023-12-17 23:00:00,3556.0,0.0,37.0,8.0,95.0,475.0
