UTC time,coal,nat_gas,oil,hydro,solar,other
2023-02-02 00:00:00,4667.0,0.0,11.0,0.0,95.0,0.0
2023-02-02 01:00:00,4541.0,0.0,12.0,0.0,96.0,0.0
2023-02-02 02:00:00,4484.0,0.0,12.0,0.0,100.0,0.0
2023-02-02 03:00:00,4246.0,0.0,12.0,0.0,98.0,0.0
2023-02-02 04:00:00,3729.0,0.0,13.0,0.0,100.0,0.0
2023-02-02 05:00:00,3380.0,0.0,12.0,0.0,99.0,0.0
2023-02-02 06:00:00,3196.0,0.0,12.0,0.0,98.0,0.0
2023-02-02 07:00:00,2965.0,0.0,12.0,0.0,99.0,0.0
2023-02-02 08:00:00,2796.0,0.0,12.0,0.0,98.0,0.0
2023-02-02 09:00:00,2755.0,0.0,13.0,0.0,99.0,0.0
2023-02-02 10:00:00,2787.0,0.0,12.0,0.0,100.0,0.0
2023-02-02 11:00:00,3025.0,0.0,12.0,0.0,99.0,0.0
2023-02-02 12:00:00,3441.0,0.0,10.0,0.0,100.0,0.0
2023-02-02 13:00:00,3524.0,0.0,7.0,10.0,101.0,0.0
2023-02-02 14:00:00,3481.0,0.0,8.0,139.0,98.0,0.0
2023-02-02 15:00:00,3402.0,0.0,8.0,310.0,99.0,0.0
2023-02-02 16:00:00,3527.0,0.0,8.0,457.0,97.0,0.0
2023-02-02 17:00:00,3688.0,0.0,8.0,563.0,97.0,0.0
2023-02-02 18:00:00,3913.0,0.0,8.0,573.0,98.0,0.0
2023-02-02 19:00:00,4024.0,0.0,9.0,574.0,96.0,0.0
2023-02-02 20:00:00,4154.0,22.0,9.0,535.0,95.0,0.0
2023-02-02 21:00:00,4410.0,32.0,9.0,498.0,98.0,0.0
2023-02-02 22:00:00,4558.0,0.0,10.0,386.0,98.0,0.0
2023-02-02 23:00:00,4840.0,0.0,11.0,91.0,99.0,0.0
