UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-09-18 00:00:00,2024-07-17 00:00:00,3.1,4.063697697854367,300.08456386504247,290.82959186060714,404.5149665078208,0.6121629603665885,6388.34738,0.0,27.03911,130.96746,93.90172,48.49399
2023-09-18 01:00:00,2024-07-17 00:00:00,3.1,3.982834447055224,299.38331606073893,290.9548325407312,0.0,0.3337952413741444,5995.73478,3.69564,27.15932,138.09467,94.21183,44.31415
2023-09-18 02:00:00,2024-07-17 00:00:00,3.1,3.982834447055224,299.38331606073893,290.9548325407312,0.0,0.3337952413741444,5542.72129,7.12652,26.94173,147.62882,93.15665,48.0364
2023-09-18 03:00:00,2024-07-17 00:00:00,3.1,3.982834447055224,299.38331606073893,290.9548325407312,0.0,0.3337952413741444,5002.50508,0.0,26.18973,276.41013,93.4262,53.13884
2023-09-18 04:00:00,2024-07-17 00:00:00,3.1,4.193797125903441,298.74002607198736,290.7240113355173,0.0,0.6076998796369758,4495.07338,2.1569,26.34748,147.11032,94.69129,54.76642
2023-09-18 05:00:00,2024-07-17 00:00:00,3.1,4.193797125903441,298.74002607198736,290.7240113355173,0.0,0.6076998796369758,4062.99647,1.05288,25.43328,243.92227,95.19592,57.4178
2023-09-18 06:00:00,2024-07-17 00:00:00,3.1,4.193797125903441,298.74002607198736,290.7240113355173,0.0,0.6076998796369758,3787.88395,2.0636,24.48432,196.07211,94.54017,59.19056
2023-09-18 07:00:00,2024-07-17 00:00:00,3.1,4.342485826067955,298.14827831040566,290.65369005035257,0.0,0.1699778291523069,3510.48157,3.89907,27.23031,321.42674,92.18533,57.69758
2023-09-18 08:00:00,2024-07-17 00:00:00,3.1,4.342485826067955,298.14827831040566,290.65369005035257,0.0,0.1699778291523069,3402.27579,3.00604,26.1436,236.50567,93.92249,57.86277
2023-09-18 09:00:00,2024-07-17 00:00:00,3.1,4.342485826067955,298.14827831040566,290.65369005035257,0.0,0.1699778291523069,3453.81232,0.0,26.26095,224.54374,93.98976,62.19285
2023-09-18 10:00:00,2024-07-17 00:00:00,3.1,4.514054741066699,298.04768616340846,290.99673561034274,3.4261996265897308,0.3596073857086311,3637.52791,2.53522,25.75056,138.11158,92.9286,69.81257
2023-09-18 11:00:00,2024-07-17 00:00:00,3.1,4.514054741066699,298.04768616340846,290.99673561034274,3.4261996265897308,0.3596073857086311,3776.02857,2.15153,26.42375,161.95322,92.07972,75.02092
2023-09-18 12:00:00,2024-07-17 00:00:00,3.1,4.514054741066699,298.04768616340846,290.99673561034274,3.4261996265897308,0.3596073857086311,3846.92477,0.77259,26.77245,202.87631,92.50508,79.11589
2023-09-18 13:00:00,2024-07-17 00:00:00,3.1,4.910869220735676,300.79574136963777,291.42902364999827,371.14918464602994,0.2525493172901425,4034.65936,1.90183,27.02356,303.77299,92.72788,85.88896
2023-09-18 14:00:00,2024-07-17 00:00:00,3.1,4.910869220735676,300.79574136963777,291.42902364999827,371.14918464602994,0.2525493172901425,4304.83643,4.42082,26.72272,206.75089,92.35129,87.35912
2023-09-18 15:00:00,2024-07-17 00:00:00,3.1,4.910869220735676,300.79574136963777,291.42902364999827,371.14918464602994,0.2525493172901425,4687.45667,2.43361,26.54286,234.16574,90.78586,90.89618
2023-09-18 16:00:00,2024-07-17 00:00:00,3.1,4.247695351891913,302.04158174888664,291.3585874104012,575.49743010358,0.7991479954869913,5010.0162,3.17943,26.8101,188.16169,90.35894,88.09642
