UTC time,coal,nat_gas,oil,hydro,solar,other
2023-04-05 00:00:00,5241.0,0.0,14.0,55.0,90.0,1445.0
2023-04-05 01:00:00,5145.0,0.0,14.0,0.0,92.0,1448.0
2023-04-05 02:00:00,4740.0,0.0,13.0,0.0,89.0,1379.0
2023-04-05 03:00:00,4463.0,0.0,13.0,0.0,93.0,1125.0
2023-04-05 04:00:00,4319.0,0.0,14.0,0.0,90.0,893.0
2023-04-05 05:00:00,3709.0,0.0,13.0,0.0,92.0,648.0
2023-04-05 06:00:00,3484.0,0.0,12.0,0.0,90.0,436.0
2023-04-05 07:00:00,3228.0,0.0,13.0,0.0,92.0,434.0
2023-04-05 08:00:00,3080.0,0.0,13.0,0.0,93.0,423.0
2023-04-05 09:00:00,3196.0,0.0,12.0,0.0,92.0,358.0
2023-04-05 10:00:00,3373.0,0.0,12.0,0.0,92.0,408.0
2023-04-05 11:00:00,3626.0,0.0,12.0,0.0,92.0,479.0
2023-04-05 12:00:00,3191.0,0.0,12.0,25.0,91.0,447.0
2023-04-05 13:00:00,3179.0,0.0,12.0,340.0,88.0,412.0
2023-04-05 14:00:00,3274.0,0.0,11.0,687.0,81.0,413.0
2023-04-05 15:00:00,3305.0,0.0,12.0,815.0,79.0,447.0
2023-04-05 16:00:00,3929.0,0.0,11.0,844.0,81.0,559.0
2023-04-05 17:00:00,3998.0,0.0,9.0,850.0,84.0,643.0
2023-04-05 18:00:00,4209.0,0.0,12.0,817.0,88.0,975.0
2023-04-05 19:00:00,4571.0,0.0,13.0,762.0,89.0,1220.0
2023-04-05 20:00:00,4972.0,0.0,13.0,655.0,90.0,1205.0
2023-04-05 21:00:00,5145.0,0.0,13.0,487.0,90.0,1277.0
2023-04-05 22:00:00,5270.0,0.0,14.0,393.0,92.0,1382.0
2023-04-05 23:00:00,5120.0,0.0,14.0,208.0,92.0,1446.0
