Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
43704,2023-12-27 00:00:00,2024-07-17 00:00:00,3.1,800.48,4420.0,56.0,16.0,0.0,88.0,0.0
43705,2023-12-27 01:00:00,2024-07-17 00:00:00,3.1,800.23,4360.0,49.0,15.0,0.0,91.0,0.0
43706,2023-12-27 02:00:00,2024-07-17 00:00:00,3.1,802.66,4151.0,0.0,15.0,0.0,92.0,0.0
43707,2023-12-27 03:00:00,2024-07-17 00:00:00,3.1,801.22,3955.0,0.0,16.0,0.0,95.0,0.0
43708,2023-12-27 04:00:00,2024-07-17 00:00:00,3.1,799.25,3597.0,0.0,15.0,0.0,96.0,0.0
43709,2023-12-27 05:00:00,2024-07-17 00:00:00,3.1,797.55,3323.0,0.0,16.0,0.0,96.0,0.0
43710,2023-12-27 06:00:00,2024-07-17 00:00:00,3.1,796.41,3100.0,0.0,17.0,0.0,94.0,0.0
43711,2023-12-27 07:00:00,2024-07-17 00:00:00,3.1,794.41,2878.0,0.0,17.0,0.0,95.0,0.0
43712,2023-12-27 08:00:00,2024-07-17 00:00:00,3.1,793.77,2754.0,0.0,18.0,0.0,93.0,0.0
43713,2023-12-27 09:00:00,2024-07-17 00:00:00,3.1,792.98,2692.0,0.0,17.0,0.0,94.0,0.0
43714,2023-12-27 10:00:00,2024-07-17 00:00:00,3.1,791.95,2674.0,0.0,18.0,0.0,97.0,0.0
43715,2023-12-27 11:00:00,2024-07-17 00:00:00,3.1,792.73,2694.0,0.0,17.0,0.0,95.0,0.0
43716,2023-12-27 12:00:00,2024-07-17 00:00:00,3.1,797.83,2938.0,0.0,18.0,0.0,83.0,0.0
43717,2023-12-27 13:00:00,2024-07-17 00:00:00,3.1,799.69,3251.0,0.0,17.0,4.0,80.0,0.0
43718,2023-12-27 14:00:00,2024-07-17 00:00:00,3.1,780.58,3432.0,0.0,18.0,95.0,83.0,0.0
43719,2023-12-27 15:00:00,2024-07-17 00:00:00,3.1,748.78,3479.0,0.0,18.0,252.0,90.0,0.0
43720,2023-12-27 16:00:00,2024-07-17 00:00:00,3.1,733.92,3426.0,0.0,17.0,329.0,87.0,0.0
43721,2023-12-27 17:00:00,2024-07-17 00:00:00,3.1,708.66,3295.0,0.0,18.0,449.0,88.0,0.0
43722,2023-12-27 18:00:00,2024-07-17 00:00:00,3.1,706.89,3319.0,0.0,18.0,461.0,90.0,0.0
43723,2023-12-27 19:00:00,2024-07-17 00:00:00,3.1,700.88,3248.0,0.0,17.0,486.0,87.0,0.0
43724,2023-12-27 20:00:00,2024-07-17 00:00:00,3.1,732.51,3445.0,0.0,17.0,340.0,86.0,0.0
43725,2023-12-27 21:00:00,2024-07-17 00:00:00,3.1,758.99,3662.0,0.0,17.0,214.0,90.0,0.0
43726,2023-12-27 22:00:00,2024-07-17 00:00:00,3.1,786.79,3903.0,0.0,19.0,79.0,90.0,0.0
43727,2023-12-27 23:00:00,2024-07-17 00:00:00,3.1,800.25,4154.0,13.0,36.0,5.0,91.0,0.0
