UTC time,coal,nat_gas,oil,hydro,solar,other
2023-08-20 00:00:00,6740.0,0.0,21.0,86.0,94.0,1343.0
2023-08-20 01:00:00,6221.0,0.0,21.0,0.0,95.0,1345.0
2023-08-20 02:00:00,5544.0,0.0,22.0,0.0,96.0,1338.0
2023-08-20 03:00:00,4904.0,0.0,21.0,0.0,93.0,1266.0
2023-08-20 04:00:00,4774.0,0.0,22.0,0.0,95.0,914.0
2023-08-20 05:00:00,4645.0,0.0,22.0,0.0,95.0,660.0
2023-08-20 06:00:00,4568.0,0.0,22.0,0.0,89.0,403.0
2023-08-20 07:00:00,4287.0,0.0,22.0,0.0,95.0,293.0
2023-08-20 08:00:00,4041.0,0.0,22.0,0.0,92.0,294.0
2023-08-20 09:00:00,3883.0,0.0,23.0,0.0,92.0,295.0
2023-08-20 10:00:00,3838.0,0.0,22.0,0.0,91.0,291.0
2023-08-20 11:00:00,3880.0,0.0,23.0,0.0,93.0,295.0
2023-08-20 12:00:00,3926.0,0.0,22.0,62.0,91.0,291.0
2023-08-20 13:00:00,4066.0,0.0,23.0,438.0,92.0,292.0
2023-08-20 14:00:00,4440.0,0.0,25.0,723.0,92.0,294.0
2023-08-20 15:00:00,4834.0,2.0,25.0,802.0,91.0,396.0
2023-08-20 16:00:00,5120.0,18.0,23.0,865.0,93.0,465.0
2023-08-20 17:00:00,5669.0,0.0,24.0,865.0,92.0,633.0
2023-08-20 18:00:00,5718.0,0.0,24.0,850.0,94.0,851.0
2023-08-20 19:00:00,5770.0,0.0,23.0,745.0,93.0,870.0
2023-08-20 20:00:00,5636.0,0.0,24.0,740.0,94.0,813.0
2023-08-20 21:00:00,5860.0,0.0,24.0,550.0,95.0,662.0
2023-08-20 22:00:00,5590.0,0.0,37.0,418.0,94.0,987.0
2023-08-20 23:00:00,5405.0,0.0,23.0,220.0,96.0,1374.0
