UTC time,coal,nat_gas,oil,hydro,solar,other
2023-03-03 00:00:00,5365.0,0.0,39.0,11.0,44.0,963.0
2023-03-03 01:00:00,5113.0,0.0,39.0,1.0,37.0,1024.0
2023-03-03 02:00:00,4686.0,0.0,39.0,0.0,26.0,1072.0
2023-03-03 03:00:00,4285.0,0.0,39.0,0.0,28.0,944.0
2023-03-03 04:00:00,3870.0,0.0,40.0,0.0,26.0,728.0
2023-03-03 05:00:00,3542.0,0.0,39.0,0.0,29.0,410.0
2023-03-03 06:00:00,3235.0,0.0,39.0,0.0,26.0,374.0
2023-03-03 07:00:00,2930.0,0.0,39.0,0.0,28.0,342.0
2023-03-03 08:00:00,2770.0,0.0,40.0,0.0,26.0,340.0
2023-03-03 09:00:00,2694.0,0.0,39.0,0.0,27.0,342.0
2023-03-03 10:00:00,2713.0,0.0,40.0,0.0,26.0,341.0
2023-03-03 11:00:00,2941.0,0.0,39.0,0.0,28.0,342.0
2023-03-03 12:00:00,3339.0,0.0,39.0,0.0,26.0,343.0
2023-03-03 13:00:00,3549.0,0.0,40.0,76.0,28.0,338.0
2023-03-03 14:00:00,3506.0,0.0,39.0,335.0,26.0,343.0
2023-03-03 15:00:00,3692.0,0.0,39.0,503.0,27.0,346.0
2023-03-03 16:00:00,3980.0,0.0,39.0,576.0,27.0,446.0
2023-03-03 17:00:00,4269.0,0.0,39.0,543.0,27.0,650.0
2023-03-03 18:00:00,4319.0,0.0,39.0,622.0,28.0,869.0
2023-03-03 19:00:00,4595.0,0.0,39.0,555.0,27.0,1146.0
2023-03-03 20:00:00,4789.0,0.0,37.0,534.0,27.0,1233.0
2023-03-03 21:00:00,4908.0,0.0,38.0,505.0,26.0,1253.0
2023-03-03 22:00:00,5112.0,0.0,37.0,290.0,27.0,1277.0
2023-03-03 23:00:00,5190.0,0.0,37.0,96.0,26.0,1258.0
