UTC time,coal,nat_gas,oil,hydro,solar,other
2023-10-25 00:00:00,5391.0,0.0,16.0,0.0,88.0,0.0
2023-10-25 01:00:00,5132.0,0.0,15.0,0.0,88.0,0.0
2023-10-25 02:00:00,4658.0,0.0,16.0,0.0,89.0,0.0
2023-10-25 03:00:00,4220.0,0.0,15.0,0.0,89.0,0.0
2023-10-25 04:00:00,3789.0,0.0,15.0,0.0,86.0,0.0
2023-10-25 05:00:00,3473.0,0.0,15.0,0.0,89.0,0.0
2023-10-25 06:00:00,3250.0,0.0,16.0,0.0,86.0,0.0
2023-10-25 07:00:00,3092.0,0.0,15.0,0.0,85.0,0.0
2023-10-25 08:00:00,3118.0,0.0,15.0,0.0,88.0,0.0
2023-10-25 09:00:00,3127.0,0.0,15.0,0.0,89.0,0.0
2023-10-25 10:00:00,3270.0,0.0,16.0,0.0,87.0,0.0
2023-10-25 11:00:00,3449.0,0.0,15.0,0.0,87.0,0.0
2023-10-25 12:00:00,3779.0,0.0,15.0,4.0,87.0,0.0
2023-10-25 13:00:00,3708.0,0.0,16.0,200.0,88.0,0.0
2023-10-25 14:00:00,3411.0,0.0,15.0,666.0,85.0,0.0
2023-10-25 15:00:00,3503.0,0.0,14.0,828.0,86.0,0.0
2023-10-25 16:00:00,3840.0,0.0,14.0,818.0,86.0,0.0
2023-10-25 17:00:00,4052.0,19.0,13.0,771.0,86.0,0.0
2023-10-25 18:00:00,4331.0,18.0,12.0,717.0,84.0,0.0
2023-10-25 19:00:00,4572.0,0.0,13.0,686.0,86.0,0.0
2023-10-25 20:00:00,4797.0,0.0,13.0,650.0,81.0,0.0
2023-10-25 21:00:00,4993.0,0.0,13.0,589.0,86.0,0.0
2023-10-25 22:00:00,5141.0,0.0,14.0,477.0,87.0,0.0
2023-10-25 23:00:00,5420.0,0.0,13.0,78.0,86.0,0.0
