Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
42816,2023-11-20 00:00:00,2024-07-17 00:00:00,3.1,774.65,3786.0,0.0,17.0,0.0,87.0,1421.0
42817,2023-11-20 01:00:00,2024-07-17 00:00:00,3.1,772.25,3544.0,0.0,17.0,0.0,88.0,1428.0
42818,2023-11-20 02:00:00,2024-07-17 00:00:00,3.1,770.34,3307.0,0.0,17.0,0.0,88.0,1398.0
42819,2023-11-20 03:00:00,2024-07-17 00:00:00,3.1,769.3,3103.0,0.0,17.0,0.0,90.0,1300.0
42820,2023-11-20 04:00:00,2024-07-17 00:00:00,3.1,767.87,2815.0,0.0,18.0,0.0,87.0,1204.0
42821,2023-11-20 05:00:00,2024-07-17 00:00:00,3.1,768.65,2620.0,0.0,17.0,0.0,89.0,992.0
42822,2023-11-20 06:00:00,2024-07-17 00:00:00,3.1,779.04,2578.0,0.0,17.0,0.0,74.0,621.0
42823,2023-11-20 07:00:00,2024-07-17 00:00:00,3.1,785.51,2525.0,0.0,17.0,0.0,72.0,368.0
42824,2023-11-20 08:00:00,2024-07-17 00:00:00,3.1,785.69,2464.0,0.0,16.0,0.0,72.0,339.0
42825,2023-11-20 09:00:00,2024-07-17 00:00:00,3.1,784.91,2435.0,0.0,16.0,0.0,74.0,336.0
42826,2023-11-20 10:00:00,2024-07-17 00:00:00,3.1,784.97,2473.0,0.0,16.0,0.0,75.0,341.0
42827,2023-11-20 11:00:00,2024-07-17 00:00:00,3.1,785.14,2669.0,0.0,16.0,0.0,74.0,424.0
42828,2023-11-20 12:00:00,2024-07-17 00:00:00,3.1,783.72,2864.0,0.0,16.0,0.0,71.0,589.0
42829,2023-11-20 13:00:00,2024-07-17 00:00:00,3.1,762.07,2820.0,0.0,16.0,80.0,72.0,820.0
42830,2023-11-20 14:00:00,2024-07-17 00:00:00,3.1,708.99,2827.0,0.0,16.0,379.0,71.0,683.0
42831,2023-11-20 15:00:00,2024-07-17 00:00:00,3.1,657.43,2743.0,0.0,15.0,673.0,71.0,563.0
42832,2023-11-20 16:00:00,2024-07-17 00:00:00,3.1,648.35,2866.0,0.0,16.0,775.0,62.0,567.0
42833,2023-11-20 17:00:00,2024-07-17 00:00:00,3.1,654.84,2988.0,0.0,17.0,774.0,62.0,723.0
42834,2023-11-20 18:00:00,2024-07-17 00:00:00,3.1,668.01,3088.0,0.0,17.0,719.0,64.0,1059.0
42835,2023-11-20 19:00:00,2024-07-17 00:00:00,3.1,678.79,3244.0,0.0,17.0,678.0,67.0,1358.0
42836,2023-11-20 20:00:00,2024-07-17 00:00:00,3.1,679.63,3318.0,0.0,16.0,690.0,66.0,1423.0
42837,2023-11-20 21:00:00,2024-07-17 00:00:00,3.1,706.23,3672.0,0.0,17.0,532.0,68.0,1428.0
42838,2023-11-20 22:00:00,2024-07-17 00:00:00,3.1,740.71,3887.0,0.0,18.0,280.0,69.0,1422.0
42839,2023-11-20 23:00:00,2024-07-17 00:00:00,3.1,776.96,4094.0,0.0,17.0,19.0,68.0,1429.0
