UTC time,coal,nat_gas,oil,hydro,solar,other
2023-06-06 00:00:00,6263.0,0.0,31.0,192.0,91.0,715.0
2023-06-06 01:00:00,6028.0,0.0,31.0,2.0,91.0,712.0
2023-06-06 02:00:00,5604.0,0.0,31.0,0.0,90.0,633.0
2023-06-06 03:00:00,5037.0,0.0,30.0,0.0,90.0,434.0
2023-06-06 04:00:00,4545.0,0.0,31.0,0.0,88.0,174.0
2023-06-06 05:00:00,3923.0,0.0,31.0,0.0,89.0,122.0
2023-06-06 06:00:00,3545.0,0.0,31.0,0.0,89.0,122.0
2023-06-06 07:00:00,3264.0,0.0,30.0,0.0,91.0,122.0
2023-06-06 08:00:00,3117.0,0.0,31.0,0.0,91.0,121.0
2023-06-06 09:00:00,3064.0,0.0,31.0,0.0,91.0,122.0
2023-06-06 10:00:00,3218.0,0.0,31.0,0.0,90.0,120.0
2023-06-06 11:00:00,3440.0,0.0,31.0,7.0,89.0,122.0
2023-06-06 12:00:00,3421.0,0.0,31.0,214.0,88.0,122.0
2023-06-06 13:00:00,3400.0,0.0,31.0,544.0,91.0,121.0
2023-06-06 14:00:00,3576.0,0.0,30.0,729.0,89.0,122.0
2023-06-06 15:00:00,3795.0,0.0,29.0,813.0,91.0,121.0
2023-06-06 16:00:00,4194.0,0.0,29.0,801.0,90.0,120.0
2023-06-06 17:00:00,4703.0,0.0,30.0,796.0,88.0,161.0
2023-06-06 18:00:00,5149.0,0.0,29.0,758.0,90.0,361.0
2023-06-06 19:00:00,5508.0,0.0,29.0,791.0,85.0,482.0
2023-06-06 20:00:00,5885.0,0.0,29.0,785.0,88.0,546.0
2023-06-06 21:00:00,6193.0,4.0,30.0,656.0,91.0,584.0
2023-06-06 22:00:00,6232.0,0.0,36.0,574.0,90.0,705.0
2023-06-06 23:00:00,6250.0,0.0,29.0,527.0,90.0,685.0
