UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-10-15 00:00:00,2024-07-17 00:00:00,3.1,7.010025583347385,294.9396768109488,287.273223193127,352.06133705069897,0.0294996764309247,5367.22823,0.0,27.03911,130.96746,69.87212,48.49399
2023-10-15 01:00:00,2024-07-17 00:00:00,3.1,7.417509090298017,293.73314946808927,287.6747527610522,0.0,0.1203300185002204,5088.52978,3.69564,27.15932,138.09467,70.47242,44.31415
2023-10-15 02:00:00,2024-07-17 00:00:00,3.1,7.417509090298017,293.73314946808927,287.6747527610522,0.0,0.1203300185002204,4754.31275,7.12652,26.94173,147.62882,70.11829,48.0364
2023-10-15 03:00:00,2024-07-17 00:00:00,3.1,7.417509090298017,293.73314946808927,287.6747527610522,0.0,0.1203300185002204,4341.63248,0.0,26.18973,276.41013,70.52717,53.13884
2023-10-15 04:00:00,2024-07-17 00:00:00,3.1,7.728673059890855,292.88191397264427,287.0613428106394,0.0,0.3313832993764945,3944.24971,2.1569,26.34748,147.11032,71.90908,54.76642
2023-10-15 05:00:00,2024-07-17 00:00:00,3.1,7.728673059890855,292.88191397264427,287.0613428106394,0.0,0.3313832993764945,3602.08167,1.05288,25.43328,243.92227,72.92698,57.4178
2023-10-15 06:00:00,2024-07-17 00:00:00,3.1,7.728673059890855,292.88191397264427,287.0613428106394,0.0,0.3313832993764945,3387.8702,2.0636,24.48432,196.07211,72.51087,59.19056
2023-10-15 07:00:00,2024-07-17 00:00:00,3.1,7.8972647855568034,292.0543491293597,286.0469624884784,0.0,0.2220939354322094,3184.12298,3.89907,27.23031,321.42674,70.50157,57.69758
2023-10-15 08:00:00,2024-07-17 00:00:00,3.1,7.8972647855568034,292.0543491293597,286.0469624884784,0.0,0.2220939354322094,3116.61669,3.00604,26.1436,236.50567,71.7515,57.86277
2023-10-15 09:00:00,2024-07-17 00:00:00,3.1,7.8972647855568034,292.0543491293597,286.0469624884784,0.0,0.2220939354322094,3166.12462,0.0,26.26095,224.54374,71.98948,62.19285
2023-10-15 10:00:00,2024-07-17 00:00:00,3.1,7.724832256289046,291.02986599160783,285.022034935358,0.7993511140719988,0.3711489565639208,3304.33357,2.53522,25.75056,138.11158,74.86812,69.81257
2023-10-15 11:00:00,2024-07-17 00:00:00,3.1,7.724832256289046,291.02986599160783,285.022034935358,0.7993511140719988,0.3711489565639208,3411.06155,2.15153,26.42375,161.95322,74.27764,75.02092
2023-10-15 12:00:00,2024-07-17 00:00:00,3.1,7.724832256289046,291.02986599160783,285.022034935358,0.7993511140719988,0.3711489565639208,3448.29936,0.77259,26.77245,202.87631,75.05944,79.11589
2023-10-15 13:00:00,2024-07-17 00:00:00,3.1,7.99014568355493,292.0527420634596,284.1941311150936,233.1719376598056,0.1038008160753541,3559.18302,1.90183,27.02356,303.77299,71.55167,85.88896
2023-10-15 14:00:00,2024-07-17 00:00:00,3.1,7.99014568355493,292.0527420634596,284.1941311150936,233.1719376598056,0.1038008160753541,3724.66476,4.42082,26.72272,206.75089,71.67803,87.35912
2023-10-15 15:00:00,2024-07-17 00:00:00,3.1,7.99014568355493,292.0527420634596,284.1941311150936,233.1719376598056,0.1038008160753541,3979.58255,2.43361,26.54286,234.16574,70.70863,90.89618
2023-10-15 16:00:00,2024-07-17 00:00:00,3.1,7.859157807778968,293.14799111212346,283.47878935225486,390.83037662827326,0.1768871283359037,4190.36434,3.17943,26.8101,188.16169,70.45452,88.09642
2023-10-15 17:00:00,2024-07-17 00:00:00,3.1,7.859157807778968,293.14799111212346,283.47878935225486,390.83037662827326,0.1768871283359037,4442.15938,4.10149,26.774,107.28537,71.02792,86.11117
2023-10-15 18:00:00,2024-07-17 00:00:00,3.1,7.859157807778968,293.14799111212346,283.47878935225486,390.83037662827326,0.1768871283359037,4737.91553,3.29222,26.63667,239.64531,71.26389,80.82793
2023-10-15 19:00:00,2024-07-17 00:00:00,3.1,7.689291202782531,293.3116325292888,283.09046452839607,473.46359571336353,0.0482790189890556,5007.14074,2.66127,26.34455,119.94577,73.22635,78.76915
2023-10-15 20:00:00,2024-07-17 00:00:00,3.1,7.689291202782531,293.3116325292888,283.09046452839607,473.46359571336353,0.0482790189890556,5298.07514,5.89616,26.32634,101.37499,74.0519,72.26139
2023-10-15 21:00:00,2024-07-17 00:00:00,3.1,7.689291202782531,293.3116325292888,283.09046452839607,473.46359571336353,0.0482790189890556,5575.41384,4.59091,26.94051,113.04723,72.44603,71.35213
2023-10-15 22:00:00,2024-07-17 00:00:00,3.1,6.684165376993715,291.8070259844343,282.7582041510674,281.5863314419697,0.083708966101357,5691.20592,0.0,25.56663,85.30514,72.82025,67.2899
