Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
43416,2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,718.82,3791.0,33.0,26.0,0.0,71.0,594.0
43417,2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,721.4,3752.0,0.0,27.0,0.0,69.0,591.0
43418,2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,721.57,3695.0,0.0,27.0,0.0,70.0,566.0
43419,2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,723.7,3541.0,0.0,26.0,0.0,69.0,473.0
43420,2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,722.93,3280.0,0.0,27.0,0.0,70.0,422.0
43421,2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,727.83,3075.0,0.0,26.0,0.0,69.0,264.0
43422,2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,728.62,2985.0,0.0,27.0,0.0,70.0,221.0
43423,2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,726.58,2808.0,0.0,26.0,0.0,72.0,219.0
43424,2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,724.1,2677.0,0.0,26.0,0.0,76.0,220.0
43425,2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,723.68,2638.0,0.0,26.0,0.0,76.0,219.0
43426,2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,724.23,2693.0,0.0,27.0,0.0,76.0,219.0
43427,2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,725.59,2819.0,0.0,26.0,0.0,77.0,218.0
43428,2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,729.43,3183.0,0.0,26.0,0.0,74.0,226.0
43429,2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,720.36,3289.0,0.0,25.0,14.0,79.0,382.0
43430,2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,687.72,3308.0,0.0,24.0,205.0,74.0,359.0
43431,2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,657.49,3305.0,0.0,23.0,402.0,76.0,227.0
43432,2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,633.24,3123.0,0.0,22.0,519.0,78.0,220.0
43433,2023-12-15 17:00:00,2024-07-17 00:00:00,3.1,620.19,2978.0,0.0,24.0,569.0,78.0,220.0
43434,2023-12-15 18:00:00,2024-07-17 00:00:00,3.1,626.86,3027.0,0.0,24.0,539.0,77.0,223.0
43435,2023-12-15 19:00:00,2024-07-17 00:00:00,3.1,633.98,3085.0,0.0,25.0,510.0,73.0,228.0
43436,2023-12-15 20:00:00,2024-07-17 00:00:00,3.1,659.06,3215.0,0.0,24.0,367.0,75.0,323.0
43437,2023-12-15 21:00:00,2024-07-17 00:00:00,3.1,681.35,3226.0,0.0,25.0,201.0,77.0,540.0
43438,2023-12-15 22:00:00,2024-07-17 00:00:00,3.1,699.23,3337.0,0.0,24.0,77.0,77.0,709.0
43439,2023-12-15 23:00:00,2024-07-17 00:00:00,3.1,711.1,3504.0,0.0,37.0,7.0,78.0,732.0
