Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
37680,2023-04-20 00:00:00,2024-07-17 00:00:00,3.1,719.7,5153.0,0.0,30.0,88.0,55.0,659.0
37681,2023-04-20 01:00:00,2024-07-17 00:00:00,3.1,730.18,5039.0,0.0,31.0,0.0,52.0,659.0
37682,2023-04-20 02:00:00,2024-07-17 00:00:00,3.1,727.56,4589.0,0.0,30.0,0.0,54.0,655.0
37683,2023-04-20 03:00:00,2024-07-17 00:00:00,3.1,726.9,4137.0,0.0,31.0,0.0,52.0,587.0
37684,2023-04-20 04:00:00,2024-07-17 00:00:00,3.1,735.29,3720.0,0.0,30.0,0.0,54.0,264.0
37685,2023-04-20 05:00:00,2024-07-17 00:00:00,3.1,740.16,3345.0,0.0,31.0,0.0,52.0,106.0
37686,2023-04-20 06:00:00,2024-07-17 00:00:00,3.1,738.61,3038.0,0.0,31.0,0.0,51.0,104.0
37687,2023-04-20 07:00:00,2024-07-17 00:00:00,3.1,736.57,2786.0,0.0,30.0,0.0,53.0,101.0
37688,2023-04-20 08:00:00,2024-07-17 00:00:00,3.1,735.53,2656.0,0.0,31.0,0.0,52.0,103.0
37689,2023-04-20 09:00:00,2024-07-17 00:00:00,3.1,735.45,2670.0,0.0,31.0,0.0,53.0,102.0
37690,2023-04-20 10:00:00,2024-07-17 00:00:00,3.1,737.55,2858.0,0.0,31.0,0.0,51.0,100.0
37691,2023-04-20 11:00:00,2024-07-17 00:00:00,3.1,738.86,3190.0,0.0,32.0,0.0,54.0,103.0
37692,2023-04-20 12:00:00,2024-07-17 00:00:00,3.1,719.24,3352.0,0.0,31.0,104.0,52.0,102.0
37693,2023-04-20 13:00:00,2024-07-17 00:00:00,3.1,633.77,3121.0,0.0,31.0,549.0,52.0,102.0
37694,2023-04-20 14:00:00,2024-07-17 00:00:00,3.1,594.54,3116.0,0.0,31.0,801.0,53.0,102.0
37695,2023-04-20 15:00:00,2024-07-17 00:00:00,3.1,591.95,3303.0,0.0,31.0,873.0,52.0,103.0
37696,2023-04-20 16:00:00,2024-07-17 00:00:00,3.1,602.36,3622.0,0.0,29.0,882.0,51.0,120.0
37697,2023-04-20 17:00:00,2024-07-17 00:00:00,3.1,609.28,3855.0,0.0,28.0,880.0,53.0,200.0
37698,2023-04-20 18:00:00,2024-07-17 00:00:00,3.1,618.34,4173.0,0.0,31.0,876.0,52.0,248.0
37699,2023-04-20 19:00:00,2024-07-17 00:00:00,3.1,630.19,4506.0,0.0,31.0,835.0,53.0,333.0
37700,2023-04-20 20:00:00,2024-07-17 00:00:00,3.1,634.38,4691.0,0.0,31.0,823.0,51.0,467.0
37701,2023-04-20 21:00:00,2024-07-17 00:00:00,3.1,637.62,4930.0,0.0,32.0,813.0,53.0,699.0
37702,2023-04-20 22:00:00,2024-07-17 00:00:00,3.1,641.06,5020.0,0.0,33.0,780.0,53.0,837.0
37703,2023-04-20 23:00:00,2024-07-17 00:00:00,3.1,667.11,5135.0,0.0,31.0,530.0,54.0,861.0
