UTC time,coal,nat_gas,oil,hydro,solar,other
2023-07-05 00:00:00,6359.0,0.0,36.0,128.0,96.0,1405.0
2023-07-05 01:00:00,5993.0,0.0,36.0,12.0,96.0,1412.0
2023-07-05 02:00:00,5553.0,0.0,36.0,0.0,95.0,1404.0
2023-07-05 03:00:00,5158.0,0.0,36.0,0.0,95.0,1308.0
2023-07-05 04:00:00,4965.0,0.0,36.0,0.0,93.0,968.0
2023-07-05 05:00:00,4691.0,0.0,35.0,0.0,92.0,632.0
2023-07-05 06:00:00,4493.0,0.0,36.0,0.0,93.0,409.0
2023-07-05 07:00:00,4347.0,0.0,36.0,0.0,91.0,270.0
2023-07-05 08:00:00,4141.0,0.0,36.0,0.0,93.0,262.0
2023-07-05 09:00:00,4082.0,0.0,37.0,0.0,92.0,261.0
2023-07-05 10:00:00,4152.0,0.0,36.0,0.0,91.0,264.0
2023-07-05 11:00:00,4317.0,0.0,36.0,2.0,91.0,260.0
2023-07-05 12:00:00,4334.0,0.0,37.0,204.0,94.0,263.0
2023-07-05 13:00:00,4496.0,0.0,36.0,535.0,91.0,263.0
2023-07-05 14:00:00,4925.0,0.0,36.0,613.0,91.0,405.0
2023-07-05 15:00:00,5056.0,0.0,34.0,849.0,88.0,758.0
2023-07-05 16:00:00,5674.0,0.0,33.0,798.0,87.0,1128.0
2023-07-05 17:00:00,6283.0,0.0,33.0,797.0,86.0,1325.0
2023-07-05 18:00:00,6762.0,0.0,32.0,760.0,88.0,1394.0
2023-07-05 19:00:00,6893.0,0.0,34.0,724.0,88.0,1398.0
2023-07-05 20:00:00,6610.0,0.0,33.0,696.0,91.0,1415.0
2023-07-05 21:00:00,6671.0,0.0,34.0,553.0,92.0,1350.0
2023-07-05 22:00:00,6673.0,0.0,39.0,348.0,91.0,1344.0
2023-07-05 23:00:00,6416.0,0.0,34.0,301.0,90.0,1347.0
