Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
43752,2023-12-29 00:00:00,34.1,171.0,106.0,39.0,0.0,4833.0,276.0
43753,2023-12-29 01:00:00,36.06,173.0,103.0,39.0,0.0,4561.0,266.0
43754,2023-12-29 02:00:00,36.03,171.0,105.0,38.0,0.0,4531.0,268.0
43755,2023-12-29 03:00:00,36.2,173.0,100.0,39.0,0.0,4506.0,274.0
43756,2023-12-29 04:00:00,34.11,171.0,96.0,39.0,0.0,4713.0,296.0
43757,2023-12-29 05:00:00,31.26,172.0,96.0,39.0,0.0,5152.0,365.0
43758,2023-12-29 06:00:00,29.65,177.0,100.0,40.0,0.0,5578.0,437.0
43759,2023-12-29 07:00:00,29.48,182.0,101.0,41.0,1.0,5680.0,520.0
43760,2023-12-29 08:00:00,38.0,241.0,127.0,49.0,35.0,5567.0,561.0
43761,2023-12-29 09:00:00,41.63,269.0,144.0,54.0,146.0,5527.0,578.0
43762,2023-12-29 10:00:00,40.84,266.0,147.0,54.0,241.0,5603.0,507.0
43763,2023-12-29 11:00:00,39.45,259.0,146.0,52.0,283.0,5658.0,496.0
43764,2023-12-29 12:00:00,39.95,261.0,145.0,53.0,205.0,5698.0,484.0
43765,2023-12-29 13:00:00,41.22,261.0,147.0,53.0,102.0,5637.0,454.0
43766,2023-12-29 14:00:00,48.06,299.0,162.0,54.0,15.0,5357.0,544.0
43767,2023-12-29 15:00:00,49.6,323.0,165.0,54.0,0.0,5377.0,703.0
43768,2023-12-29 16:00:00,53.48,350.0,164.0,54.0,0.0,5214.0,736.0
43769,2023-12-29 17:00:00,54.97,340.0,163.0,53.0,0.0,4979.0,654.0
43770,2023-12-29 18:00:00,55.95,322.0,163.0,53.0,0.0,4704.0,594.0
43771,2023-12-29 19:00:00,64.01,317.0,163.0,53.0,0.0,3925.0,584.0
43772,2023-12-29 20:00:00,67.3,318.0,167.0,52.0,0.0,3723.0,563.0
43773,2023-12-29 21:00:00,64.98,302.0,168.0,52.0,0.0,3733.0,559.0
43774,2023-12-29 22:00:00,61.28,269.0,155.0,51.0,0.0,3619.0,516.0
43775,2023-12-29 23:00:00,62.15,256.0,159.0,51.0,0.0,3382.0,562.0
