UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-04-27 00:00:00,287.0,211.0,36.0,0.0,3907.0,574.0
2023-04-27 01:00:00,287.0,229.0,35.0,0.0,3827.0,579.0
2023-04-27 02:00:00,286.0,265.0,35.0,0.0,3887.0,556.0
2023-04-27 03:00:00,295.0,269.0,35.0,2.0,3824.0,602.0
2023-04-27 04:00:00,345.0,309.0,36.0,81.0,3815.0,735.0
2023-04-27 05:00:00,443.0,320.0,39.0,339.0,3866.0,762.0
2023-04-27 06:00:00,437.0,269.0,43.0,793.0,4019.0,738.0
2023-04-27 07:00:00,322.0,219.0,43.0,1165.0,4256.0,609.0
2023-04-27 08:00:00,282.0,214.0,45.0,1370.0,4143.0,689.0
2023-04-27 09:00:00,268.0,216.0,45.0,1539.0,3882.0,807.0
2023-04-27 10:00:00,254.0,210.0,45.0,1602.0,3887.0,858.0
2023-04-27 11:00:00,256.0,208.0,45.0,1652.0,3800.0,933.0
2023-04-27 12:00:00,246.0,203.0,43.0,1647.0,3814.0,858.0
2023-04-27 13:00:00,238.0,199.0,41.0,1576.0,3865.0,848.0
2023-04-27 14:00:00,267.0,244.0,43.0,1415.0,3871.0,863.0
2023-04-27 15:00:00,316.0,374.0,48.0,1151.0,3611.0,868.0
2023-04-27 16:00:00,367.0,400.0,50.0,676.0,3195.0,1004.0
2023-04-27 17:00:00,468.0,415.0,51.0,232.0,2641.0,1027.0
2023-04-27 18:00:00,488.0,393.0,51.0,35.0,1953.0,1109.0
2023-04-27 19:00:00,476.0,384.0,50.0,0.0,1590.0,1045.0
2023-04-27 20:00:00,376.0,377.0,50.0,0.0,1357.0,975.0
2023-04-27 21:00:00,318.0,356.0,43.0,0.0,1188.0,963.0
2023-04-27 22:00:00,315.0,261.0,39.0,0.0,996.0,979.0
2023-04-27 23:00:00,299.0,239.0,38.0,0.0,831.0,876.0
