UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-09-14 00:00:00,412.0,80.0,19.0,0.0,538.0,272.0
2023-09-14 01:00:00,425.0,80.0,19.0,0.0,569.0,241.0
2023-09-14 02:00:00,426.0,78.0,19.0,0.0,502.0,236.0
2023-09-14 03:00:00,446.0,82.0,19.0,0.0,522.0,325.0
2023-09-14 04:00:00,505.0,88.0,20.0,1.0,524.0,305.0
2023-09-14 05:00:00,524.0,94.0,20.0,115.0,497.0,295.0
2023-09-14 06:00:00,468.0,96.0,21.0,428.0,379.0,309.0
2023-09-14 07:00:00,528.0,109.0,23.0,854.0,334.0,364.0
2023-09-14 08:00:00,455.0,80.0,19.0,1086.0,303.0,312.0
2023-09-14 09:00:00,439.0,81.0,21.0,1190.0,226.0,228.0
2023-09-14 10:00:00,416.0,81.0,25.0,1466.0,268.0,231.0
2023-09-14 11:00:00,376.0,80.0,32.0,1613.0,418.0,231.0
2023-09-14 12:00:00,449.0,115.0,43.0,1477.0,577.0,234.0
2023-09-14 13:00:00,402.0,136.0,54.0,1243.0,798.0,295.0
2023-09-14 14:00:00,416.0,139.0,41.0,887.0,896.0,243.0
2023-09-14 15:00:00,585.0,148.0,30.0,517.0,902.0,313.0
2023-09-14 16:00:00,642.0,196.0,29.0,189.0,939.0,326.0
2023-09-14 17:00:00,610.0,203.0,31.0,24.0,1046.0,370.0
2023-09-14 18:00:00,582.0,200.0,30.0,0.0,1029.0,379.0
2023-09-14 19:00:00,567.0,173.0,27.0,0.0,1055.0,324.0
2023-09-14 20:00:00,553.0,172.0,24.0,0.0,992.0,347.0
2023-09-14 21:00:00,481.0,146.0,27.0,0.0,1051.0,301.0
2023-09-14 22:00:00,444.0,110.0,27.0,0.0,1338.0,270.0
2023-09-14 23:00:00,453.0,102.0,26.0,0.0,1386.0,293.0
