UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-09-04 00:00:00,2024-07-17 00:00:00,3.1,4.27948366591427,289.2086633298369,286.54271648022365,0.0287993094224383,0.0,448.6902,88.20153,25.68888,0.0,1934.99995,467.33694
2023-09-04 01:00:00,2024-07-17 00:00:00,3.1,4.062873606173158,289.0384499108055,286.64665670694114,0.0,0.0,452.22142,97.1642,27.09017,0.0,1835.99994,468.25351
2023-09-04 02:00:00,2024-07-17 00:00:00,3.1,4.062873606173158,289.0384499108055,286.64665670694114,0.0,0.0,450.16808,109.41804,27.88999,0.0,1757.00005,492.50157
2023-09-04 03:00:00,2024-07-17 00:00:00,3.1,4.062873606173158,289.0384499108055,286.64665670694114,0.0,0.0,443.08023,118.76564,28.1857,0.0,1577.99996,500.61627
2023-09-04 04:00:00,2024-07-17 00:00:00,3.1,3.9351010046438937,289.6257060061381,286.7605276483408,13.731608899639172,0.0,437.50205,125.40311,26.88839,16.0,1387.00002,499.66045
2023-09-04 05:00:00,2024-07-17 00:00:00,3.1,3.9351010046438937,289.6257060061381,286.7605276483408,13.731608899639172,0.0,458.44448,135.37249,27.73736,164.00001,1235.99994,495.94224
2023-09-04 06:00:00,2024-07-17 00:00:00,3.1,3.9351010046438937,289.6257060061381,286.7605276483408,13.731608899639172,0.0,450.45568,138.32271,30.35517,438.0,1126.00004,507.01136
2023-09-04 07:00:00,2024-07-17 00:00:00,3.1,3.8816896844313074,291.8638879398032,286.68447485321,343.528902205779,0.0,448.95878,137.27705,27.97632,770.00002,1093.99996,509.09704
2023-09-04 08:00:00,2024-07-17 00:00:00,3.1,3.8816896844313074,291.8638879398032,286.68447485321,343.528902205779,0.0,453.11987,142.32662,24.5286,1085.00003,1070.00002,491.68756
2023-09-04 09:00:00,2024-07-17 00:00:00,3.1,3.8816896844313074,291.8638879398032,286.68447485321,343.528902205779,0.0,451.07374,141.20978,23.6372,1324.99996,1059.0,495.12235
2023-09-04 10:00:00,2024-07-17 00:00:00,3.1,4.096613853968314,293.1754085434849,286.58421966262176,478.5211910628328,0.0,437.7029,127.96362,23.05387,1470.00004,1042.99996,494.86255
2023-09-04 11:00:00,2024-07-17 00:00:00,3.1,4.096613853968314,293.1754085434849,286.58421966262176,478.5211910628328,0.0,423.06038,113.14037,22.28014,1518.0,1045.99996,491.88672
2023-09-04 12:00:00,2024-07-17 00:00:00,3.1,4.096613853968314,293.1754085434849,286.58421966262176,478.5211910628328,0.0,423.72858,114.98388,24.24043,1472.00006,1081.00003,487.81653
2023-09-04 13:00:00,2024-07-17 00:00:00,3.1,4.159918207255995,293.2405941219389,286.8032142184744,523.5834505927191,0.0,424.98096,127.17141,24.66963,1333.00002,1056.99997,493.33835
2023-09-04 14:00:00,2024-07-17 00:00:00,3.1,4.159918207255995,293.2405941219389,286.8032142184744,523.5834505927191,0.0,429.0942,128.74375,24.23817,1085.00003,996.99999,488.37467
2023-09-04 15:00:00,2024-07-17 00:00:00,3.1,4.159918207255995,293.2405941219389,286.8032142184744,523.5834505927191,0.0,408.35736,128.09065,26.06109,754.00003,913.00001,487.11542
2023-09-04 16:00:00,2024-07-17 00:00:00,3.1,3.96070696256496,290.9499943514083,287.0824976792721,343.66513454808864,0.0,393.66512,125.56508,30.72827,394.00001,793.0,488.9835
2023-09-04 17:00:00,2024-07-17 00:00:00,3.1,3.96070696256496,290.9499943514083,287.0824976792721,343.66513454808864,0.0,386.89483,118.86403,32.90396,107.0,624.99998,504.78764
2023-09-04 18:00:00,2024-07-17 00:00:00,3.1,3.96070696256496,290.9499943514083,287.0824976792721,343.66513454808864,0.0,385.45812,122.3276,32.08934,5.0,532.00003,503.17989
2023-09-04 19:00:00,2024-07-17 00:00:00,3.1,3.848845998029863,289.80869360922804,286.8423670670519,0.0272404712656986,0.0,380.08162,112.67298,29.25358,0.0,559.00002,512.6025
2023-09-04 20:00:00,2024-07-17 00:00:00,3.1,3.848845998029863,289.80869360922804,286.8423670670519,0.0272404712656986,0.0,399.97046,110.0244,29.40599,0.0,586.00002,500.38682
2023-09-04 21:00:00,2024-07-17 00:00:00,3.1,3.848845998029863,289.80869360922804,286.8423670670519,0.0272404712656986,0.0,413.88242,116.05807,27.6123,0.0,586.99998,501.45675
2023-09-04 22:00:00,2024-07-17 00:00:00,3.1,3.264262378322467,289.28067974195073,286.59139785823584,0.0134638368887436,0.0,440.43783,112.70652,28.28984,0.0,753.99998,497.55253
2023-09-04 23:00:00,2024-07-17 00:00:00,3.1,3.264262378322467,289.28067974195073,286.59139785823584,0.0134638368887436,0.0,439.46774,105.57655,28.47989,0.0,752.0,490.79638
2023-09-05 00:00:00,2024-07-17 00:00:00,3.1,3.264262378322467,289.28067974195073,286.59139785823584,0.0134638368887436,0.0,448.6902,88.20153,24.78496,0.0,657.72473,465.97277
2023-09-05 01:00:00,2024-07-17 00:00:00,3.1,2.883695383209055,288.8913163283952,286.2198496598554,0.0,0.0,452.22142,97.1642,26.42501,0.0,669.91763,466.85789
2023-09-05 02:00:00,2024-07-17 00:00:00,3.1,2.883695383209055,288.8913163283952,286.2198496598554,0.0,0.0,450.16808,109.41804,27.30159,23.49491,672.83566,491.1423
2023-09-05 03:00:00,2024-07-17 00:00:00,3.1,2.883695383209055,288.8913163283952,286.2198496598554,0.0,0.0,443.08023,118.76564,27.56446,128.00343,669.36692,499.26168
2023-09-05 04:00:00,2024-07-17 00:00:00,3.1,2.518650378395777,289.47818658942344,286.348513211202,13.441620339107022,0.0,437.50205,125.40311,26.27906,251.70069,706.39779,498.27975
2023-09-05 05:00:00,2024-07-17 00:00:00,3.1,2.518650378395777,289.47818658942344,286.348513211202,13.441620339107022,0.0,458.44448,135.37249,27.12529,383.53739,758.37121,494.5427
2023-09-05 06:00:00,2024-07-17 00:00:00,3.1,2.518650378395777,289.47818658942344,286.348513211202,13.441620339107022,0.0,450.45568,138.32271,29.73802,571.68398,759.35508,505.59862
2023-09-05 07:00:00,2024-07-17 00:00:00,3.1,2.9738555246490685,291.98000552275823,286.64178677374304,337.9366297122956,0.0,448.95878,137.27705,27.34152,784.49892,781.79215,507.67063
2023-09-05 08:00:00,2024-07-17 00:00:00,3.1,2.9738555246490685,291.98000552275823,286.64178677374304,337.9366297122956,0.0,453.11987,142.32662,23.90347,941.98921,800.07674,490.26048
