UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-01-17 00:00:00,579.0,217.0,38.0,0.0,2952.0,595.0
2023-01-17 01:00:00,606.0,217.0,35.0,0.0,2772.0,504.0
2023-01-17 02:00:00,549.0,219.0,35.0,0.0,2682.0,563.0
2023-01-17 03:00:00,556.0,221.0,36.0,0.0,2662.0,632.0
2023-01-17 04:00:00,579.0,288.0,36.0,0.0,2888.0,833.0
2023-01-17 05:00:00,595.0,414.0,39.0,0.0,2883.0,951.0
2023-01-17 06:00:00,544.0,447.0,36.0,0.0,2821.0,859.0
2023-01-17 07:00:00,599.0,491.0,44.0,5.0,2907.0,916.0
2023-01-17 08:00:00,578.0,505.0,48.0,19.0,3010.0,866.0
2023-01-17 09:00:00,757.0,537.0,50.0,53.0,3082.0,966.0
2023-01-17 10:00:00,630.0,520.0,50.0,75.0,3161.0,956.0
2023-01-17 11:00:00,682.0,520.0,51.0,109.0,3144.0,950.0
2023-01-17 12:00:00,607.0,424.0,47.0,152.0,3021.0,867.0
2023-01-17 13:00:00,578.0,455.0,45.0,127.0,2946.0,906.0
2023-01-17 14:00:00,510.0,408.0,45.0,70.0,2948.0,916.0
2023-01-17 15:00:00,520.0,398.0,44.0,11.0,2976.0,930.0
2023-01-17 16:00:00,509.0,441.0,45.0,5.0,3197.0,915.0
2023-01-17 17:00:00,526.0,405.0,44.0,5.0,3198.0,902.0
2023-01-17 18:00:00,510.0,347.0,40.0,5.0,2719.0,912.0
2023-01-17 19:00:00,584.0,333.0,41.0,5.0,2664.0,937.0
2023-01-17 20:00:00,560.0,307.0,43.0,5.0,2994.0,847.0
2023-01-17 21:00:00,469.0,285.0,44.0,5.0,3293.0,671.0
2023-01-17 22:00:00,537.0,279.0,40.0,5.0,3500.0,754.0
2023-01-17 23:00:00,563.0,210.0,34.0,5.0,3336.0,621.0
