UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-10-31 00:00:00,305.0,196.0,38.0,0.0,1455.0,286.0
2023-10-31 01:00:00,284.0,193.0,38.0,0.0,1735.0,270.0
2023-10-31 02:00:00,276.0,188.0,37.0,0.0,1914.0,269.0
2023-10-31 03:00:00,272.0,186.0,36.0,1.0,2051.0,269.0
2023-10-31 04:00:00,282.0,197.0,38.0,1.0,2185.0,260.0
2023-10-31 05:00:00,325.0,270.0,39.0,1.0,2323.0,376.0
2023-10-31 06:00:00,343.0,327.0,45.0,2.0,2487.0,405.0
2023-10-31 07:00:00,342.0,325.0,53.0,41.0,2573.0,431.0
2023-10-31 08:00:00,330.0,315.0,48.0,112.0,2614.0,428.0
2023-10-31 09:00:00,331.0,308.0,48.0,174.0,2689.0,385.0
2023-10-31 10:00:00,344.0,308.0,48.0,225.0,2913.0,382.0
2023-10-31 11:00:00,341.0,300.0,46.0,246.0,3276.0,381.0
2023-10-31 12:00:00,345.0,308.0,47.0,315.0,3488.0,368.0
2023-10-31 13:00:00,364.0,318.0,49.0,300.0,3701.0,385.0
2023-10-31 14:00:00,372.0,293.0,48.0,187.0,3397.0,412.0
2023-10-31 15:00:00,435.0,341.0,53.0,28.0,3189.0,449.0
2023-10-31 16:00:00,477.0,375.0,55.0,1.0,2911.0,449.0
2023-10-31 17:00:00,492.0,388.0,58.0,1.0,2702.0,439.0
2023-10-31 18:00:00,501.0,387.0,59.0,1.0,2396.0,495.0
2023-10-31 19:00:00,488.0,344.0,57.0,1.0,2069.0,492.0
2023-10-31 20:00:00,457.0,289.0,52.0,1.0,1832.0,423.0
2023-10-31 21:00:00,437.0,258.0,42.0,0.0,1676.0,392.0
2023-10-31 22:00:00,320.0,198.0,31.0,0.0,1493.0,331.0
2023-10-31 23:00:00,301.0,171.0,29.0,1.0,1236.0,342.0
