Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
35736,2023-01-29 00:00:00,111.83,509.0,206.0,34.0,5.0,2929.0,581.0
35737,2023-01-29 01:00:00,124.25,516.0,198.0,31.0,5.0,2424.0,673.0
35738,2023-01-29 02:00:00,110.91,482.0,194.0,27.0,5.0,2715.0,626.0
35739,2023-01-29 03:00:00,113.7,479.0,194.0,28.0,5.0,2702.0,525.0
35740,2023-01-29 04:00:00,125.13,528.0,189.0,26.0,1.0,2652.0,454.0
35741,2023-01-29 05:00:00,124.63,511.0,225.0,27.0,0.0,2546.0,563.0
35742,2023-01-29 06:00:00,111.13,458.0,216.0,27.0,0.0,2528.0,721.0
35743,2023-01-29 07:00:00,119.76,503.0,199.0,26.0,12.0,2394.0,761.0
35744,2023-01-29 08:00:00,112.03,507.0,190.0,24.0,80.0,2542.0,811.0
35745,2023-01-29 09:00:00,94.43,499.0,215.0,25.0,173.0,3278.0,776.0
35746,2023-01-29 10:00:00,91.01,525.0,201.0,25.0,243.0,3562.0,757.0
35747,2023-01-29 11:00:00,77.88,496.0,186.0,25.0,230.0,4246.0,671.0
35748,2023-01-29 12:00:00,77.4,507.0,193.0,24.0,190.0,4449.0,664.0
35749,2023-01-29 13:00:00,76.1,504.0,182.0,24.0,112.0,4608.0,616.0
35750,2023-01-29 14:00:00,78.12,526.0,188.0,26.0,50.0,4739.0,614.0
35751,2023-01-29 15:00:00,77.06,535.0,190.0,25.0,13.0,4899.0,658.0
35752,2023-01-29 16:00:00,70.54,482.0,189.0,24.0,5.0,4809.0,814.0
35753,2023-01-29 17:00:00,67.88,491.0,191.0,25.0,1.0,5297.0,683.0
35754,2023-01-29 18:00:00,66.15,479.0,179.0,25.0,0.0,5396.0,579.0
35755,2023-01-29 19:00:00,63.95,466.0,183.0,25.0,0.0,5569.0,513.0
35756,2023-01-29 20:00:00,64.81,500.0,178.0,26.0,0.0,5853.0,485.0
35757,2023-01-29 21:00:00,61.03,480.0,160.0,26.0,0.0,5900.0,554.0
35758,2023-01-29 22:00:00,63.61,510.0,133.0,24.0,0.0,5744.0,609.0
35759,2023-01-29 23:00:00,61.51,489.0,126.0,21.0,0.0,5623.0,679.0
