Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
37008,2023-03-23 00:00:00,127.26,326.0,169.0,22.0,0.0,2939.0,419.0
37009,2023-03-23 01:00:00,123.81,322.0,169.0,21.0,3.0,3028.0,421.0
37010,2023-03-23 02:00:00,121.61,303.0,177.0,26.0,3.0,3059.0,443.0
37011,2023-03-23 03:00:00,116.23,297.0,175.0,28.0,4.0,3279.0,492.0
37012,2023-03-23 04:00:00,110.23,243.0,183.0,33.0,3.0,3315.0,579.0
37013,2023-03-23 05:00:00,112.06,245.0,200.0,29.0,8.0,3358.0,638.0
37014,2023-03-23 06:00:00,113.0,254.0,229.0,32.0,62.0,3561.0,721.0
37015,2023-03-23 07:00:00,111.22,275.0,254.0,36.0,144.0,3969.0,815.0
37016,2023-03-23 08:00:00,99.44,291.0,218.0,39.0,276.0,4561.0,782.0
37017,2023-03-23 09:00:00,84.56,280.0,175.0,41.0,496.0,4949.0,575.0
37018,2023-03-23 10:00:00,76.15,260.0,172.0,41.0,918.0,5216.0,522.0
37019,2023-03-23 11:00:00,71.71,241.0,146.0,37.0,1276.0,5100.0,511.0
37020,2023-03-23 12:00:00,66.99,221.0,129.0,33.0,1447.0,5044.0,454.0
37021,2023-03-23 13:00:00,64.61,210.0,123.0,31.0,1444.0,5056.0,425.0
37022,2023-03-23 14:00:00,73.66,250.0,146.0,30.0,1196.0,4914.0,496.0
37023,2023-03-23 15:00:00,100.49,354.0,229.0,31.0,755.0,4439.0,604.0
37024,2023-03-23 16:00:00,111.31,335.0,275.0,37.0,302.0,4212.0,683.0
37025,2023-03-23 17:00:00,143.82,397.0,294.0,39.0,52.0,3423.0,810.0
37026,2023-03-23 18:00:00,162.26,484.0,326.0,40.0,24.0,3288.0,819.0
37027,2023-03-23 19:00:00,173.17,613.0,340.0,43.0,24.0,3464.0,706.0
37028,2023-03-23 20:00:00,162.16,529.0,354.0,42.0,24.0,3448.0,582.0
37029,2023-03-23 21:00:00,153.97,495.0,340.0,41.0,24.0,3548.0,600.0
37030,2023-03-23 22:00:00,142.06,479.0,249.0,39.0,22.0,3658.0,573.0
37031,2023-03-23 23:00:00,115.0,349.0,183.0,34.0,22.0,3699.0,464.0
