UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-12-03 00:00:00,897.0,427.0,49.0,0.0,925.0,760.0
2023-12-03 01:00:00,800.0,420.0,48.0,0.0,881.0,761.0
2023-12-03 02:00:00,747.0,416.0,48.0,0.0,878.0,761.0
2023-12-03 03:00:00,709.0,422.0,48.0,0.0,902.0,759.0
2023-12-03 04:00:00,753.0,414.0,50.0,1.0,890.0,737.0
2023-12-03 05:00:00,847.0,437.0,52.0,1.0,934.0,697.0
2023-12-03 06:00:00,869.0,445.0,52.0,1.0,959.0,729.0
2023-12-03 07:00:00,934.0,457.0,51.0,2.0,940.0,739.0
2023-12-03 08:00:00,1030.0,435.0,48.0,13.0,761.0,738.0
2023-12-03 09:00:00,921.0,411.0,45.0,28.0,856.0,742.0
2023-12-03 10:00:00,914.0,413.0,43.0,45.0,857.0,741.0
2023-12-03 11:00:00,939.0,386.0,36.0,52.0,800.0,736.0
2023-12-03 12:00:00,847.0,385.0,36.0,46.0,888.0,735.0
2023-12-03 13:00:00,927.0,389.0,39.0,32.0,637.0,734.0
2023-12-03 14:00:00,1048.0,427.0,43.0,9.0,603.0,739.0
2023-12-03 15:00:00,1104.0,490.0,54.0,0.0,764.0,748.0
2023-12-03 16:00:00,1162.0,558.0,60.0,1.0,863.0,751.0
2023-12-03 17:00:00,1180.0,554.0,58.0,1.0,767.0,750.0
2023-12-03 18:00:00,1200.0,553.0,58.0,0.0,780.0,749.0
2023-12-03 19:00:00,1135.0,539.0,55.0,0.0,882.0,747.0
2023-12-03 20:00:00,1010.0,476.0,51.0,0.0,1099.0,686.0
2023-12-03 21:00:00,945.0,451.0,50.0,0.0,1151.0,746.0
2023-12-03 22:00:00,901.0,449.0,51.0,0.0,1089.0,751.0
2023-12-03 23:00:00,851.0,456.0,51.0,0.0,1043.0,751.0
