Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39096,2023-06-18 00:00:00,386.62,161.0,189.0,98.0,4.0,154.0,357.0
39097,2023-06-18 01:00:00,390.29,157.0,176.0,109.0,4.0,143.0,360.0
39098,2023-06-18 02:00:00,389.27,156.0,171.0,106.0,5.0,138.0,365.0
39099,2023-06-18 03:00:00,276.41,127.0,91.0,27.0,50.0,269.0,336.0
39100,2023-06-18 04:00:00,287.51,122.0,85.0,24.0,174.0,107.0,332.0
39101,2023-06-18 05:00:00,210.97,116.0,80.0,23.0,438.0,179.0,285.0
39102,2023-06-18 06:00:00,140.19,116.0,80.0,23.0,930.0,462.0,330.0
39103,2023-06-18 07:00:00,122.86,117.0,78.0,23.0,1492.0,354.0,312.0
39104,2023-06-18 08:00:00,109.42,116.0,78.0,23.0,1866.0,354.0,253.0
39105,2023-06-18 09:00:00,105.94,117.0,78.0,23.0,1947.0,412.0,256.0
39106,2023-06-18 10:00:00,103.35,117.0,79.0,23.0,2013.0,458.0,259.0
39107,2023-06-18 11:00:00,99.2,116.0,79.0,23.0,1970.0,596.0,246.0
39108,2023-06-18 12:00:00,101.19,112.0,84.0,22.0,1893.0,565.0,249.0
39109,2023-06-18 13:00:00,100.29,111.0,86.0,22.0,1836.0,629.0,248.0
39110,2023-06-18 14:00:00,110.77,137.0,87.0,22.0,1591.0,640.0,222.0
39111,2023-06-18 15:00:00,141.84,222.0,87.0,22.0,1314.0,644.0,221.0
39112,2023-06-18 16:00:00,177.78,265.0,94.0,23.0,923.0,599.0,231.0
39113,2023-06-18 17:00:00,214.09,247.0,102.0,22.0,461.0,562.0,295.0
39114,2023-06-18 18:00:00,254.49,249.0,104.0,23.0,183.0,521.0,376.0
39115,2023-06-18 19:00:00,314.94,271.0,107.0,23.0,50.0,387.0,379.0
39116,2023-06-18 20:00:00,331.75,267.0,101.0,23.0,5.0,362.0,355.0
39117,2023-06-18 21:00:00,280.4,250.0,97.0,23.0,4.0,539.0,349.0
39118,2023-06-18 22:00:00,281.31,272.0,89.0,22.0,4.0,572.0,344.0
39119,2023-06-18 23:00:00,362.92,369.0,89.0,22.0,8.0,402.0,318.0
