UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-11-12 00:00:00,315.0,216.0,41.0,0.0,147.0,654.0
2023-11-12 01:00:00,316.0,216.0,41.0,0.0,119.0,649.0
2023-11-12 02:00:00,351.0,234.0,43.0,0.0,130.0,699.0
2023-11-12 03:00:00,345.0,227.0,43.0,0.0,175.0,656.0
2023-11-12 04:00:00,324.0,211.0,43.0,1.0,246.0,638.0
2023-11-12 05:00:00,321.0,229.0,42.0,1.0,254.0,679.0
2023-11-12 06:00:00,323.0,245.0,43.0,3.0,310.0,687.0
2023-11-12 07:00:00,326.0,254.0,43.0,49.0,388.0,726.0
2023-11-12 08:00:00,320.0,256.0,42.0,158.0,321.0,726.0
2023-11-12 09:00:00,318.0,239.0,42.0,292.0,241.0,718.0
2023-11-12 10:00:00,312.0,224.0,41.0,377.0,150.0,708.0
2023-11-12 11:00:00,313.0,221.0,43.0,444.0,106.0,723.0
2023-11-12 12:00:00,312.0,237.0,49.0,365.0,127.0,706.0
2023-11-12 13:00:00,339.0,324.0,51.0,247.0,182.0,700.0
2023-11-12 14:00:00,542.0,376.0,57.0,102.0,89.0,785.0
2023-11-12 15:00:00,580.0,446.0,59.0,5.0,85.0,749.0
2023-11-12 16:00:00,575.0,450.0,58.0,0.0,115.0,767.0
2023-11-12 17:00:00,575.0,458.0,57.0,0.0,110.0,773.0
2023-11-12 18:00:00,683.0,421.0,57.0,1.0,94.0,802.0
2023-11-12 19:00:00,813.0,423.0,57.0,1.0,101.0,751.0
2023-11-12 20:00:00,603.0,384.0,56.0,1.0,95.0,714.0
2023-11-12 21:00:00,553.0,335.0,53.0,1.0,118.0,638.0
2023-11-12 22:00:00,447.0,301.0,51.0,1.0,99.0,584.0
2023-11-12 23:00:00,424.0,197.0,46.0,1.0,95.0,578.0
