UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-05-30 00:00:00,100.0,90.0,20.0,0.0,2137.0,294.0
2023-05-30 01:00:00,108.0,96.0,21.0,0.0,1612.0,304.0
2023-05-30 02:00:00,102.0,94.0,20.0,1.0,1187.0,297.0
2023-05-30 03:00:00,100.0,94.0,20.0,47.0,921.0,387.0
2023-05-30 04:00:00,124.0,110.0,24.0,204.0,681.0,441.0
2023-05-30 05:00:00,129.0,90.0,25.0,515.0,547.0,457.0
2023-05-30 06:00:00,120.0,104.0,24.0,963.0,404.0,476.0
2023-05-30 07:00:00,117.0,106.0,23.0,1428.0,275.0,550.0
2023-05-30 08:00:00,112.0,101.0,22.0,1856.0,224.0,610.0
2023-05-30 09:00:00,113.0,98.0,22.0,2127.0,179.0,542.0
2023-05-30 10:00:00,114.0,97.0,23.0,2186.0,187.0,544.0
2023-05-30 11:00:00,107.0,94.0,21.0,2233.0,195.0,587.0
2023-05-30 12:00:00,97.0,89.0,19.0,2218.0,273.0,576.0
2023-05-30 13:00:00,104.0,82.0,21.0,2089.0,385.0,546.0
2023-05-30 14:00:00,118.0,87.0,23.0,1231.0,511.0,515.0
2023-05-30 15:00:00,121.0,97.0,24.0,1077.0,567.0,676.0
2023-05-30 16:00:00,124.0,112.0,25.0,690.0,578.0,688.0
2023-05-30 17:00:00,124.0,114.0,25.0,312.0,609.0,693.0
2023-05-30 18:00:00,133.0,121.0,26.0,107.0,660.0,672.0
2023-05-30 19:00:00,134.0,118.0,26.0,19.0,605.0,697.0
2023-05-30 20:00:00,127.0,110.0,25.0,0.0,630.0,645.0
2023-05-30 21:00:00,125.0,108.0,25.0,0.0,700.0,587.0
2023-05-30 22:00:00,116.0,98.0,23.0,0.0,815.0,578.0
2023-05-30 23:00:00,115.0,99.0,23.0,0.0,1007.0,537.0
