UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-04-11 00:00:00,176.0,112.0,20.0,0.0,4087.0,331.0
2023-04-11 01:00:00,175.0,107.0,20.0,0.0,3545.0,302.0
2023-04-11 02:00:00,194.0,118.0,23.0,0.0,3545.0,339.0
2023-04-11 03:00:00,260.0,141.0,29.0,0.0,3123.0,369.0
2023-04-11 04:00:00,353.0,201.0,36.0,2.0,2862.0,385.0
2023-04-11 05:00:00,397.0,257.0,37.0,61.0,2681.0,387.0
2023-04-11 06:00:00,393.0,271.0,39.0,213.0,2436.0,389.0
2023-04-11 07:00:00,321.0,255.0,42.0,410.0,2404.0,383.0
2023-04-11 08:00:00,340.0,190.0,39.25,642.0,2284.0,415.75
2023-04-11 09:00:00,244.0,173.0,37.0,804.0,2183.0,278.0
2023-04-11 10:00:00,229.0,124.0,31.0,999.0,2251.0,282.0
2023-04-11 11:00:00,223.0,117.0,30.0,1031.0,2224.0,276.0
2023-04-11 12:00:00,221.0,116.0,29.0,1189.0,2177.0,250.0
2023-04-11 13:00:00,229.0,120.0,31.0,1130.0,2102.0,262.0
2023-04-11 14:00:00,261.0,136.0,33.0,896.0,2260.0,270.0
2023-04-11 15:00:00,426.0,184.0,43.0,644.0,2292.0,369.0
2023-04-11 16:00:00,582.0,291.0,50.0,334.0,2119.0,415.0
2023-04-11 17:00:00,647.0,366.0,53.0,85.0,1862.0,488.0
2023-04-11 18:00:00,726.0,367.0,53.0,3.0,1485.0,528.0
2023-04-11 19:00:00,766.0,332.0,50.0,0.0,1337.0,558.0
2023-04-11 20:00:00,691.0,300.0,49.0,0.0,1294.0,648.0
2023-04-11 21:00:00,617.0,269.0,49.0,0.0,1234.0,658.0
2023-04-11 22:00:00,537.0,160.0,44.0,0.0,1145.0,518.0
2023-04-11 23:00:00,481.0,138.0,36.0,0.0,926.0,699.0
