UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-11-04 00:00:00,276.0,190.0,41.0,1.0,2685.0,141.0
2023-11-04 01:00:00,276.0,187.0,41.0,1.0,2625.0,139.0
2023-11-04 02:00:00,248.0,170.0,36.0,1.0,2907.0,127.0
2023-11-04 03:00:00,202.0,142.0,27.0,1.0,3046.0,126.0
2023-11-04 04:00:00,198.0,140.0,26.0,0.0,3111.0,103.0
2023-11-04 05:00:00,198.0,140.0,26.0,0.0,2955.0,104.0
2023-11-04 06:00:00,205.0,143.0,27.0,2.0,2868.0,127.0
2023-11-04 07:00:00,204.0,143.0,27.0,68.0,2741.0,131.0
2023-11-04 08:00:00,204.0,142.0,27.0,200.0,2735.0,110.0
2023-11-04 09:00:00,203.0,140.0,27.0,326.0,2685.0,105.0
2023-11-04 10:00:00,202.0,140.0,27.0,328.0,2526.0,104.0
2023-11-04 11:00:00,203.0,139.0,27.0,303.0,2582.0,127.0
2023-11-04 12:00:00,220.0,150.0,30.0,222.0,2504.0,132.0
2023-11-04 13:00:00,267.0,181.0,39.0,160.0,2395.0,132.0
2023-11-04 14:00:00,274.0,196.0,40.0,62.0,2628.0,139.0
2023-11-04 15:00:00,280.0,198.0,41.0,6.0,2986.0,130.0
2023-11-04 16:00:00,274.0,203.0,41.0,0.0,3288.0,141.0
2023-11-04 17:00:00,277.0,199.0,41.0,0.0,3501.0,128.0
2023-11-04 18:00:00,272.0,185.0,40.0,0.0,3566.0,137.0
2023-11-04 19:00:00,218.0,163.0,30.0,0.0,3707.0,108.0
2023-11-04 20:00:00,197.0,155.0,26.0,0.0,3785.0,99.0
2023-11-04 21:00:00,201.0,153.0,25.0,1.0,3773.0,97.0
2023-11-04 22:00:00,207.0,150.0,25.0,1.0,3774.0,98.0
2023-11-04 23:00:00,194.0,145.0,24.0,1.0,3742.0,98.0
