Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
43512,2023-12-19 00:00:00,61.1,177.0,136.0,40.0,1.0,5320.0,298.0
43513,2023-12-19 01:00:00,63.61,184.0,133.0,41.0,0.0,5113.0,295.0
43514,2023-12-19 02:00:00,66.13,186.0,135.0,42.0,0.0,4841.0,274.0
43515,2023-12-19 03:00:00,72.05,200.0,135.0,42.0,0.0,4507.0,284.0
43516,2023-12-19 04:00:00,85.7,239.0,146.0,44.0,0.0,4034.0,291.0
43517,2023-12-19 05:00:00,114.31,275.0,256.0,51.0,0.0,3578.0,450.0
43518,2023-12-19 06:00:00,143.07,363.0,327.0,59.0,0.0,3331.0,585.0
43519,2023-12-19 07:00:00,169.73,500.0,352.0,63.0,0.0,3194.0,645.0
43520,2023-12-19 08:00:00,164.61,439.0,310.0,69.0,16.0,3008.0,641.0
43521,2023-12-19 09:00:00,169.2,440.0,306.0,75.0,78.0,2834.0,616.0
43522,2023-12-19 10:00:00,184.16,464.0,305.0,86.0,126.0,2533.0,606.0
43523,2023-12-19 11:00:00,181.19,451.0,323.0,92.0,152.0,2592.0,632.0
43524,2023-12-19 12:00:00,183.39,460.0,349.0,89.0,117.0,2658.0,709.0
43525,2023-12-19 13:00:00,180.56,464.0,353.0,69.0,61.0,2760.0,767.0
43526,2023-12-19 14:00:00,177.31,485.0,358.0,64.0,10.0,2968.0,779.0
43527,2023-12-19 15:00:00,179.66,497.0,361.0,64.0,0.0,2987.0,862.0
43528,2023-12-19 16:00:00,193.05,571.0,371.0,71.0,0.0,2931.0,893.0
43529,2023-12-19 17:00:00,204.45,540.0,373.0,72.0,0.0,2555.0,911.0
43530,2023-12-19 18:00:00,188.05,398.0,354.0,70.0,0.0,2424.0,916.0
43531,2023-12-19 19:00:00,167.49,376.0,271.0,69.0,0.0,2667.0,821.0
43532,2023-12-19 20:00:00,147.82,347.0,244.0,67.0,0.0,2976.0,691.0
43533,2023-12-19 21:00:00,130.94,324.0,234.0,67.0,0.0,3264.0,499.0
43534,2023-12-19 22:00:00,119.39,290.0,214.0,62.0,0.0,3318.0,400.0
43535,2023-12-19 23:00:00,98.28,231.0,186.0,55.0,0.0,3571.0,317.0
