UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-16 00:00:00,2024-07-17 00:00:00,3.1,3.854983676647665,296.9908778033713,277.7667983252944,859.7712768759427,0.2702119667167755,180.36421,675.16844,34.34052,670.29287,54.55177,166.29336
2023-06-16 01:00:00,2024-07-17 00:00:00,3.1,3.6583894901683465,294.0682090543719,279.80253857267644,246.52045846415243,0.1193019907941804,186.57554,736.1002,54.45328,416.88581,55.6985,175.78878
2023-06-16 02:00:00,2024-07-17 00:00:00,3.1,3.6583894901683465,294.0682090543719,279.80253857267644,246.52045846415243,0.1193019907941804,193.11776,764.14638,87.09647,201.93622,60.26245,194.0479
2023-06-16 03:00:00,2024-07-17 00:00:00,3.1,3.6583894901683465,294.0682090543719,279.80253857267644,246.52045846415243,0.1193019907941804,186.7719,783.2408,127.05761,47.43249,57.40779,207.06736
2023-06-16 04:00:00,2024-07-17 00:00:00,3.1,2.682183900085475,291.97085513515583,280.0206372677971,123.32610682630316,0.1217191202265963,179.36441,807.59556,185.45216,0.0,59.74124,211.08442
2023-06-16 05:00:00,2024-07-17 00:00:00,3.1,2.682183900085475,291.97085513515583,280.0206372677971,123.32610682630316,0.1217191202265963,194.48648,817.37989,207.00708,0.0,57.79281,214.97697
2023-06-16 06:00:00,2024-07-17 00:00:00,3.1,2.682183900085475,291.97085513515583,280.0206372677971,123.32610682630316,0.1217191202265963,205.91154,803.47341,196.8033,0.0,66.04699,215.29177
2023-06-16 07:00:00,2024-07-17 00:00:00,3.1,2.3015967507182618,290.5247429500971,279.87064621618333,0.0,0.0,215.44608,774.15657,185.86282,0.0,66.1139,205.057
2023-06-16 08:00:00,2024-07-17 00:00:00,3.1,2.3015967507182618,290.5247429500971,279.87064621618333,0.0,0.0,216.26351,743.38237,177.68412,0.0,65.54336,198.99859
2023-06-16 09:00:00,2024-07-17 00:00:00,3.1,2.3015967507182618,290.5247429500971,279.87064621618333,0.0,0.0,216.91077,708.385,145.05648,0.0,61.97112,196.20298
2023-06-16 10:00:00,2024-07-17 00:00:00,3.1,1.984448283866748,289.4866027767917,279.69523351728947,0.0,0.0,218.71999,674.03145,104.18101,0.0,58.91687,186.12614
2023-06-16 11:00:00,2024-07-17 00:00:00,3.1,1.984448283866748,289.4866027767917,279.69523351728947,0.0,0.0,200.48,607.33357,58.0167,0.0,60.53231,185.74925
2023-06-16 12:00:00,2024-07-17 00:00:00,3.1,1.984448283866748,289.4866027767917,279.69523351728947,0.0,0.0,190.39972,599.28562,57.30117,81.14438,60.57517,180.70247
2023-06-16 13:00:00,2024-07-17 00:00:00,3.1,1.6812466257446603,292.7520142520495,279.72569959378563,139.83416976918002,0.0,180.64437,589.24193,72.9588,242.299,58.34123,174.13828
2023-06-16 14:00:00,2024-07-17 00:00:00,3.1,1.6812466257446603,292.7520142520495,279.72569959378563,139.83416976918002,0.0,164.88204,559.54423,66.76534,381.60896,60.74561,167.54035
2023-06-16 15:00:00,2024-07-17 00:00:00,3.1,1.6812466257446603,292.7520142520495,279.72569959378563,139.83416976918002,0.0,156.62451,513.35654,60.07053,646.89698,58.58458,164.89309
