UTC time,coal,nat_gas,hydro,solar,wind,other
2023-08-02 00:00:00,825.0,2174.0,242.0,358.0,120.0,260.0
2023-08-02 01:00:00,813.0,2145.0,450.0,359.0,82.0,261.0
2023-08-02 02:00:00,707.0,2072.0,511.0,162.0,72.0,261.0
2023-08-02 03:00:00,644.0,2065.0,522.0,41.0,77.0,249.0
2023-08-02 04:00:00,597.0,1955.0,489.0,0.0,71.0,245.0
2023-08-02 05:00:00,453.0,1771.0,433.0,0.0,59.0,259.0
2023-08-02 06:00:00,421.0,1724.0,251.0,0.0,21.0,256.0
2023-08-02 07:00:00,437.0,1633.0,230.0,0.0,15.0,200.0
2023-08-02 08:00:00,458.0,1637.0,48.0,0.0,5.0,172.0
2023-08-02 09:00:00,428.0,1371.0,43.0,0.0,5.0,180.0
2023-08-02 10:00:00,418.0,1324.0,0.0,0.0,5.0,122.0
2023-08-02 11:00:00,403.0,1310.0,0.0,0.0,2.0,124.0
2023-08-02 12:00:00,390.0,1319.0,0.0,0.0,1.0,133.0
2023-08-02 13:00:00,399.0,1363.0,0.0,0.0,1.0,199.0
2023-08-02 14:00:00,491.0,1369.0,0.0,47.0,1.0,197.0
2023-08-02 15:00:00,458.0,1384.0,0.0,347.0,2.0,136.0
2023-08-02 16:00:00,579.0,1316.0,0.0,610.0,3.0,147.0
2023-08-02 17:00:00,683.0,1368.0,0.0,728.0,3.0,159.0
2023-08-02 18:00:00,695.0,1473.0,0.0,690.0,61.0,175.0
2023-08-02 19:00:00,576.0,1456.0,40.0,827.0,104.0,178.0
2023-08-02 20:00:00,672.0,1461.0,44.0,937.0,110.0,183.0
2023-08-02 21:00:00,826.0,1656.0,44.0,890.0,40.0,217.0
2023-08-02 22:00:00,798.0,1770.0,44.0,954.0,42.0,211.0
2023-08-02 23:00:00,883.0,1834.0,44.0,933.0,46.0,195.0
