UTC time,coal,nat_gas,hydro,solar,wind,other
2023-10-29 00:00:00,397.0,379.0,0.0,494.0,195.0,135.0
2023-10-29 01:00:00,531.0,641.0,220.0,72.0,215.0,216.0
2023-10-29 02:00:00,595.0,663.0,232.0,0.0,170.0,224.0
2023-10-29 03:00:00,622.0,662.0,231.0,0.0,172.0,223.0
2023-10-29 04:00:00,625.0,664.0,232.0,0.0,190.0,219.0
2023-10-29 05:00:00,624.0,665.0,232.0,0.0,134.0,220.0
2023-10-29 06:00:00,577.0,664.0,232.0,0.0,103.0,205.0
2023-10-29 07:00:00,643.0,567.0,231.0,0.0,58.0,197.0
2023-10-29 08:00:00,481.0,563.0,231.0,0.0,45.0,207.0
2023-10-29 09:00:00,422.0,565.0,231.0,0.0,67.0,206.0
2023-10-29 10:00:00,418.0,563.0,232.0,0.0,95.0,201.0
2023-10-29 11:00:00,417.0,565.0,233.0,0.0,89.0,197.0
2023-10-29 12:00:00,415.0,564.0,232.0,0.0,84.0,197.0
2023-10-29 13:00:00,414.0,564.0,232.0,0.0,87.0,193.0
2023-10-29 14:00:00,418.0,563.0,230.0,0.0,70.0,180.0
2023-10-29 15:00:00,511.0,507.0,0.0,83.0,96.0,174.0
2023-10-29 16:00:00,408.0,341.0,0.0,518.0,125.0,162.0
2023-10-29 17:00:00,395.0,175.0,0.0,871.0,152.0,111.0
2023-10-29 18:00:00,394.0,179.0,0.0,967.0,106.0,110.0
2023-10-29 19:00:00,394.0,179.0,0.0,978.0,128.0,110.0
2023-10-29 20:00:00,394.0,177.0,0.0,969.0,148.0,112.0
2023-10-29 21:00:00,392.0,198.0,0.0,976.0,128.0,111.0
2023-10-29 22:00:00,392.0,293.0,0.0,944.0,118.0,113.0
2023-10-29 23:00:00,393.0,329.0,0.0,836.0,136.0,121.0
