Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
36480,2023-03-01 00:00:00,2024-07-17 00:00:00,3.1,351.09,208.0,739.0,32.0,550.0,228.0,161.0
36481,2023-03-01 01:00:00,2024-07-17 00:00:00,3.1,465.0,334.0,1033.0,31.0,192.0,233.0,237.0
36482,2023-03-01 02:00:00,2024-07-17 00:00:00,3.1,534.01,490.0,1132.0,30.0,9.0,215.0,252.0
36483,2023-03-01 03:00:00,2024-07-17 00:00:00,3.1,504.21,577.0,1170.0,213.0,0.0,228.0,251.0
36484,2023-03-01 04:00:00,2024-07-17 00:00:00,3.1,505.69,570.0,1253.0,213.0,0.0,214.0,252.0
36485,2023-03-01 05:00:00,2024-07-17 00:00:00,3.1,515.54,590.0,1269.0,212.0,0.0,177.0,251.0
36486,2023-03-01 06:00:00,2024-07-17 00:00:00,3.1,500.33,496.0,1186.0,213.0,0.0,190.0,241.0
36487,2023-03-01 07:00:00,2024-07-17 00:00:00,3.1,486.97,404.0,1229.0,213.0,0.0,184.0,225.0
36488,2023-03-01 08:00:00,2024-07-17 00:00:00,3.1,528.8,454.0,1140.0,28.0,0.0,217.0,225.0
36489,2023-03-01 09:00:00,2024-07-17 00:00:00,3.1,530.16,328.0,1151.0,26.0,0.0,143.0,227.0
36490,2023-03-01 10:00:00,2024-07-17 00:00:00,3.1,527.12,296.0,1154.0,26.0,0.0,133.0,219.0
36491,2023-03-01 11:00:00,2024-07-17 00:00:00,3.1,514.77,332.0,1155.0,27.0,0.0,196.0,212.0
36492,2023-03-01 12:00:00,2024-07-17 00:00:00,3.1,524.89,321.0,1173.0,27.0,0.0,152.0,216.0
36493,2023-03-01 13:00:00,2024-07-17 00:00:00,3.1,508.94,298.0,1265.0,27.0,0.0,195.0,217.0
36494,2023-03-01 14:00:00,2024-07-17 00:00:00,3.1,547.1,407.0,1269.0,27.0,0.0,111.0,229.0
36495,2023-03-01 15:00:00,2024-07-17 00:00:00,3.1,552.48,493.0,1312.0,27.0,7.0,126.0,245.0
36496,2023-03-01 16:00:00,2024-07-17 00:00:00,3.1,518.73,468.0,1311.0,27.0,67.0,200.0,239.0
36497,2023-03-01 17:00:00,2024-07-17 00:00:00,3.1,494.4,323.0,1278.0,27.0,153.0,131.0,220.0
36498,2023-03-01 18:00:00,2024-07-17 00:00:00,3.1,477.6,299.0,986.0,26.0,251.0,82.0,198.0
36499,2023-03-01 19:00:00,2024-07-17 00:00:00,3.1,411.83,272.0,724.0,26.0,491.0,40.0,134.0
36500,2023-03-01 20:00:00,2024-07-17 00:00:00,3.1,382.19,253.0,581.0,27.0,577.0,18.0,118.0
36501,2023-03-01 21:00:00,2024-07-17 00:00:00,3.1,388.19,199.0,556.0,30.0,487.0,10.0,126.0
36502,2023-03-01 22:00:00,2024-07-17 00:00:00,3.1,414.17,195.0,592.0,34.0,389.0,10.0,129.0
36503,2023-03-01 23:00:00,2024-07-17 00:00:00,3.1,378.02,196.0,808.0,35.0,617.0,10.0,138.0
