UTC time,coal,nat_gas,hydro,solar,wind,other
2023-04-25 00:00:00,368.0,354.0,0.0,934.0,126.0,115.0
2023-04-25 01:00:00,364.0,378.0,147.0,668.0,106.0,142.0
2023-04-25 02:00:00,364.0,574.0,144.0,209.0,136.0,223.0
2023-04-25 03:00:00,362.0,801.0,329.0,7.0,170.0,232.0
2023-04-25 04:00:00,362.0,1009.0,336.0,0.0,69.0,227.0
2023-04-25 05:00:00,361.0,1008.0,515.0,0.0,29.0,224.0
2023-04-25 06:00:00,361.0,837.0,519.0,0.0,57.0,216.0
2023-04-25 07:00:00,361.0,552.0,515.0,0.0,78.0,213.0
2023-04-25 08:00:00,361.0,274.0,520.0,0.0,197.0,196.0
2023-04-25 09:00:00,361.0,246.0,613.0,0.0,196.0,180.0
2023-04-25 10:00:00,363.0,222.0,615.0,0.0,191.0,173.0
2023-04-25 11:00:00,364.0,230.0,617.0,2.0,139.0,169.0
2023-04-25 12:00:00,363.0,214.0,617.0,0.0,95.0,174.0
2023-04-25 13:00:00,364.0,245.0,619.0,0.0,51.0,193.0
2023-04-25 14:00:00,363.0,288.0,617.0,68.0,64.0,192.0
2023-04-25 15:00:00,368.0,402.0,149.0,460.0,49.0,175.0
2023-04-25 16:00:00,364.0,357.0,0.0,871.0,58.0,122.0
2023-04-25 17:00:00,362.0,281.0,0.0,1060.0,66.0,107.0
2023-04-25 18:00:00,362.0,214.0,0.0,1124.0,48.0,105.0
2023-04-25 19:00:00,361.0,213.0,0.0,1119.0,38.0,105.0
2023-04-25 20:00:00,364.0,215.0,0.0,1115.0,53.0,108.0
2023-04-25 21:00:00,471.0,213.0,0.0,1117.0,82.0,107.0
2023-04-25 22:00:00,614.0,212.0,0.0,1116.0,88.0,104.0
2023-04-25 23:00:00,637.0,212.0,0.0,1064.0,124.0,106.0
