UTC time,coal,nat_gas,hydro,solar,wind,other
2023-09-11 00:00:00,950.0,2223.0,267.0,359.0,89.0,276.0
2023-09-11 01:00:00,920.0,2255.0,276.0,180.0,129.0,277.0
2023-09-11 02:00:00,789.0,2277.0,267.0,26.0,90.0,279.0
2023-09-11 03:00:00,776.0,2164.0,258.0,0.0,41.0,281.0
2023-09-11 04:00:00,754.0,1953.0,262.0,0.0,39.0,282.0
2023-09-11 05:00:00,774.0,1928.0,258.0,0.0,34.0,283.0
2023-09-11 06:00:00,664.0,1902.0,36.0,0.0,16.0,285.0
2023-09-11 07:00:00,469.0,1827.0,29.0,0.0,13.0,285.0
2023-09-11 08:00:00,384.0,1556.0,29.0,4.0,15.0,265.0
2023-09-11 09:00:00,379.0,1555.0,0.0,0.0,9.0,253.0
2023-09-11 10:00:00,376.0,1549.0,0.0,0.0,6.0,189.0
2023-09-11 11:00:00,373.0,1510.0,0.0,0.0,5.0,178.0
2023-09-11 12:00:00,371.0,1535.0,0.0,0.0,3.0,189.0
2023-09-11 13:00:00,371.0,1582.0,0.0,0.0,0.0,237.0
2023-09-11 14:00:00,390.0,1584.0,32.0,15.0,0.0,234.0
2023-09-11 15:00:00,392.0,1565.0,37.0,237.0,0.0,218.0
2023-09-11 16:00:00,393.0,1336.0,137.0,676.0,0.0,174.0
2023-09-11 17:00:00,395.0,1411.0,139.0,876.0,0.0,178.0
2023-09-11 18:00:00,400.0,1514.0,140.0,957.0,0.0,190.0
2023-09-11 19:00:00,442.0,1711.0,140.0,971.0,0.0,180.0
2023-09-11 20:00:00,456.0,1827.0,140.0,941.0,5.0,239.0
2023-09-11 21:00:00,593.0,2110.0,144.0,887.0,2.0,255.0
2023-09-11 22:00:00,813.0,2220.0,371.0,826.0,0.0,258.0
2023-09-11 23:00:00,865.0,2260.0,339.0,597.0,6.0,258.0
