UTC time,coal,nat_gas,hydro,solar,wind,other
2023-09-15 00:00:00,889.0,744.0,138.0,636.0,49.0,175.0
2023-09-15 01:00:00,871.0,1146.0,327.0,384.0,93.0,232.0
2023-09-15 02:00:00,851.0,1337.0,325.0,58.0,46.0,226.0
2023-09-15 03:00:00,750.0,1367.0,324.0,0.0,33.0,222.0
2023-09-15 04:00:00,897.0,1369.0,231.0,0.0,14.0,222.0
2023-09-15 05:00:00,842.0,1377.0,219.0,0.0,6.0,220.0
2023-09-15 06:00:00,633.0,1397.0,219.0,0.0,4.0,234.0
2023-09-15 07:00:00,472.0,1445.0,217.0,0.0,2.0,234.0
2023-09-15 08:00:00,486.0,1501.0,40.0,0.0,1.0,236.0
2023-09-15 09:00:00,393.0,1495.0,31.0,0.0,0.0,235.0
2023-09-15 10:00:00,381.0,1311.0,31.0,0.0,1.0,211.0
2023-09-15 11:00:00,377.0,1230.0,31.0,0.0,0.0,159.0
2023-09-15 12:00:00,375.0,1243.0,31.0,0.0,0.0,209.0
2023-09-15 13:00:00,390.0,1296.0,31.0,0.0,0.0,223.0
2023-09-15 14:00:00,565.0,1486.0,31.0,9.0,0.0,208.0
2023-09-15 15:00:00,517.0,1318.0,51.0,260.0,0.0,175.0
2023-09-15 16:00:00,404.0,826.0,137.0,690.0,0.0,140.0
2023-09-15 17:00:00,394.0,849.0,137.0,899.0,0.0,142.0
2023-09-15 18:00:00,394.0,842.0,137.0,982.0,1.0,141.0
2023-09-15 19:00:00,391.0,818.0,137.0,1005.0,3.0,137.0
2023-09-15 20:00:00,390.0,861.0,137.0,1000.0,10.0,134.0
2023-09-15 21:00:00,394.0,728.0,138.0,1003.0,16.0,131.0
2023-09-15 22:00:00,400.0,905.0,138.0,895.0,16.0,127.0
2023-09-15 23:00:00,407.0,989.0,138.0,815.0,14.0,165.0
