UTC time,coal,nat_gas,hydro,solar,wind,other
2023-11-25 00:00:00,205.0,643.0,116.0,277.0,1.0,186.0
2023-11-25 01:00:00,210.0,768.0,358.0,20.0,9.0,210.0
2023-11-25 02:00:00,215.0,784.0,367.0,0.0,10.0,227.0
2023-11-25 03:00:00,215.0,886.0,368.0,0.0,17.0,228.0
2023-11-25 04:00:00,216.0,1028.0,371.0,0.0,15.0,228.0
2023-11-25 05:00:00,214.0,1030.0,371.0,0.0,24.0,227.0
2023-11-25 06:00:00,213.0,1032.0,370.0,0.0,31.0,219.0
2023-11-25 07:00:00,226.0,1033.0,369.0,0.0,24.0,220.0
2023-11-25 08:00:00,232.0,1034.0,362.0,0.0,10.0,219.0
2023-11-25 09:00:00,228.0,1035.0,316.0,0.0,3.0,219.0
2023-11-25 10:00:00,227.0,1036.0,307.0,0.0,15.0,218.0
2023-11-25 11:00:00,227.0,1038.0,251.0,0.0,30.0,216.0
2023-11-25 12:00:00,227.0,1038.0,253.0,0.0,55.0,212.0
2023-11-25 13:00:00,227.0,1035.0,247.0,1.0,76.0,213.0
2023-11-25 14:00:00,225.0,1036.0,207.0,1.0,45.0,213.0
2023-11-25 15:00:00,220.0,997.0,204.0,12.0,43.0,208.0
2023-11-25 16:00:00,228.0,600.0,16.0,272.0,19.0,152.0
2023-11-25 17:00:00,223.0,314.0,0.0,712.0,22.0,107.0
2023-11-25 18:00:00,221.0,297.0,0.0,866.0,36.0,107.0
2023-11-25 19:00:00,219.0,298.0,0.0,899.0,24.0,108.0
2023-11-25 20:00:00,218.0,297.0,0.0,897.0,19.0,108.0
2023-11-25 21:00:00,217.0,298.0,0.0,885.0,26.0,108.0
2023-11-25 22:00:00,218.0,296.0,0.0,839.0,14.0,108.0
2023-11-25 23:00:00,214.0,302.0,0.0,701.0,10.0,109.0
