UTC time,coal,nat_gas,hydro,solar,wind,other
2023-10-10 00:00:00,813.0,1156.0,352.0,538.0,26.0,198.0
2023-10-10 01:00:00,711.0,1455.0,377.0,177.0,35.0,231.0
2023-10-10 02:00:00,624.0,1463.0,381.0,2.0,64.0,231.0
2023-10-10 03:00:00,682.0,1466.0,129.0,0.0,123.0,212.0
2023-10-10 04:00:00,582.0,1462.0,37.0,0.0,146.0,207.0
2023-10-10 05:00:00,543.0,1469.0,37.0,0.0,112.0,213.0
2023-10-10 06:00:00,447.0,1466.0,37.0,0.0,78.0,199.0
2023-10-10 07:00:00,438.0,1270.0,37.0,0.0,77.0,183.0
2023-10-10 08:00:00,505.0,1268.0,37.0,0.0,87.0,127.0
2023-10-10 09:00:00,610.0,1086.0,0.0,0.0,97.0,119.0
2023-10-10 10:00:00,682.0,1022.0,0.0,0.0,86.0,110.0
2023-10-10 11:00:00,558.0,1023.0,0.0,0.0,62.0,109.0
2023-10-10 12:00:00,524.0,1022.0,0.0,0.0,35.0,112.0
2023-10-10 13:00:00,564.0,1023.0,0.0,0.0,45.0,124.0
2023-10-10 14:00:00,560.0,1023.0,0.0,1.0,49.0,182.0
2023-10-10 15:00:00,754.0,936.0,0.0,163.0,67.0,147.0
2023-10-10 16:00:00,563.0,495.0,0.0,620.0,84.0,104.0
2023-10-10 17:00:00,501.0,491.0,0.0,894.0,84.0,104.0
2023-10-10 18:00:00,434.0,441.0,0.0,936.0,163.0,104.0
2023-10-10 19:00:00,428.0,457.0,0.0,1001.0,230.0,104.0
2023-10-10 20:00:00,415.0,587.0,0.0,1007.0,280.0,105.0
2023-10-10 21:00:00,408.0,752.0,0.0,997.0,290.0,104.0
2023-10-10 22:00:00,406.0,861.0,0.0,962.0,283.0,105.0
2023-10-10 23:00:00,415.0,868.0,0.0,873.0,283.0,110.0
