UTC time,coal,nat_gas,hydro,solar,wind,other
2023-12-14 00:00:00,228.0,973.0,133.0,280.0,47.0,206.0
2023-12-14 01:00:00,259.0,1338.0,379.0,15.0,26.0,246.0
2023-12-14 02:00:00,302.0,1356.0,607.0,0.0,19.0,246.0
2023-12-14 03:00:00,306.0,1356.0,609.0,0.0,6.0,246.0
2023-12-14 04:00:00,317.0,1360.0,606.0,0.0,2.0,246.0
2023-12-14 05:00:00,352.0,1362.0,498.0,0.0,0.0,246.0
2023-12-14 06:00:00,448.0,1362.0,263.0,0.0,0.0,246.0
2023-12-14 07:00:00,476.0,1363.0,261.0,0.0,0.0,246.0
2023-12-14 08:00:00,342.0,1364.0,261.0,0.0,0.0,245.0
2023-12-14 09:00:00,234.0,1366.0,262.0,0.0,0.0,246.0
2023-12-14 10:00:00,229.0,1366.0,261.0,0.0,0.0,245.0
2023-12-14 11:00:00,229.0,1370.0,261.0,0.0,0.0,245.0
2023-12-14 12:00:00,229.0,1369.0,261.0,0.0,2.0,245.0
2023-12-14 13:00:00,226.0,1368.0,262.0,0.0,0.0,239.0
2023-12-14 14:00:00,223.0,1375.0,264.0,0.0,0.0,229.0
2023-12-14 15:00:00,225.0,1418.0,262.0,1.0,0.0,228.0
2023-12-14 16:00:00,327.0,1419.0,26.0,160.0,0.0,212.0
2023-12-14 17:00:00,244.0,1105.0,111.0,570.0,0.0,229.0
2023-12-14 18:00:00,228.0,796.0,132.0,799.0,0.0,169.0
2023-12-14 19:00:00,228.0,597.0,133.0,821.0,0.0,159.0
2023-12-14 20:00:00,228.0,579.0,131.0,814.0,0.0,156.0
2023-12-14 21:00:00,227.0,579.0,130.0,770.0,0.0,150.0
2023-12-14 22:00:00,226.0,625.0,129.0,743.0,0.0,156.0
2023-12-14 23:00:00,230.0,748.0,130.0,572.0,0.0,170.0
