UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-05-09 00:00:00,2024-07-17 00:00:00,3.1,6.002373361835598,288.6486367459871,272.4924397781649,769.0429383849973,0.0837111982698556,174.50078,421.00369,90.8286,838.04772,185.00258,127.96194
2023-05-09 01:00:00,2024-07-17 00:00:00,3.1,5.037258198160892,285.03431562660387,275.1709672176527,136.91357442038063,0.2382162518890931,180.80125,502.07552,112.90188,600.71422,176.9316,134.30912
2023-05-09 02:00:00,2024-07-17 00:00:00,3.1,5.037258198160892,285.03431562660387,275.1709672176527,136.91357442038063,0.2382162518890931,187.26615,560.67767,162.31981,353.80171,172.40671,148.65603
2023-05-09 03:00:00,2024-07-17 00:00:00,3.1,5.037258198160892,285.03431562660387,275.1709672176527,136.91357442038063,0.2382162518890931,180.76299,611.99174,222.00197,124.28464,165.3159,157.17452
2023-05-09 04:00:00,2024-07-17 00:00:00,3.1,4.557222782354186,283.25459052078725,275.47118102392096,68.45725485531372,0.5956993780537602,173.45165,658.98219,290.1508,0.0,160.52989,163.4958
2023-05-09 05:00:00,2024-07-17 00:00:00,3.1,4.557222782354186,283.25459052078725,275.47118102392096,68.45725485531372,0.5956993780537602,188.85571,693.36505,307.2058,0.0,153.70229,168.74453
2023-05-09 06:00:00,2024-07-17 00:00:00,3.1,4.557222782354186,283.25459052078725,275.47118102392096,68.45725485531372,0.5956993780537602,200.26753,698.68087,276.50343,0.0,166.53941,174.31638
2023-05-09 07:00:00,2024-07-17 00:00:00,3.1,4.114144811321072,281.9545742376996,275.01206584520776,0.0,0.085031744921142,209.8775,663.48665,236.77349,0.0,166.00818,171.37498
2023-05-09 08:00:00,2024-07-17 00:00:00,3.1,4.114144811321072,281.9545742376996,275.01206584520776,0.0,0.085031744921142,210.6499,618.92789,204.21471,0.0,168.65809,170.14878
2023-05-09 09:00:00,2024-07-17 00:00:00,3.1,4.114144811321072,281.9545742376996,275.01206584520776,0.0,0.085031744921142,211.23829,574.489,153.13645,0.0,162.89313,168.66958
2023-05-09 10:00:00,2024-07-17 00:00:00,3.1,3.445268169125144,280.88607320542246,274.55350229197643,0.0,0.090362829753052,213.004,532.01385,101.65467,0.0,154.63298,161.53969
2023-05-09 11:00:00,2024-07-17 00:00:00,3.1,3.445268169125144,280.88607320542246,274.55350229197643,0.0,0.090362829753052,194.64378,469.06691,55.9774,0.0,157.16922,162.14856
