UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-12-24 00:00:00,2024-07-17 00:00:00,3.1,1.7911924912763824,283.5355087883676,272.2422022855469,404.6665278903757,0.0003553620845805,240.89406,702.54288,115.36109,309.18181,35.93527,149.99056
2023-12-24 01:00:00,2024-07-17 00:00:00,3.1,1.8382610530846848,280.36428997021096,272.11667318092634,7.280877480443204,0.0,217.46791,800.89876,110.25866,124.72977,32.80933,163.50081
2023-12-24 02:00:00,2024-07-17 00:00:00,3.1,1.8382610530846848,280.36428997021096,272.11667318092634,7.280877480443204,0.0,224.57519,900.35865,104.28213,0.0,30.6692,170.32198
2023-12-24 03:00:00,2024-07-17 00:00:00,3.1,1.8382610530846848,280.36428997021096,272.11667318092634,7.280877480443204,0.0,258.1521,982.07995,102.02065,0.0,29.97682,184.9252
2023-12-24 04:00:00,2024-07-17 00:00:00,3.1,1.7694292811555488,279.7692370253394,271.31796297552387,3.640508545075485,0.0,275.94248,1042.39574,101.71026,0.0,29.10281,189.53379
2023-12-24 05:00:00,2024-07-17 00:00:00,3.1,1.7694292811555488,279.7692370253394,271.31796297552387,3.640508545075485,0.0,280.55648,1054.32554,102.20572,25.73498,32.09686,200.96849
2023-12-24 06:00:00,2024-07-17 00:00:00,3.1,1.7694292811555488,279.7692370253394,271.31796297552387,3.640508545075485,0.0,266.58741,1051.24717,100.19781,34.03753,30.86631,208.3702
2023-12-24 07:00:00,2024-07-17 00:00:00,3.1,1.7109331291566814,279.38844025773324,270.75527485909885,0.0,0.0,261.00482,1043.15137,95.86276,17.04423,33.19365,214.26453
2023-12-24 08:00:00,2024-07-17 00:00:00,3.1,1.7109331291566814,279.38844025773324,270.75527485909885,0.0,0.0,240.17654,996.94298,111.45028,9.54835,28.01609,216.36547
2023-12-24 09:00:00,2024-07-17 00:00:00,3.1,1.7109331291566814,279.38844025773324,270.75527485909885,0.0,0.0,229.41646,942.67444,115.58399,8.18078,24.91267,208.52158
2023-12-24 10:00:00,2024-07-17 00:00:00,3.1,1.6733227420260723,279.2118060339121,270.4945378025176,0.0,0.0006755668990498,235.77711,866.58559,130.91532,8.19956,25.18374,205.97713
2023-12-24 11:00:00,2024-07-17 00:00:00,3.1,1.6733227420260723,279.2118060339121,270.4945378025176,0.0,0.0006755668990498,250.59151,782.58628,130.93472,0.0,27.18679,203.88371
2023-12-24 12:00:00,2024-07-17 00:00:00,3.1,1.6733227420260723,279.2118060339121,270.4945378025176,0.0,0.0006755668990498,279.22325,757.13873,110.76291,0.0,29.94444,197.06915
2023-12-24 13:00:00,2024-07-17 00:00:00,3.1,1.526463952970825,278.6849263359603,270.4621903617456,0.004782975455851,0.0,317.33353,739.95544,117.12351,0.0,36.99338,188.76167
2023-12-24 14:00:00,2024-07-17 00:00:00,3.1,1.526463952970825,278.6849263359603,270.4621903617456,0.004782975455851,0.0,347.41999,687.84556,134.34301,34.28179,40.9712,179.76473
2023-12-24 15:00:00,2024-07-17 00:00:00,3.1,1.526463952970825,278.6849263359603,270.4621903617456,0.004782975455851,0.0,321.90614,619.94138,141.24977,134.53049,42.34665,173.14404
2023-12-24 16:00:00,2024-07-17 00:00:00,3.1,1.304912151241444,283.2225909452661,271.7046358150992,96.24607340767088,0.0,278.75016,568.93507,145.34462,293.08829,41.96114,162.69278
2023-12-24 17:00:00,2024-07-17 00:00:00,3.1,1.304912151241444,283.2225909452661,271.7046358150992,96.24607340767088,0.0,264.77412,535.31962,130.3898,468.21996,43.55511,154.22166
2023-12-24 18:00:00,2024-07-17 00:00:00,3.1,1.304912151241444,283.2225909452661,271.7046358150992,96.24607340767088,0.0,273.04966,507.25755,114.27933,624.07994,46.01101,148.32769
2023-12-24 19:00:00,2024-07-17 00:00:00,3.1,1.9865763291099467,285.13233729109845,272.5004560971603,474.7877049718983,0.0,301.79346,495.64151,112.15533,789.63164,48.76991,145.99043
2023-12-24 20:00:00,2024-07-17 00:00:00,3.1,1.9865763291099467,285.13233729109845,272.5004560971603,474.7877049718983,0.0,287.50651,511.5388,115.59038,846.70917,52.66073,134.22653
2023-12-24 21:00:00,2024-07-17 00:00:00,3.1,1.9865763291099467,285.13233729109845,272.5004560971603,474.7877049718983,0.0,264.11847,538.79372,116.45039,823.43609,57.03,133.66419
2023-12-24 22:00:00,2024-07-17 00:00:00,3.1,1.834745579212158,284.10073425002633,273.36887239922083,389.2632438897517,0.0,269.56253,629.98181,122.50183,702.79312,56.79169,133.27466
2023-12-24 23:00:00,2024-07-17 00:00:00,3.1,1.834745579212158,284.10073425002633,273.36887239922083,389.2632438897517,0.0,268.99738,701.343,131.80459,514.93784,54.6969,132.30286
2023-12-25 00:00:00,2024-07-17 00:00:00,3.1,1.834745579212158,284.10073425002633,273.36887239922083,389.2632438897517,0.0,284.96884,823.15175,115.36109,269.28803,35.93527,164.43046
2023-12-25 01:00:00,2024-07-17 00:00:00,3.1,1.5961414511585716,281.4216380957017,273.3915256223196,7.232260723258216,0.0,263.33367,926.98621,110.25866,107.436,32.80933,176.13745
2023-12-25 02:00:00,2024-07-17 00:00:00,3.1,1.5961414511585716,281.4216380957017,273.3915256223196,7.232260723258216,0.0,270.46449,1029.77706,104.28213,0.0,30.6692,180.72888
2023-12-25 03:00:00,2024-07-17 00:00:00,3.1,1.5961414511585716,281.4216380957017,273.3915256223196,7.232260723258216,0.0,302.06378,1104.35088,102.02065,0.0,29.97682,192.26522
2023-12-25 04:00:00,2024-07-17 00:00:00,3.1,1.603828147460153,281.0251742105584,273.3098141009717,3.616354116972869,0.0,317.4688,1150.36459,101.71026,0.0,29.10281,194.73604
2023-12-25 05:00:00,2024-07-17 00:00:00,3.1,1.603828147460153,281.0251742105584,273.3098141009717,3.616354116972869,0.0,318.88202,1141.92135,102.20572,23.39,32.09686,203.77539
2023-12-25 06:00:00,2024-07-17 00:00:00,3.1,1.603828147460153,281.0251742105584,273.3098141009717,3.616354116972869,0.0,303.20416,1115.97831,100.19781,30.87262,30.86631,208.74772
