Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
40008,2023-07-26 00:00:00,2024-07-17 00:00:00,3.1,397.24,428.0,2708.0,517.0,850.0,40.0,250.0
40009,2023-07-26 01:00:00,2024-07-17 00:00:00,3.1,407.68,320.0,2717.0,528.0,615.0,7.0,249.0
40010,2023-07-26 02:00:00,2024-07-17 00:00:00,3.1,442.02,348.0,2727.0,529.0,252.0,21.0,263.0
40011,2023-07-26 03:00:00,2024-07-17 00:00:00,3.1,456.23,494.0,2728.0,553.0,50.0,177.0,273.0
40012,2023-07-26 04:00:00,2024-07-17 00:00:00,3.1,486.57,467.0,2785.0,353.0,0.0,128.0,276.0
40013,2023-07-26 05:00:00,2024-07-17 00:00:00,3.1,491.66,415.0,2767.0,280.0,0.0,112.0,255.0
40014,2023-07-26 06:00:00,2024-07-17 00:00:00,3.1,499.55,404.0,2678.0,287.0,0.0,33.0,243.0
40015,2023-07-26 07:00:00,2024-07-17 00:00:00,3.1,497.73,402.0,2407.0,288.0,0.0,49.0,244.0
40016,2023-07-26 08:00:00,2024-07-17 00:00:00,3.1,541.27,392.0,2227.0,55.0,0.0,8.0,237.0
40017,2023-07-26 09:00:00,2024-07-17 00:00:00,3.1,547.24,397.0,2023.0,50.0,0.0,5.0,238.0
40018,2023-07-26 10:00:00,2024-07-17 00:00:00,3.1,560.13,399.0,1916.0,0.0,0.0,5.0,239.0
40019,2023-07-26 11:00:00,2024-07-17 00:00:00,3.1,560.97,390.0,1845.0,0.0,0.0,5.0,235.0
40020,2023-07-26 12:00:00,2024-07-17 00:00:00,3.1,556.26,385.0,1921.0,0.0,0.0,15.0,236.0
40021,2023-07-26 13:00:00,2024-07-17 00:00:00,3.1,552.11,375.0,1919.0,0.0,0.0,31.0,240.0
40022,2023-07-26 14:00:00,2024-07-17 00:00:00,3.1,535.26,364.0,1915.0,0.0,72.0,37.0,229.0
40023,2023-07-26 15:00:00,2024-07-17 00:00:00,3.1,482.16,392.0,1830.0,0.0,421.0,30.0,236.0
40024,2023-07-26 16:00:00,2024-07-17 00:00:00,3.1,462.99,587.0,1549.0,0.0,692.0,29.0,215.0
40025,2023-07-26 17:00:00,2024-07-17 00:00:00,3.1,464.91,790.0,1609.0,0.0,843.0,39.0,216.0
40026,2023-07-26 18:00:00,2024-07-17 00:00:00,3.1,455.61,821.0,1457.0,0.0,890.0,95.0,239.0
40027,2023-07-26 19:00:00,2024-07-17 00:00:00,3.1,462.31,911.0,1532.0,0.0,938.0,64.0,219.0
40028,2023-07-26 20:00:00,2024-07-17 00:00:00,3.1,455.27,931.0,1771.0,43.0,995.0,70.0,232.0
40029,2023-07-26 21:00:00,2024-07-17 00:00:00,3.1,448.66,885.0,1725.0,51.0,1021.0,53.0,227.0
40030,2023-07-26 22:00:00,2024-07-17 00:00:00,3.1,431.28,876.0,1689.0,235.0,984.0,65.0,236.0
40031,2023-07-26 23:00:00,2024-07-17 00:00:00,3.1,408.84,881.0,1693.0,420.0,953.0,150.0,235.0
