Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
42288,2023-10-29 00:00:00,2024-07-17 00:00:00,3.1,324.73,397.0,379.0,0.0,494.0,195.0,135.0
42289,2023-10-29 01:00:00,2024-07-17 00:00:00,3.1,403.66,531.0,641.0,220.0,72.0,215.0,216.0
42290,2023-10-29 02:00:00,2024-07-17 00:00:00,3.1,438.59,595.0,663.0,232.0,0.0,170.0,224.0
42291,2023-10-29 03:00:00,2024-07-17 00:00:00,3.1,442.87,622.0,662.0,231.0,0.0,172.0,223.0
42292,2023-10-29 04:00:00,2024-07-17 00:00:00,3.1,438.66,625.0,664.0,232.0,0.0,190.0,219.0
42293,2023-10-29 05:00:00,2024-07-17 00:00:00,3.1,451.62,624.0,665.0,232.0,0.0,134.0,220.0
42294,2023-10-29 06:00:00,2024-07-17 00:00:00,3.1,450.35,577.0,664.0,232.0,0.0,103.0,205.0
42295,2023-10-29 07:00:00,2024-07-17 00:00:00,3.1,478.62,643.0,567.0,231.0,0.0,58.0,197.0
42296,2023-10-29 08:00:00,2024-07-17 00:00:00,3.1,453.76,481.0,563.0,231.0,0.0,45.0,207.0
42297,2023-10-29 09:00:00,2024-07-17 00:00:00,3.1,434.76,422.0,565.0,231.0,0.0,67.0,206.0
42298,2023-10-29 10:00:00,2024-07-17 00:00:00,3.1,425.16,418.0,563.0,232.0,0.0,95.0,201.0
42299,2023-10-29 11:00:00,2024-07-17 00:00:00,3.1,425.88,417.0,565.0,233.0,0.0,89.0,197.0
42300,2023-10-29 12:00:00,2024-07-17 00:00:00,3.1,427.18,415.0,564.0,232.0,0.0,84.0,197.0
42301,2023-10-29 13:00:00,2024-07-17 00:00:00,3.1,425.7,414.0,564.0,232.0,0.0,87.0,193.0
42302,2023-10-29 14:00:00,2024-07-17 00:00:00,3.1,430.86,418.0,563.0,230.0,0.0,70.0,180.0
42303,2023-10-29 15:00:00,2024-07-17 00:00:00,3.1,493.07,511.0,507.0,0.0,83.0,96.0,174.0
42304,2023-10-29 16:00:00,2024-07-17 00:00:00,3.1,340.67,408.0,341.0,0.0,518.0,125.0,162.0
42305,2023-10-29 17:00:00,2024-07-17 00:00:00,3.1,251.63,395.0,175.0,0.0,871.0,152.0,111.0
42306,2023-10-29 18:00:00,2024-07-17 00:00:00,3.1,244.26,394.0,179.0,0.0,967.0,106.0,110.0
42307,2023-10-29 19:00:00,2024-07-17 00:00:00,3.1,239.75,394.0,179.0,0.0,978.0,128.0,110.0
42308,2023-10-29 20:00:00,2024-07-17 00:00:00,3.1,238.52,394.0,177.0,0.0,969.0,148.0,112.0
42309,2023-10-29 21:00:00,2024-07-17 00:00:00,3.1,241.0,392.0,198.0,0.0,976.0,128.0,111.0
42310,2023-10-29 22:00:00,2024-07-17 00:00:00,3.1,253.39,392.0,293.0,0.0,944.0,118.0,113.0
42311,2023-10-29 23:00:00,2024-07-17 00:00:00,3.1,269.96,393.0,329.0,0.0,836.0,136.0,121.0
