UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-10-11 00:00:00,2024-07-17 00:00:00,3.1,4.8216509128510765,290.383498365584,275.13865018381546,622.9830117053776,0.0017565576010891,523.73554,1089.15669,115.36109,553.14448,224.20541,168.72251
2023-10-11 01:00:00,2024-07-17 00:00:00,3.1,3.951950411441167,285.7526980194265,274.78367993729626,44.12389458203096,0.0,513.5347,1211.68774,110.25866,316.41634,216.08859,177.51271
2023-10-11 02:00:00,2024-07-17 00:00:00,3.1,3.951950411441167,285.7526980194265,274.78367993729626,44.12389458203096,0.0,522.5105,1335.91769,104.28213,104.30205,208.68087,179.28021
2023-10-11 03:00:00,2024-07-17 00:00:00,3.1,3.951950411441167,285.7526980194265,274.78367993729626,44.12389458203096,0.0,545.7667,1422.35345,102.02065,0.0,201.37079,185.87412
2023-10-11 04:00:00,2024-07-17 00:00:00,3.1,3.0049028243903533,284.341699272455,274.09020450312244,22.062142828236347,0.0007148796758768,549.82108,1475.30156,101.71026,0.0,188.27947,185.56373
2023-10-11 05:00:00,2024-07-17 00:00:00,3.1,3.0049028243903533,284.341699272455,274.09020450312244,22.062142828236347,0.0007148796758768,534.05872,1449.86198,102.20572,27.29936,187.53326,190.12026
2023-10-11 06:00:00,2024-07-17 00:00:00,3.1,3.0049028243903533,284.341699272455,274.09020450312244,22.062142828236347,0.0007148796758768,506.86041,1401.66552,100.19781,30.97708,189.11682,189.99215
2023-10-11 07:00:00,2024-07-17 00:00:00,3.1,2.6940733657073954,283.446716023195,273.7757420588416,0.0,0.0,494.76495,1354.60049,95.86276,0.0,200.35764,189.44082
2023-10-11 08:00:00,2024-07-17 00:00:00,3.1,2.6940733657073954,283.446716023195,273.7757420588416,0.0,0.0,472.38041,1264.44426,111.45028,0.0,180.37031,184.44178
2023-10-11 09:00:00,2024-07-17 00:00:00,3.1,2.6940733657073954,283.446716023195,273.7757420588416,0.0,0.0,472.03042,1182.00572,115.58399,0.0,168.70111,171.24311
2023-10-11 10:00:00,2024-07-17 00:00:00,3.1,2.4616715507949785,282.78249838293067,273.0497653016623,0.0,0.0,484.34822,1076.07875,130.91532,0.0,167.80489,163.32501
2023-10-11 11:00:00,2024-07-17 00:00:00,3.1,2.4616715507949785,282.78249838293067,273.0497653016623,0.0,0.0,501.98981,972.51402,130.93472,0.0,159.55991,158.72169
2023-10-11 12:00:00,2024-07-17 00:00:00,3.1,2.4616715507949785,282.78249838293067,273.0497653016623,0.0,0.0,522.66159,952.36332,110.76291,0.0,168.81713,151.02589
2023-10-11 13:00:00,2024-07-17 00:00:00,3.1,2.3055772625619,284.3548594200304,272.4388928369069,23.845387377875625,0.0,555.1756,936.43355,117.12351,0.0,179.46628,144.08871
2023-10-11 14:00:00,2024-07-17 00:00:00,3.1,2.3055772625619,284.3548594200304,272.4388928369069,23.845387377875625,0.0,580.79373,872.3991,134.34301,110.84082,177.35402,138.28331
2023-10-11 15:00:00,2024-07-17 00:00:00,3.1,2.3055772625619,284.3548594200304,272.4388928369069,23.845387377875625,0.0,564.02251,787.42326,141.24977,319.11847,171.13872,138.16214
2023-10-11 16:00:00,2024-07-17 00:00:00,3.1,3.071860629611045,289.30239195592,270.5777306153217,246.00575428562504,0.0,527.09056,742.69066,145.34462,577.95862,174.9147,135.87548
2023-10-11 17:00:00,2024-07-17 00:00:00,3.1,3.071860629611045,289.30239195592,270.5777306153217,246.00575428562504,0.0,507.6086,707.63584,130.3898,791.06384,171.99231,138.61302
2023-10-11 18:00:00,2024-07-17 00:00:00,3.1,3.071860629611045,289.30239195592,270.5777306153217,246.00575428562504,0.0,503.43054,680.85227,114.27933,912.66425,161.42465,141.62683
2023-10-11 19:00:00,2024-07-17 00:00:00,3.1,3.0754537720525126,291.87490150118583,269.9459514872599,771.5592384035697,0.0,525.38482,664.43853,112.15533,1014.51229,148.79764,146.34401
2023-10-11 20:00:00,2024-07-17 00:00:00,3.1,3.0754537720525126,291.87490150118583,269.9459514872599,771.5592384035697,0.0,528.50437,704.18651,115.59038,1029.75238,156.6366,141.32898
2023-10-11 21:00:00,2024-07-17 00:00:00,3.1,3.0754537720525126,291.87490150118583,269.9459514872599,771.5592384035697,0.0,524.21715,763.07673,116.45039,1017.00819,163.44486,146.13377
2023-10-11 22:00:00,2024-07-17 00:00:00,3.1,2.870322070426844,291.60080367550404,270.1418852021643,643.7366963247503,0.0,536.67692,901.93323,122.50183,932.53972,163.23418,149.88226
2023-10-11 23:00:00,2024-07-17 00:00:00,3.1,2.870322070426844,291.60080367550404,270.1418852021643,643.7366963247503,0.0,536.87181,1012.22071,131.80459,759.30153,152.96921,151.10551
2023-10-12 00:00:00,2024-07-17 00:00:00,3.1,2.870322070426844,291.60080367550404,270.1418852021643,643.7366963247503,0.0,559.70269,1146.71147,115.36109,570.03009,89.89662,172.71898
2023-10-12 01:00:00,2024-07-17 00:00:00,3.1,1.930319286703328,287.599323917406,271.1694274792958,41.835845579753,0.0,551.22325,1265.88551,110.25866,353.02523,85.3402,181.27219
2023-10-12 02:00:00,2024-07-17 00:00:00,3.1,1.930319286703328,287.599323917406,271.1694274792958,41.835845579753,0.0,560.47581,1386.32353,104.28213,143.33815,81.6903,182.60588
2023-10-12 03:00:00,2024-07-17 00:00:00,3.1,1.930319286703328,287.599323917406,271.1694274792958,41.835845579753,0.0,582.47379,1468.40521,102.02065,20.27178,79.10117,189.09485
2023-10-12 04:00:00,2024-07-17 00:00:00,3.1,1.604238783034,286.67418934010385,270.9060309821935,20.919129037267467,0.0,584.81738,1516.75898,101.71026,0.0,74.72548,188.4791
2023-10-12 05:00:00,2024-07-17 00:00:00,3.1,1.604238783034,286.67418934010385,270.9060309821935,20.919129037267467,0.0,566.46754,1486.8338,102.20572,21.04027,76.6475,193.41697
2023-10-12 06:00:00,2024-07-17 00:00:00,3.1,1.604238783034,286.67418934010385,270.9060309821935,20.919129037267467,0.0,537.53529,1435.79219,100.19781,25.97903,76.22353,194.24341
2023-10-12 07:00:00,2024-07-17 00:00:00,3.1,1.720196110398144,285.7913660568492,270.30800512289875,0.0,0.0,524.53267,1389.1464,95.86276,0.0,81.10562,194.39392
2023-10-12 08:00:00,2024-07-17 00:00:00,3.1,1.720196110398144,285.7913660568492,270.30800512289875,0.0,0.0,501.86639,1300.61641,111.45028,0.0,71.68333,190.33489
2023-10-12 09:00:00,2024-07-17 00:00:00,3.1,1.720196110398144,285.7913660568492,270.30800512289875,0.0,0.0,502.78331,1220.84994,115.58399,0.0,66.12482,178.22537
2023-10-12 10:00:00,2024-07-17 00:00:00,3.1,1.6755491313750008,285.1180054347295,269.7175460562936,0.0,0.0,515.80222,1117.96304,130.91532,0.0,66.06133,171.84534
2023-10-12 11:00:00,2024-07-17 00:00:00,3.1,1.6755491313750008,285.1180054347295,269.7175460562936,0.0,0.0,533.76137,1016.60461,130.93472,0.0,65.12712,168.39674
2023-10-12 12:00:00,2024-07-17 00:00:00,3.1,1.6755491313750008,285.1180054347295,269.7175460562936,0.0,0.0,553.40568,999.11587,110.76291,0.0,69.74766,161.59968
2023-10-12 13:00:00,2024-07-17 00:00:00,3.1,1.3260867788021482,286.6487644881295,269.98226290451703,18.158474170129413,0.0,585.22109,983.64501,117.12351,0.0,77.82847,155.45163
2023-10-12 14:00:00,2024-07-17 00:00:00,3.1,1.3260867788021482,286.6487644881295,269.98226290451703,18.158474170129413,0.0,610.2982,916.4609,134.34301,109.16059,80.06078,149.96371
2023-10-12 15:00:00,2024-07-17 00:00:00,3.1,1.3260867788021482,286.6487644881295,269.98226290451703,18.158474170129413,0.0,594.6628,827.41065,141.24977,313.94283,79.2606,149.75916
2023-10-12 16:00:00,2024-07-17 00:00:00,3.1,1.998519521272117,290.8969952387251,269.03775597012327,188.02583315674903,0.0,558.52339,783.67478,145.34462,573.7058,80.06783,147.53794
2023-10-12 17:00:00,2024-07-17 00:00:00,3.1,1.998519521272117,290.8969952387251,269.03775597012327,188.02583315674903,0.0,538.31715,748.54066,130.3898,795.35783,80.36734,149.39077
