Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
41304,2023-09-18 00:00:00,2024-07-17 00:00:00,3.1,732.5,2628.0,1.0,234.0,258.0,30.0,27.0,0.0,0.0,0.0,0.0
41305,2023-09-18 01:00:00,2024-07-17 00:00:00,3.1,741.24,2572.0,1.0,191.0,249.0,30.0,27.0,0.0,0.0,0.0,0.0
41306,2023-09-18 02:00:00,2024-07-17 00:00:00,3.1,725.41,2573.0,1.0,260.0,242.0,30.0,27.0,0.0,0.0,0.0,0.0
41307,2023-09-18 03:00:00,2024-07-17 00:00:00,3.1,708.79,2616.0,1.0,340.0,261.0,30.0,27.0,0.0,0.0,0.0,0.0
41308,2023-09-18 04:00:00,2024-07-17 00:00:00,3.1,712.04,2716.0,1.0,337.0,297.0,30.0,27.0,0.0,0.0,0.0,0.0
41309,2023-09-18 05:00:00,2024-07-17 00:00:00,3.1,699.29,2717.0,1.0,402.0,275.0,30.0,27.0,0.0,0.0,0.0,0.0
41310,2023-09-18 06:00:00,2024-07-17 00:00:00,3.1,640.95,2672.0,1.0,709.0,250.0,30.0,27.0,0.0,0.0,0.0,0.0
41311,2023-09-18 07:00:00,2024-07-17 00:00:00,3.1,629.74,2652.0,1.0,771.0,286.0,30.0,27.0,0.0,0.0,0.0,0.0
41312,2023-09-18 08:00:00,2024-07-17 00:00:00,3.1,683.6,2770.0,1.0,492.0,303.0,30.0,27.0,0.0,0.0,0.0,0.0
41313,2023-09-18 09:00:00,2024-07-17 00:00:00,3.1,689.0,2836.0,1.0,475.0,318.0,30.0,27.0,0.0,0.0,0.0,0.0
41314,2023-09-18 10:00:00,2024-07-17 00:00:00,3.1,691.98,2896.0,1.0,470.0,320.0,30.0,27.0,0.0,0.0,0.0,0.0
41315,2023-09-18 11:00:00,2024-07-17 00:00:00,3.1,693.29,2882.0,1.0,461.0,308.0,30.0,27.0,0.0,0.0,0.0,0.0
41316,2023-09-18 12:00:00,2024-07-17 00:00:00,3.1,687.23,2879.0,1.0,494.0,302.0,30.0,27.0,0.0,0.0,0.0,0.0
41317,2023-09-18 13:00:00,2024-07-17 00:00:00,3.1,686.57,2817.0,1.0,484.0,328.0,30.0,27.0,0.0,0.0,0.0,0.0
41318,2023-09-18 14:00:00,2024-07-17 00:00:00,3.1,668.74,2818.0,1.0,584.0,338.0,30.0,27.0,0.0,0.0,0.0,0.0
41319,2023-09-18 15:00:00,2024-07-17 00:00:00,3.1,691.53,2834.0,1.0,461.0,316.0,30.0,27.0,0.0,0.0,0.0,0.0
41320,2023-09-18 16:00:00,2024-07-17 00:00:00,3.1,644.24,2826.0,1.0,733.0,294.0,30.0,27.0,0.0,0.0,0.0,0.0
41321,2023-09-18 17:00:00,2024-07-17 00:00:00,3.1,593.33,2816.0,1.0,1074.0,318.0,30.0,27.0,0.0,0.0,0.0,0.0
41322,2023-09-18 18:00:00,2024-07-17 00:00:00,3.1,589.9,2854.0,1.0,1117.0,343.0,30.0,27.0,0.0,0.0,0.0,0.0
41323,2023-09-18 19:00:00,2024-07-17 00:00:00,3.1,616.05,2762.0,1.0,897.0,348.0,30.0,27.0,0.0,0.0,0.0,0.0
41324,2023-09-18 20:00:00,2024-07-17 00:00:00,3.1,646.38,2767.0,1.0,704.0,349.0,30.0,27.0,0.0,0.0,0.0,0.0
41325,2023-09-18 21:00:00,2024-07-17 00:00:00,3.1,668.01,2779.0,1.0,579.0,347.0,30.0,27.0,0.0,0.0,0.0,0.0
41326,2023-09-18 22:00:00,2024-07-17 00:00:00,3.1,696.49,2755.0,1.0,419.0,333.0,30.0,27.0,0.0,0.0,0.0,0.0
41327,2023-09-18 23:00:00,2024-07-17 00:00:00,3.1,710.0,2668.0,1.0,337.0,325.0,30.0,27.0,0.0,0.0,0.0,0.0
