UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-10-20 00:00:00,2024-07-17 00:00:00,3.1,4.296681591285114,290.3714470238104,280.5051442430213,0.0,0.0008378753072184,2962.01832,86.34262,267.94791,248.87922,30.06404,36.10732
2023-10-20 01:00:00,2024-07-17 00:00:00,3.1,4.300505640124738,289.9973904503265,280.5711532998296,0.0,0.0244942665272677,2945.26579,85.64659,321.14869,233.6824,30.10099,36.52302
2023-10-20 02:00:00,2024-07-17 00:00:00,3.1,4.300505640124738,289.9973904503265,280.5711532998296,0.0,0.0244942665272677,2934.71426,85.663,347.43135,210.47985,30.12096,35.68393
2023-10-20 03:00:00,2024-07-17 00:00:00,3.1,4.300505640124738,289.9973904503265,280.5711532998296,0.0,0.0244942665272677,2957.05418,86.35747,432.16206,212.36556,30.09493,36.05784
2023-10-20 04:00:00,2024-07-17 00:00:00,3.1,4.341554035067423,290.86921818399594,280.92024637357804,6.102747150195916,0.0885746712095944,2957.88606,86.15754,547.19297,220.89086,30.05348,35.26091
2023-10-20 05:00:00,2024-07-17 00:00:00,3.1,4.341554035067423,290.86921818399594,280.92024637357804,6.102747150195916,0.0885746712095944,2962.95804,87.77126,707.77394,210.82539,30.17242,34.72166
2023-10-20 06:00:00,2024-07-17 00:00:00,3.1,4.341554035067423,290.86921818399594,280.92024637357804,6.102747150195916,0.0885746712095944,2966.61374,88.95909,819.99613,208.79798,30.18263,35.54921
2023-10-20 07:00:00,2024-07-17 00:00:00,3.1,5.230855694605324,296.76393568061224,280.79676176886977,242.48921653777413,0.018331849464249,2917.92436,89.75731,845.69388,210.37047,30.11383,34.78148
2023-10-20 08:00:00,2024-07-17 00:00:00,3.1,5.230855694605324,296.76393568061224,280.79676176886977,242.48921653777413,0.018331849464249,2952.70791,88.15164,843.57076,210.72826,30.03038,33.85762
2023-10-20 09:00:00,2024-07-17 00:00:00,3.1,5.230855694605324,296.76393568061224,280.79676176886977,242.48921653777413,0.018331849464249,3005.4799,85.74009,765.27252,213.92509,30.07132,33.63688
2023-10-20 10:00:00,2024-07-17 00:00:00,3.1,6.054686809999954,298.46483331861043,280.01738675137847,305.0004021715933,0.0679356905185678,3004.88937,84.6407,708.40844,206.65372,30.05572,33.53283
2023-10-20 11:00:00,2024-07-17 00:00:00,3.1,6.054686809999954,298.46483331861043,280.01738675137847,305.0004021715933,0.0679356905185678,3003.27376,84.43376,677.21403,222.34815,30.08872,33.81066
2023-10-20 12:00:00,2024-07-17 00:00:00,3.1,6.054686809999954,298.46483331861043,280.01738675137847,305.0004021715933,0.0679356905185678,2982.34622,83.27459,670.41872,228.11909,30.08771,34.26865
2023-10-20 13:00:00,2024-07-17 00:00:00,3.1,4.793482255568732,295.8645909390973,280.56532823862034,173.84467632867177,0.4468780452456327,2974.25816,83.25027,623.74986,228.9627,30.1559,33.03698
2023-10-20 14:00:00,2024-07-17 00:00:00,3.1,4.793482255568732,295.8645909390973,280.56532823862034,173.84467632867177,0.4468780452456327,2976.08517,82.61077,621.03733,223.95678,30.0915,34.1545
2023-10-20 15:00:00,2024-07-17 00:00:00,3.1,4.793482255568732,295.8645909390973,280.56532823862034,173.84467632867177,0.4468780452456327,2956.24647,82.4183,623.09767,209.1563,30.10981,34.43112
2023-10-20 16:00:00,2024-07-17 00:00:00,3.1,4.394525552201772,291.72661541351783,281.8870039210907,88.60548971719794,2.381356647176279,2972.84541,80.46134,654.28914,204.87527,30.00704,35.94324
2023-10-20 17:00:00,2024-07-17 00:00:00,3.1,4.394525552201772,291.72661541351783,281.8870039210907,88.60548971719794,2.381356647176279,2973.52445,80.62693,708.46083,192.40688,30.05369,34.09813
2023-10-20 18:00:00,2024-07-17 00:00:00,3.1,4.394525552201772,291.72661541351783,281.8870039210907,88.60548971719794,2.381356647176279,2980.32378,81.16295,751.85192,182.67995,30.07504,34.22522
2023-10-20 19:00:00,2024-07-17 00:00:00,3.1,3.894253022403994,290.7420487984477,282.71894386603304,0.0,1.7221994294759648,2948.93228,81.9001,743.54921,171.72808,29.94415,34.66171
2023-10-20 20:00:00,2024-07-17 00:00:00,3.1,3.894253022403994,290.7420487984477,282.71894386603304,0.0,1.7221994294759648,2945.427,81.87956,646.56103,157.92442,30.03263,34.55386
2023-10-20 21:00:00,2024-07-17 00:00:00,3.1,3.894253022403994,290.7420487984477,282.71894386603304,0.0,1.7221994294759648,2934.32714,82.78913,579.8891,160.05465,30.01584,34.45713
2023-10-20 22:00:00,2024-07-17 00:00:00,3.1,3.4006722083756857,289.949843774351,283.17429729067425,0.0,2.4186315252272763,2906.33325,82.73187,416.97948,160.41652,29.97364,33.53025
2023-10-20 23:00:00,2024-07-17 00:00:00,3.1,3.4006722083756857,289.949843774351,283.17429729067425,0.0,2.4186315252272763,2883.05658,83.75681,335.08734,159.41408,29.93714,33.07944
2023-10-21 00:00:00,2024-07-17 00:00:00,3.1,3.4006722083756857,289.949843774351,283.17429729067425,0.0,2.4186315252272763,2844.59986,82.14114,289.89626,75.19719,30.06721,46.22755
