Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38808,2023-06-06 00:00:00,283.15,1483.0,83.0,2419.0,16.0,133.0,0.0,39.0,276.0,327.0
38809,2023-06-06 01:00:00,290.06,1551.0,83.0,2418.0,15.0,131.0,1.0,36.0,276.0,326.0
38810,2023-06-06 02:00:00,294.0,1607.0,84.0,2416.0,15.0,137.0,18.0,39.0,279.0,329.0
38811,2023-06-06 03:00:00,306.26,1723.0,374.0,2416.0,12.0,169.0,21.0,37.0,281.0,330.0
38812,2023-06-06 04:00:00,312.18,1923.0,826.0,2416.0,16.0,415.0,54.0,40.0,291.0,356.0
38813,2023-06-06 05:00:00,310.79,2006.0,848.0,2410.0,19.0,494.0,143.0,41.0,284.0,359.0
38814,2023-06-06 06:00:00,299.86,1997.0,846.0,2412.0,13.0,588.0,271.0,34.0,283.0,350.0
38815,2023-06-06 07:00:00,298.75,1899.0,835.0,2414.0,16.0,346.0,385.0,29.0,279.0,342.0
38816,2023-06-06 08:00:00,297.0,1901.0,870.0,2412.0,16.0,300.0,480.0,24.0,279.0,333.0
38817,2023-06-06 09:00:00,281.48,1828.0,283.0,2409.0,14.0,277.0,565.0,20.0,277.0,331.0
38818,2023-06-06 10:00:00,266.85,1731.0,85.0,2407.0,16.0,279.0,644.0,14.0,275.0,328.0
38819,2023-06-06 11:00:00,250.76,1601.0,85.0,2406.0,17.0,258.0,768.0,14.0,279.0,327.0
38820,2023-06-06 12:00:00,245.66,1557.0,85.0,2406.0,16.0,257.0,795.0,13.0,278.0,325.0
38821,2023-06-06 13:00:00,257.34,1649.0,88.0,2406.0,15.0,275.0,704.0,14.0,279.0,332.0
38822,2023-06-06 14:00:00,274.09,1736.0,385.0,2405.0,14.0,301.0,584.0,18.0,281.0,337.0
38823,2023-06-06 15:00:00,297.84,1827.0,841.0,2401.0,17.0,237.0,421.0,15.0,291.0,344.0
38824,2023-06-06 16:00:00,306.01,1894.0,861.0,2401.0,19.0,352.0,251.0,14.0,292.0,357.0
38825,2023-06-06 17:00:00,315.5,1970.0,876.0,2404.0,19.0,403.0,123.0,10.0,290.0,362.0
38826,2023-06-06 18:00:00,319.16,1973.0,882.0,2404.0,18.0,417.0,38.0,13.0,292.0,366.0
38827,2023-06-06 19:00:00,320.61,1947.0,880.0,2403.0,17.0,367.0,18.0,16.0,290.0,360.0
38828,2023-06-06 20:00:00,316.24,1896.0,873.0,2406.0,17.0,389.0,0.0,14.0,283.0,340.0
38829,2023-06-06 21:00:00,326.09,1895.0,874.0,2407.0,16.0,197.0,0.0,13.0,285.0,339.0
38830,2023-06-06 22:00:00,333.57,1957.0,875.0,2407.0,18.0,138.0,0.0,12.0,291.0,341.0
38831,2023-06-06 23:00:00,331.82,1932.0,874.0,2409.0,18.0,135.0,0.0,14.0,291.0,343.0
