UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-04-20 00:00:00,3046.0,251.0,2902.0,16.0,523.0,0.0,28.0,273.0,330.0
2023-04-20 01:00:00,2991.0,252.0,2902.0,16.0,522.0,0.0,38.0,272.0,331.0
2023-04-20 02:00:00,3069.0,252.0,2905.0,16.0,523.0,0.0,39.0,273.0,330.0
2023-04-20 03:00:00,3156.0,255.0,2904.0,16.0,562.0,10.0,42.0,273.0,336.0
2023-04-20 04:00:00,3193.0,275.0,2901.0,16.0,649.0,24.0,49.0,273.0,359.0
2023-04-20 05:00:00,3222.0,280.0,2902.0,13.0,645.0,101.0,62.0,272.0,366.0
2023-04-20 06:00:00,3211.0,278.0,2903.0,13.0,645.0,225.0,53.0,272.0,364.0
2023-04-20 07:00:00,3114.0,275.0,2899.0,11.0,639.0,413.0,54.0,274.0,359.0
2023-04-20 08:00:00,2967.0,264.0,2893.0,8.0,634.0,625.0,62.0,273.0,347.0
2023-04-20 09:00:00,2860.0,259.0,2891.0,10.0,530.0,828.0,67.0,271.0,343.0
2023-04-20 10:00:00,2949.0,255.0,2885.0,13.0,528.0,959.0,73.0,274.0,342.0
2023-04-20 11:00:00,2897.0,257.0,2878.0,13.0,528.0,985.0,71.0,275.0,342.0
2023-04-20 12:00:00,2795.0,256.0,2875.0,13.0,529.0,933.0,86.0,272.0,341.0
2023-04-20 13:00:00,2843.0,256.0,2872.0,13.0,529.0,860.0,122.0,279.0,344.0
2023-04-20 14:00:00,2917.0,268.0,2867.0,13.0,531.0,679.0,124.0,278.0,346.0
2023-04-20 15:00:00,2906.0,273.0,2862.0,13.0,726.0,438.0,120.0,280.0,354.0
2023-04-20 16:00:00,3024.0,277.0,2866.0,13.0,714.0,178.0,125.0,281.0,360.0
2023-04-20 17:00:00,3083.0,279.0,2865.0,11.0,738.0,40.0,141.0,281.0,364.0
2023-04-20 18:00:00,3033.0,277.0,2863.0,10.0,740.0,10.0,160.0,281.0,365.0
2023-04-20 19:00:00,2906.0,268.0,2867.0,10.0,737.0,0.0,172.0,281.0,358.0
2023-04-20 20:00:00,2907.0,251.0,2868.0,10.0,688.0,0.0,179.0,280.0,336.0
2023-04-20 21:00:00,2851.0,250.0,2869.0,10.0,672.0,0.0,179.0,276.0,336.0
2023-04-20 22:00:00,2873.0,251.0,2870.0,11.0,651.0,0.0,185.0,274.0,336.0
2023-04-20 23:00:00,2934.0,251.0,2874.0,11.0,508.0,0.0,173.0,276.0,335.0
