UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-01-08 00:00:00,2552.0,332.0,3946.0,6.0,259.0,0.0,127.0,282.0,264.0
2023-01-08 01:00:00,2434.0,332.0,3949.0,7.0,264.0,0.0,110.0,282.0,264.0
2023-01-08 02:00:00,2435.0,332.0,3951.0,7.0,265.0,0.0,110.0,282.0,262.0
2023-01-08 03:00:00,2463.0,333.0,3950.0,8.0,173.0,0.0,107.0,281.0,265.0
2023-01-08 04:00:00,2518.0,333.0,3952.0,7.0,171.0,0.0,114.0,281.0,265.0
2023-01-08 05:00:00,2695.0,348.0,3950.0,7.0,180.0,0.0,112.0,281.0,287.0
2023-01-08 06:00:00,2759.0,349.0,3950.0,6.0,185.0,4.0,104.0,282.0,294.0
2023-01-08 07:00:00,2858.0,351.0,3952.0,6.0,186.0,22.0,105.0,288.0,296.0
2023-01-08 08:00:00,2943.0,352.0,3952.0,5.0,298.0,73.0,121.0,285.0,299.0
2023-01-08 09:00:00,3007.0,353.0,3953.0,6.0,193.0,115.0,124.0,282.0,301.0
2023-01-08 10:00:00,3050.0,353.0,3952.0,6.0,228.0,139.0,125.0,290.0,302.0
2023-01-08 11:00:00,3098.0,351.0,3952.0,9.0,238.0,142.0,111.0,284.0,299.0
2023-01-08 12:00:00,3163.0,349.0,3951.0,10.0,190.0,97.0,112.0,284.0,291.0
2023-01-08 13:00:00,3179.0,349.0,3951.0,5.0,191.0,49.0,109.0,293.0,292.0
2023-01-08 14:00:00,3245.0,351.0,3951.0,5.0,260.0,15.0,99.0,293.0,299.0
2023-01-08 15:00:00,3357.0,353.0,3952.0,5.0,256.0,4.0,89.0,286.0,305.0
2023-01-08 16:00:00,3366.0,355.0,3952.0,7.0,267.0,0.0,88.0,284.0,309.0
2023-01-08 17:00:00,3410.0,356.0,3954.0,8.0,274.0,0.0,87.0,285.0,310.0
2023-01-08 18:00:00,3502.0,357.0,3953.0,8.0,369.0,0.0,82.0,287.0,311.0
2023-01-08 19:00:00,3474.0,355.0,3952.0,12.0,296.0,0.0,92.0,289.0,310.0
2023-01-08 20:00:00,3589.0,350.0,3954.0,8.0,195.0,0.0,93.0,285.0,297.0
2023-01-08 21:00:00,3492.0,342.0,3957.0,7.0,242.0,0.0,83.0,282.0,278.0
2023-01-08 22:00:00,3314.0,333.0,3956.0,7.0,240.0,0.0,94.0,282.0,273.0
2023-01-08 23:00:00,2952.0,341.0,3957.0,6.0,237.0,0.0,102.0,284.0,269.0
