UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-07-16 00:00:00,2024-07-17 00:00:00,3.1,1.659869032283868,290.61903744019804,287.74099725945536,4.2347797881209175,0.5558051938036355,2273.97433,186.28691,2920.84313,7.42709,82.00701,0.0,98.39661,219.64441,340.16312
2023-07-16 01:00:00,2024-07-17 00:00:00,3.1,1.475065425399011,290.3496486599255,287.76024858808614,0.0001576887943898,1.1431605550862114,2282.4533,203.45059,2921.68805,7.89318,91.01236,0.0,95.65606,219.17447,339.40055
2023-07-16 02:00:00,2024-07-17 00:00:00,3.1,1.475065425399011,290.3496486599255,287.76024858808614,0.0001576887943898,1.1431605550862114,2294.62346,208.80062,2937.1618,7.6741,97.8215,0.0,92.68542,219.5208,340.24204
2023-07-16 03:00:00,2024-07-17 00:00:00,3.1,1.475065425399011,290.3496486599255,287.76024858808614,0.0001576887943898,1.1431605550862114,2322.80643,208.39468,2956.31495,7.6717,116.34886,13.0,88.18272,220.599,341.13007
2023-07-16 04:00:00,2024-07-17 00:00:00,3.1,1.9451795787862824,292.8996015007319,288.59970793757407,41.05844795628418,2.2435128680176213,2358.41691,230.18237,2970.12655,7.55874,156.98543,107.0,84.93488,219.9918,340.87314
2023-07-16 05:00:00,2024-07-17 00:00:00,3.1,1.9451795787862824,292.8996015007319,288.59970793757407,41.05844795628418,2.2435128680176213,2387.72755,262.73183,2935.78018,7.67017,186.2997,338.00001,81.96514,219.54294,340.09005
2023-07-16 06:00:00,2024-07-17 00:00:00,3.1,1.9451795787862824,292.8996015007319,288.59970793757407,41.05844795628418,2.2435128680176213,2396.79276,295.71897,2938.24825,7.63302,224.06018,649.0,82.43795,219.31288,343.51496
2023-07-16 07:00:00,2024-07-17 00:00:00,3.1,2.767114918756688,296.7146493889403,287.5752191350128,387.362025238354,0.2062874127088911,2390.12154,326.03991,2940.33484,7.01889,251.03501,849.0,83.64046,218.46381,343.04754
2023-07-16 08:00:00,2024-07-17 00:00:00,3.1,2.767114918756688,296.7146493889403,287.5752191350128,387.362025238354,0.2062874127088911,2369.91408,350.35079,2942.49532,6.92088,227.59778,1084.0,86.44731,218.60494,342.57157
2023-07-16 09:00:00,2024-07-17 00:00:00,3.1,2.767114918756688,296.7146493889403,287.5752191350128,387.362025238354,0.2062874127088911,2376.82854,363.81983,2944.2712,6.93486,196.38713,1299.00003,85.67075,219.13628,340.36481
2023-07-16 10:00:00,2024-07-17 00:00:00,3.1,3.534442132246106,299.53920437788645,286.4897692272234,511.5315925056474,0.299617686174318,2377.59946,374.51714,2945.72557,6.83252,169.34569,1450.99997,85.9691,218.16367,340.45877
2023-07-16 11:00:00,2024-07-17 00:00:00,3.1,3.534442132246106,299.53920437788645,286.4897692272234,511.5315925056474,0.299617686174318,2378.41894,370.3407,2946.17516,6.79896,132.11592,1410.00001,87.06533,219.56754,342.24646
2023-07-16 12:00:00,2024-07-17 00:00:00,3.1,3.534442132246106,299.53920437788645,286.4897692272234,511.5315925056474,0.299617686174318,2376.7606,374.04821,2950.48418,6.83787,128.65859,1280.99999,87.39398,219.47187,343.29527
2023-07-16 13:00:00,2024-07-17 00:00:00,3.1,3.897496279449215,300.2434693610346,286.07718179534834,601.0668481462216,0.0414820848857212,2371.65067,370.10017,2948.15392,6.78844,134.07134,1374.99995,87.84588,217.36562,341.71868
2023-07-16 14:00:00,2024-07-17 00:00:00,3.1,3.897496279449215,300.2434693610346,286.07718179534834,601.0668481462216,0.0414820848857212,2393.8169,367.79054,2949.71424,7.03109,150.58083,1144.00003,87.21616,218.35223,340.80375
2023-07-16 15:00:00,2024-07-17 00:00:00,3.1,3.897496279449215,300.2434693610346,286.07718179534834,601.0668481462216,0.0414820848857212,2398.00256,363.67452,2945.88231,7.6448,160.54009,790.0,85.22398,216.72083,339.68582
2023-07-16 16:00:00,2024-07-17 00:00:00,3.1,2.55596429051987,295.8008120336656,287.21276330838623,418.7085599714561,0.1254657792338271,2414.27829,364.3482,2943.82063,8.05553,209.23416,403.0,83.86411,220.53708,340.16889
2023-07-16 17:00:00,2024-07-17 00:00:00,3.1,2.55596429051987,295.8008120336656,287.21276330838623,418.7085599714561,0.1254657792338271,2417.9776,390.9214,2942.95831,7.58741,231.73036,143.0,82.48145,217.23866,343.2443
2023-07-16 18:00:00,2024-07-17 00:00:00,3.1,2.55596429051987,295.8008120336656,287.21276330838623,418.7085599714561,0.1254657792338271,2419.3189,410.33278,2934.42355,6.93458,247.88444,31.0,82.46038,216.31564,342.65443
2023-07-16 19:00:00,2024-07-17 00:00:00,3.1,2.229603908585755,291.2487456369378,285.6042716906089,7.302222238776968,0.324749767315777,2451.97773,409.68574,2926.55974,6.88839,251.45987,1.0,81.51808,217.71073,341.82947
2023-07-16 20:00:00,2024-07-17 00:00:00,3.1,2.229603908585755,291.2487456369378,285.6042716906089,7.302222238776968,0.324749767315777,2443.41904,417.89068,2922.32008,6.91538,230.30559,0.0,80.01795,217.93082,340.67732
2023-07-16 21:00:00,2024-07-17 00:00:00,3.1,2.229603908585755,291.2487456369378,285.6042716906089,7.302222238776968,0.324749767315777,2430.66153,417.98286,2920.25171,7.03316,209.94362,0.0,77.2786,218.13574,344.50266
2023-07-16 22:00:00,2024-07-17 00:00:00,3.1,2.410989402719572,289.21824182319847,284.32972466982983,3.651310817491471,0.4732015082326265,2442.30637,399.94724,2920.15218,7.14323,176.06869,0.0,76.41955,217.62149,340.63953
2023-07-16 23:00:00,2024-07-17 00:00:00,3.1,2.410989402719572,289.21824182319847,284.32972466982983,3.651310817491471,0.4732015082326265,2452.8353,352.57993,2913.4756,7.3843,140.38246,0.0,75.52849,218.68702,340.70833
2023-07-17 00:00:00,2024-07-17 00:00:00,3.1,2.410989402719572,289.21824182319847,284.32972466982983,3.651310817491471,0.4732015082326265,2531.94357,292.55984,2933.1327,7.42709,93.66435,125.95879,51.96827,220.21737,341.03129
