Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
35928,2023-02-06 00:00:00,433.33,4445.0,367.0,3983.0,7.0,172.0,0.0,31.0,287.0,296.0
35929,2023-02-06 01:00:00,439.33,4671.0,370.0,3982.0,7.0,242.0,0.0,30.0,288.0,295.0
35930,2023-02-06 02:00:00,445.54,4828.0,372.0,3981.0,8.0,241.0,0.0,26.0,288.0,294.0
35931,2023-02-06 03:00:00,451.6,4897.0,464.0,3980.0,7.0,168.0,0.0,26.0,287.0,295.0
35932,2023-02-06 04:00:00,456.96,5068.0,960.0,3978.0,8.0,225.0,0.0,29.0,288.0,299.0
35933,2023-02-06 05:00:00,461.62,5279.0,1213.0,3978.0,10.0,303.0,2.0,35.0,292.0,324.0
35934,2023-02-06 06:00:00,464.74,5487.0,1262.0,3982.0,9.0,389.0,12.0,29.0,291.0,331.0
35935,2023-02-06 07:00:00,459.48,5586.0,1266.0,3981.0,9.0,550.0,86.0,27.0,290.0,337.0
35936,2023-02-06 08:00:00,458.89,5701.0,1265.0,3980.0,21.0,544.0,218.0,25.0,289.0,335.0
35937,2023-02-06 09:00:00,452.76,5682.0,1239.0,3979.0,7.0,485.0,450.0,17.0,291.0,337.0
35938,2023-02-06 10:00:00,452.17,5722.0,1251.0,3977.0,7.0,385.0,617.0,14.0,289.0,337.0
35939,2023-02-06 11:00:00,452.06,5658.0,1173.0,3975.0,7.0,309.0,634.0,16.0,290.0,336.0
35940,2023-02-06 12:00:00,451.45,5633.0,1204.0,3976.0,6.0,269.0,665.0,22.0,292.0,335.0
35941,2023-02-06 13:00:00,452.86,5617.0,1213.0,3974.0,6.0,287.0,585.0,28.0,295.0,337.0
35942,2023-02-06 14:00:00,464.09,5714.0,1236.0,3976.0,7.0,298.0,316.0,37.0,294.0,338.0
35943,2023-02-06 15:00:00,474.32,5771.0,1251.0,3976.0,7.0,301.0,63.0,42.0,295.0,339.0
35944,2023-02-06 16:00:00,476.93,5798.0,1260.0,3977.0,8.0,300.0,5.0,48.0,298.0,341.0
35945,2023-02-06 17:00:00,476.19,5816.0,1264.0,3976.0,8.0,338.0,0.0,49.0,302.0,345.0
35946,2023-02-06 18:00:00,476.34,5806.0,1264.0,3977.0,7.0,315.0,0.0,55.0,303.0,338.0
35947,2023-02-06 19:00:00,476.77,5770.0,1268.0,3980.0,7.0,275.0,0.0,55.0,296.0,334.0
35948,2023-02-06 20:00:00,477.3,5726.0,1261.0,3978.0,8.0,241.0,0.0,43.0,295.0,330.0
35949,2023-02-06 21:00:00,472.5,5629.0,607.0,3980.0,8.0,243.0,0.0,51.0,294.0,301.0
35950,2023-02-06 22:00:00,471.43,5632.0,372.0,3984.0,9.0,243.0,0.0,64.0,294.0,297.0
35951,2023-02-06 23:00:00,465.89,5507.0,376.0,3986.0,8.0,276.0,0.0,64.0,295.0,296.0
