UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-05-24 00:00:00,5.0,0.0,13090.0,128.0,85.0,166.0
2023-05-24 01:00:00,5.0,0.0,13028.0,129.0,110.0,172.0
2023-05-24 02:00:00,5.0,0.0,13202.0,115.0,171.0,178.0
2023-05-24 03:00:00,5.0,0.0,13298.0,65.0,320.0,180.0
2023-05-24 04:00:00,5.0,0.0,12949.0,26.0,520.0,179.0
2023-05-24 05:00:00,6.0,0.0,12659.0,23.0,754.0,179.0
2023-05-24 06:00:00,5.0,0.0,12527.0,22.0,788.0,171.0
2023-05-24 07:00:00,5.0,0.0,12381.0,0.0,729.0,157.0
2023-05-24 08:00:00,13.0,0.0,12172.0,0.0,700.0,154.0
2023-05-24 09:00:00,14.0,0.0,12117.0,0.0,609.0,156.0
2023-05-24 10:00:00,14.0,0.0,12086.0,0.0,560.0,157.0
2023-05-24 11:00:00,14.0,0.0,11921.0,0.0,513.0,157.0
2023-05-24 12:00:00,14.0,0.0,12202.0,0.0,553.0,156.0
2023-05-24 13:00:00,14.0,0.0,12398.0,2.0,500.0,158.0
2023-05-24 14:00:00,13.0,0.0,12380.0,37.0,467.0,162.0
2023-05-24 15:00:00,14.0,0.0,12506.0,109.0,365.0,160.0
2023-05-24 16:00:00,18.0,0.0,12528.0,124.0,286.0,168.0
2023-05-24 17:00:00,25.0,0.0,12417.0,130.0,174.0,166.0
2023-05-24 18:00:00,29.0,0.0,12129.0,134.0,92.0,164.0
2023-05-24 19:00:00,48.0,0.0,12446.0,106.0,32.0,166.0
2023-05-24 20:00:00,30.0,0.0,12325.0,122.0,20.0,165.0
2023-05-24 21:00:00,14.0,0.0,12217.0,126.0,14.0,169.0
2023-05-24 22:00:00,13.0,0.0,12256.0,131.0,14.0,160.0
2023-05-24 23:00:00,18.0,0.0,11890.0,133.0,59.0,164.0
