UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-11-26 00:00:00,918.0,1085.0,7736.0,29.0,11.0,155.0
2023-11-26 01:00:00,918.0,950.0,8402.0,17.0,16.0,153.0
2023-11-26 02:00:00,919.0,943.0,8964.0,15.0,17.0,164.0
2023-11-26 03:00:00,923.0,937.0,9154.0,16.0,15.0,168.0
2023-11-26 04:00:00,921.0,933.0,9039.0,0.0,21.0,163.0
2023-11-26 05:00:00,946.0,932.0,8690.0,0.0,20.0,149.0
2023-11-26 06:00:00,948.0,935.0,8250.0,1.0,19.0,152.0
2023-11-26 07:00:00,948.0,935.0,7446.0,11.0,26.0,143.0
2023-11-26 08:00:00,950.0,937.0,7220.0,0.0,22.0,141.0
2023-11-26 09:00:00,925.0,941.0,7005.0,0.0,13.0,140.0
2023-11-26 10:00:00,925.0,943.0,6954.0,0.0,12.0,155.0
2023-11-26 11:00:00,926.0,947.0,6971.0,0.0,16.0,165.0
2023-11-26 12:00:00,927.0,950.0,7051.0,0.0,21.0,166.0
2023-11-26 13:00:00,959.0,954.0,7354.0,0.0,31.0,156.0
2023-11-26 14:00:00,965.0,958.0,7824.0,0.0,41.0,144.0
2023-11-26 15:00:00,1030.0,960.0,9142.0,0.0,36.0,144.0
2023-11-26 16:00:00,1045.0,964.0,9281.0,6.0,18.0,142.0
2023-11-26 17:00:00,1045.0,966.0,9148.0,45.0,18.0,143.0
2023-11-26 18:00:00,1003.0,968.0,8875.0,87.0,13.0,139.0
2023-11-26 19:00:00,1003.0,971.0,8435.0,84.0,19.0,144.0
2023-11-26 20:00:00,1003.0,971.0,8244.0,55.0,23.0,141.0
2023-11-26 21:00:00,957.0,973.0,7895.0,58.0,35.0,139.0
2023-11-26 22:00:00,949.0,974.0,7633.0,69.0,77.0,140.0
2023-11-26 23:00:00,945.0,975.0,7410.0,66.0,111.0,140.0
