UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-01-08 00:00:00,658.0,1159.0,6414.0,7.0,480.0,195.0
2023-01-08 01:00:00,658.0,1159.0,7755.0,2.0,486.0,197.0
2023-01-08 02:00:00,661.0,1159.0,8335.0,0.0,589.0,197.0
2023-01-08 03:00:00,660.0,1158.0,8143.0,0.0,610.0,198.0
2023-01-08 04:00:00,659.0,1161.0,7559.0,0.0,639.0,194.0
2023-01-08 05:00:00,661.0,1160.0,7332.0,0.0,711.0,198.0
2023-01-08 06:00:00,661.0,1161.0,6581.0,0.0,734.0,195.0
2023-01-08 07:00:00,643.0,1160.0,6264.0,0.0,817.0,202.0
2023-01-08 08:00:00,662.0,1161.0,5814.0,0.0,820.0,196.0
2023-01-08 09:00:00,664.0,1161.0,5750.0,0.0,658.0,197.0
2023-01-08 10:00:00,663.0,1162.0,5495.0,0.0,808.0,195.0
2023-01-08 11:00:00,664.0,1160.0,5439.0,0.0,871.0,196.0
2023-01-08 12:00:00,661.0,1160.0,5403.0,0.0,760.0,194.0
2023-01-08 13:00:00,659.0,1161.0,5530.0,0.0,721.0,193.0
2023-01-08 14:00:00,661.0,1161.0,5971.0,0.0,674.0,194.0
2023-01-08 15:00:00,657.0,1160.0,6337.0,0.0,673.0,195.0
2023-01-08 16:00:00,661.0,1159.0,6679.0,0.0,747.0,198.0
2023-01-08 17:00:00,657.0,1160.0,6818.0,3.0,803.0,196.0
2023-01-08 18:00:00,658.0,1160.0,6892.0,13.0,704.0,199.0
2023-01-08 19:00:00,655.0,1160.0,6849.0,14.0,650.0,199.0
2023-01-08 20:00:00,649.0,1161.0,6652.0,30.0,866.0,199.0
2023-01-08 21:00:00,646.0,1159.0,6535.0,37.0,935.0,195.0
2023-01-08 22:00:00,648.0,1160.0,6265.0,33.0,1369.0,199.0
2023-01-08 23:00:00,651.0,1160.0,6631.0,43.0,1277.0,199.0
