datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-23 00:00:00,2023-08-23 19:34:33,3.0,3.0034064759320307,290.04057691992324,282.21793190347705,123.93678754807296,0.3143999110389847,845.36534,1118.12336,8311.08462,8863.82001,221.19,96.8789
2023-08-23 01:00:00,2023-08-23 19:34:33,3.0,3.0034064759320307,290.04057691992324,282.21793190347705,123.93678754807296,0.3143999110389847,851.09226,1117.8524,8259.24081,3617.97009,322.42001,103.23073
2023-08-23 02:00:00,2023-08-23 19:34:33,3.0,3.0034064759320307,290.04057691992324,282.21793190347705,123.93678754807296,0.3143999110389847,846.37378,1122.17017,8155.76848,311.05,445.47002,110.95169
2023-08-23 03:00:00,2023-08-23 19:34:33,3.0,3.0034064759320307,290.04057691992324,282.21793190347705,123.93678754807296,0.3143999110389847,847.97775,1123.43874,7714.74474,0.0,533.58999,116.48091
2023-08-23 04:00:00,2023-08-23 19:34:33,3.0,2.369069283305203,288.0276097268994,282.27391896437325,123.93678754807296,0.3143999110389847,840.54604,1124.13509,7132.5013,0.0,555.86002,117.87827
2023-08-23 05:00:00,2023-08-23 19:34:33,3.0,2.369069283305203,288.0276097268994,282.27391896437325,123.93678754807296,0.3143999110389847,833.01322,1124.85906,6588.88565,0.0,539.60001,116.85801
2023-08-23 06:00:00,2023-08-23 19:34:33,3.0,2.369069283305203,288.0276097268994,282.27391896437325,123.93678754807296,0.3143999110389847,807.66265,1124.72852,6054.42179,0.0,505.27,114.70393
2023-08-23 07:00:00,2023-08-23 19:34:33,3.0,2.229782836630487,286.97527499286025,281.9410938160411,61.97878206736991,0.5438235569061202,800.42428,1125.50216,5423.2529,0.0,443.44001,110.82431
2023-08-23 08:00:00,2023-08-23 19:34:33,3.0,2.229782836630487,286.97527499286025,281.9410938160411,61.97878206736991,0.5438235569061202,814.95704,1126.05451,4836.5899,0.0,395.52002,107.8175
2023-08-23 09:00:00,2023-08-23 19:34:33,3.0,2.229782836630487,286.97527499286025,281.9410938160411,61.97878206736991,0.5438235569061202,800.87319,1126.77235,4606.23802,0.0,340.76,104.3815
2023-08-23 10:00:00,2023-08-23 19:34:33,3.0,2.2013883748034293,286.0977109588327,281.4923043538615,0.0,0.6785418562666894,808.9919,1126.89458,4421.13423,0.0,280.92,100.62675
2023-08-23 11:00:00,2023-08-23 19:34:33,3.0,2.2013883748034293,286.0977109588327,281.4923043538615,0.0,0.6785418562666894,810.3873,1127.21557,4507.98395,0.0,225.15,97.12738
2023-08-23 12:00:00,2023-08-23 19:34:33,3.0,2.2013883748034293,286.0977109588327,281.4923043538615,0.0,0.6785418562666894,811.3845,1127.01463,5077.52034,0.0,176.67999,94.08605
2023-08-23 13:00:00,2023-08-23 19:34:33,3.0,2.444341402198199,289.4236194216285,281.64539349375406,0.0,0.7633507952910351,808.26567,1127.77292,5449.10454,748.42004,143.28,91.99032
2023-08-23 14:00:00,2023-08-23 19:34:33,3.0,2.444341402198199,289.4236194216285,281.64539349375406,0.0,0.7633507952910351,815.05393,1130.51374,5726.99229,4844.46002,117.4,90.36644
2023-08-23 15:00:00,2023-08-23 19:34:33,3.0,2.444341402198199,289.4236194216285,281.64539349375406,0.0,0.7633507952910351,822.68575,1139.52506,6092.58776,9793.05011,95.01,88.96155
2023-08-23 16:00:00,2023-08-23 19:34:33,3.0,3.6648019501769777,294.2706845269114,279.86940875785746,95.31479271421252,0.8155163735363116,829.88853,1141.72931,6274.77319,12021.52026,97.93,89.14477
2023-08-23 17:00:00,2023-08-23 19:34:33,3.0,3.6648019501769777,294.2706845269114,279.86940875785746,95.31479271421252,0.8155163735363116,821.99438,1140.5624,6568.22056,12755.44934,122.94,90.71406
2023-08-23 18:00:00,2023-08-23 19:34:33,3.0,3.6648019501769777,294.2706845269114,279.86940875785746,95.31479271421252,0.8155163735363116,812.9758,1130.68353,6765.18584,13118.08948,148.6,92.32413
2023-08-23 19:00:00,2023-08-23 19:34:33,3.0,4.55306315636701,296.8694503052201,278.09320697862563,328.50865466235683,0.8880530686796471,829.474,1129.5293,7164.13485,13238.97937,149.35,92.37119
2023-08-23 20:00:00,2023-08-23 19:34:33,3.0,4.55306315636701,296.8694503052201,278.09320697862563,328.50865466235683,0.8880530686796471,824.33696,1126.37337,7320.19687,13213.65063,125.18,90.85461
2023-08-23 21:00:00,2023-08-23 19:34:33,3.0,4.55306315636701,296.8694503052201,278.09320697862563,328.50865466235683,0.8880530686796471,813.90309,1126.33822,7516.76912,13005.19983,102.62,89.43905
2023-08-23 22:00:00,2023-08-23 19:34:33,3.0,4.500226380679748,296.7106746223635,277.58586937497046,808.8967292065232,0.9525534981577766,811.86423,1127.49089,7685.48801,12476.7406,101.77,89.38571
2023-08-23 23:00:00,2023-08-23 19:34:33,3.0,4.500226380679748,296.7106746223635,277.58586937497046,808.8967292065232,0.9525534981577766,811.50808,1126.76291,7937.82214,11468.72998,117.21999,90.35514
2023-08-24 00:00:00,2023-08-23 19:34:33,3.0,4.500226380679748,296.7106746223635,277.58586937497046,808.8967292065232,0.9525534981577766,767.22392,1111.56373,8204.74908,7747.66779,322.48605,125.74253
2023-08-24 01:00:00,2023-08-23 19:34:33,3.0,2.7181104060386847,291.2857312482401,278.58182027415177,706.8601441849803,1.0075622182407475,772.61345,1111.34039,8080.92793,7688.3783,319.29329,125.14288
2023-08-24 02:00:00,2023-08-23 19:34:33,3.0,2.7181104060386847,291.2857312482401,278.58182027415177,706.8601441849803,1.0075622182407475,768.21795,1115.69021,7970.57798,5611.2988,292.27983,124.95225
2023-08-24 03:00:00,2023-08-23 19:34:33,3.0,2.7181104060386847,291.2857312482401,278.58182027415177,706.8601441849803,1.0075622182407475,769.98079,1116.99302,7585.44568,2879.87439,260.66229,125.3926
2023-08-24 04:00:00,2023-08-23 19:34:33,3.0,2.4722797461701225,289.0056690397083,278.53928461691487,150.29751064133356,1.0493057031687971,762.93418,1117.76208,7080.59104,921.47189,271.47744,127.92848
2023-08-24 05:00:00,2023-08-23 19:34:33,3.0,2.4722797461701225,289.0056690397083,278.53928461691487,150.29751064133356,1.0493057031687971,755.5974,1118.5501,6645.74657,766.26785,284.96511,129.68777
2023-08-24 06:00:00,2023-08-23 19:34:33,3.0,2.4722797461701225,289.0056690397083,278.53928461691487,150.29751064133356,1.0493057031687971,732.06233,1118.45491,6178.27848,860.54456,307.91966,130.20208
2023-08-24 07:00:00,2023-08-23 19:34:33,3.0,2.3210793836453645,287.6700667721293,278.30317463964025,75.15598006807892,1.068071731648267,725.57141,1119.23793,5550.51219,582.05146,331.16355,133.67591
2023-08-24 08:00:00,2023-08-23 19:34:33,3.0,2.3210793836453645,287.6700667721293,278.30317463964025,75.15598006807892,1.068071731648267,739.47925,1119.80028,4889.0108,221.07583,357.11699,133.70643
2023-08-24 09:00:00,2023-08-23 19:34:33,3.0,2.3210793836453645,287.6700667721293,278.30317463964025,75.15598006807892,1.068071731648267,726.7861,1120.56124,4543.04734,224.89397,372.58171,134.789
2023-08-24 10:00:00,2023-08-23 19:34:33,3.0,2.2372950711693727,286.66780302952634,277.9919074365177,0.0,1.078609505805978,734.45724,1120.70489,4198.51698,415.42951,387.45081,134.84111
2023-08-24 11:00:00,2023-08-23 19:34:33,3.0,2.2372950711693727,286.66780302952634,277.9919074365177,0.0,1.078609505805978,735.89288,1121.03672,4129.94249,376.80317,416.95553,136.50428
2023-08-24 12:00:00,2023-08-23 19:34:33,3.0,2.2372950711693727,286.66780302952634,277.9919074365177,0.0,1.078609505805978,737.01011,1120.83917,4596.03587,695.17714,440.55509,136.22623
2023-08-24 13:00:00,2023-08-23 19:34:33,3.0,2.1563810990031573,290.77291374110166,278.3247419564756,0.0,1.081712227305108,734.50103,1121.63776,4885.78628,936.04955,459.17791,136.68013
2023-08-24 14:00:00,2023-08-23 19:34:33,3.0,2.1563810990031573,290.77291374110166,278.3247419564756,0.0,1.081712227305108,741.08082,1124.42028,5190.80013,2159.67282,481.90488,136.17544
2023-08-24 15:00:00,2023-08-23 19:34:33,3.0,2.1563810990031573,290.77291374110166,278.3247419564756,0.0,1.081712227305108,748.37516,1133.41237,5671.1241,4996.4321,524.16994,135.92061
2023-08-24 16:00:00,2023-08-23 19:34:33,3.0,2.9476255677100696,296.2223530755042,277.69600663127983,97.53318711721911,1.0826525432757486,754.97022,1135.63036,6018.27647,7027.9231,567.114,138.99432
2023-08-24 17:00:00,2023-08-23 19:34:33,3.0,2.9476255677100696,296.2223530755042,277.69600663127983,97.53318711721911,1.0826525432757486,747.82269,1134.50467,6507.23593,6912.37878,589.37634,139.36645
2023-08-24 18:00:00,2023-08-23 19:34:33,3.0,2.9476255677100696,296.2223530755042,277.69600663127983,97.53318711721911,1.0826525432757486,739.12588,1124.73718,6887.65146,7070.91534,621.56126,141.40108
2023-08-24 19:00:00,2023-08-23 19:34:33,3.0,3.7051037260768274,298.74476783038085,276.8727855033396,333.9138963784567,1.0837585730934305,754.53677,1123.63791,7399.63157,7673.3681,635.5508,140.26884
2023-08-24 20:00:00,2023-08-23 19:34:33,3.0,3.7051037260768274,298.74476783038085,276.8727855033396,333.9138963784567,1.0837585730934305,749.87994,1120.52566,7579.26775,8143.05817,631.4055,140.15541
2023-08-24 21:00:00,2023-08-23 19:34:33,3.0,3.7051037260768274,298.74476783038085,276.8727855033396,333.9138963784567,1.0837585730934305,740.4041,1120.50784,7736.70987,7950.04657,622.52938,140.37707
2023-08-24 22:00:00,2023-08-23 19:34:33,3.0,3.94034833776684,298.2326374018122,276.92532114871807,808.3192339536783,1.0948136771026225,738.50341,1121.70793,7813.55115,7480.41357,609.94222,141.07893
2023-08-24 23:00:00,2023-08-23 19:34:33,3.0,3.94034833776684,298.2326374018122,276.92532114871807,808.3192339536783,1.0948136771026225,738.36989,1121.027,7953.18474,7047.05896,617.79977,142.29417
2023-08-25 00:00:00,2023-08-23 19:34:33,3.0,3.94034833776684,298.2326374018122,276.92532114871807,808.3192339536783,1.0948136771026225,700.55173,1106.48754,8104.31072,5384.4342,322.48605,125.74253
2023-08-25 01:00:00,2023-08-23 19:34:33,3.0,3.1319259259030714,292.3355469061961,278.4538641482299,701.9663417017091,1.1433701717695182,705.65334,1106.30105,8042.38254,6055.05151,319.29329,125.14288
2023-08-25 02:00:00,2023-08-23 19:34:33,3.0,3.1319259259030714,292.3355469061961,278.4538641482299,701.9663417017091,1.1433701717695182,701.53338,1110.67581,8029.14326,5443.45514,292.27983,124.95225
2023-08-25 03:00:00,2023-08-23 19:34:33,3.0,3.1319259259030714,292.3355469061961,278.4538641482299,701.9663417017091,1.1433701717695182,703.43175,1112.00511,7721.95958,3845.35098,260.66229,125.3926
2023-08-25 04:00:00,2023-08-23 19:34:33,3.0,2.7205908008149704,290.00885225827534,278.7098303544799,142.78772203023152,1.256652225192915,696.71383,1112.83025,7292.43852,2405.13432,271.47744,127.92848
2023-08-25 05:00:00,2023-08-23 19:34:33,3.0,2.7205908008149704,290.00885225827534,278.7098303544799,142.78772203023152,1.256652225192915,689.54422,1113.66794,6913.77686,1725.94626,284.96511,129.68777
2023-08-25 06:00:00,2023-08-23 19:34:33,3.0,2.7205908008149704,290.00885225827534,278.7098303544799,142.78772203023152,1.256652225192915,667.5582,1113.60009,6433.29342,1300.08356,307.91966,130.20208
2023-08-25 07:00:00,2023-08-23 19:34:33,3.0,2.3610978089230783,288.57927946096504,278.89415970562305,71.39866687775665,1.325777795115732,661.70502,1114.39022,5735.45568,862.5609,331.16355,133.67591
2023-08-25 08:00:00,2023-08-23 19:34:33,3.0,2.3610978089230783,288.57927946096504,278.89415970562305,71.39866687775665,1.325777795115732,675.07964,1114.96046,4974.83475,247.28323,357.11699,133.70643
2023-08-25 09:00:00,2023-08-23 19:34:33,3.0,2.3610978089230783,288.57927946096504,278.89415970562305,71.39866687775665,1.325777795115732,663.57315,1115.75474,4521.59418,0.0,372.58171,134.789
2023-08-25 10:00:00,2023-08-23 19:34:33,3.0,2.254648595838324,287.4720021341274,279.16412672912054,0.0,1.3921031159209265,670.8624,1115.91509,4066.07638,343.70464,387.45081,134.84111
2023-08-25 11:00:00,2023-08-23 19:34:33,3.0,2.254648595838324,287.4720021341274,279.16412672912054,0.0,1.3921031159209265,672.33232,1116.2551,3886.08347,266.77144,416.95553,136.50428
2023-08-25 12:00:00,2023-08-23 19:34:33,3.0,2.254648595838324,287.4720021341274,279.16412672912054,0.0,1.3921031159209265,673.55201,1116.06023,4282.54302,0.0,440.55509,136.22623
2023-08-25 13:00:00,2023-08-23 19:34:33,3.0,2.469849118818169,290.4262448663984,280.09600964863114,0.0,1.45973082926329,671.56313,1116.89002,4534.4582,0.0,459.17791,136.68013
2023-08-25 14:00:00,2023-08-23 19:34:33,3.0,2.469849118818169,290.4262448663984,280.09600964863114,0.0,1.45973082926329,677.96504,1119.70489,4847.65768,75.81726,481.90488,136.17544
2023-08-25 15:00:00,2023-08-23 19:34:33,3.0,2.469849118818169,290.4262448663984,280.09600964863114,0.0,1.45973082926329,684.97151,1128.68211,5369.5499,1916.37419,524.16994,135.92061
2023-08-25 16:00:00,2023-08-23 19:34:33,3.0,3.179050347792429,295.296396647332,279.92509165041844,83.39555384667487,1.5407486279676448,691.04809,1130.91074,5752.01367,3403.66278,567.114,138.99432
2023-08-25 17:00:00,2023-08-23 19:34:33,3.0,3.179050347792429,295.296396647332,279.92509165041844,83.39555384667487,1.5407486279676448,684.53758,1129.81689,6270.17072,3816.77341,589.37634,139.36645
2023-08-25 18:00:00,2023-08-23 19:34:33,3.0,3.179050347792429,295.296396647332,279.92509165041844,83.39555384667487,1.5407486279676448,676.11525,1120.13577,6680.90913,4924.75922,621.56126,141.40108
2023-08-25 19:00:00,2023-08-23 19:34:33,3.0,3.757679459529492,297.4527617610735,279.8182388622506,284.9142069032682,1.642345816628537,690.59836,1119.07891,7222.4875,5943.16425,635.5508,140.26884
2023-08-25 20:00:00,2023-08-23 19:34:33,3.0,3.757679459529492,297.4527617610735,279.8182388622506,284.9142069032682,1.642345816628537,686.35141,1116.00034,7414.73005,6644.55927,631.4055,140.15541
