datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-04 00:00:00,2023-09-06 01:46:43,3.0,3.287418972491756,288.3186886477671,282.0769641791044,63.58226661107716,0.6477539086009614,444.25537,1114.42572,7156.90738,7206.33002,3369.01011,294.39361
2023-09-04 01:00:00,2023-09-06 01:46:43,3.0,3.287418972491756,288.3186886477671,282.0769641791044,63.58226661107716,0.6477539086009614,448.25027,1114.18168,7041.93735,2266.98996,3557.00993,306.18994
2023-09-04 02:00:00,2023-09-06 01:46:43,3.0,3.287418972491756,288.3186886477671,282.0769641791044,63.58226661107716,0.6477539086009614,445.18967,1118.51748,6969.06563,39.77,3553.60007,305.97598
2023-09-04 03:00:00,2023-09-06 01:46:43,3.0,3.287418972491756,288.3186886477671,282.0769641791044,63.58226661107716,0.6477539086009614,447.60902,1119.80535,6670.21245,0.0,3519.83992,303.85765
2023-09-04 04:00:00,2023-09-06 01:46:43,3.0,2.758618005701996,286.89908156687216,282.03802360561104,63.58226661107716,0.6477539086009614,442.15448,1120.54257,6262.69341,0.0,3567.71994,306.86195
2023-09-04 05:00:00,2023-09-06 01:46:43,3.0,2.758618005701996,286.89908156687216,282.03802360561104,63.58226661107716,0.6477539086009614,435.62755,1121.30275,5943.98611,0.0,3655.79016,312.38805
2023-09-04 06:00:00,2023-09-06 01:46:43,3.0,2.758618005701996,286.89908156687216,282.03802360561104,63.58226661107716,0.6477539086009614,419.59631,1121.19214,5625.95209,0.0,3720.49007,316.44775
2023-09-04 07:00:00,2023-09-06 01:46:43,3.0,2.7275426279997905,285.9587725527291,281.6973722628688,31.79087377341577,1.1209372572777472,416.19469,1121.97107,5158.82006,0.0,3721.80002,316.52994
2023-09-04 08:00:00,2023-09-06 01:46:43,3.0,2.7275426279997905,285.9587725527291,281.6973722628688,31.79087377341577,1.1209372572777472,427.51946,1122.52905,4632.52821,0.0,3730.91016,317.10157
2023-09-04 09:00:00,2023-09-06 01:46:43,3.0,2.7275426279997905,285.9587725527291,281.6973722628688,31.79087377341577,1.1209372572777472,420.57454,1123.2712,4399.29983,0.0,3656.37997,312.42506
2023-09-04 10:00:00,2023-09-06 01:46:43,3.0,2.880455034305431,285.071752089328,281.2825883759334,0.0,1.5387981584599284,426.39599,1123.40548,4174.4786,0.0,3524.07,304.12307
