Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
41952,2023-10-15 00:00:00,2024-07-17 00:00:00,3.1,96.15,903.0,1143.0,4752.0,14.0,19.0,142.0
41953,2023-10-15 01:00:00,2024-07-17 00:00:00,3.1,90.42,902.0,1142.0,5363.0,4.0,13.0,142.0
41954,2023-10-15 02:00:00,2024-07-17 00:00:00,3.1,88.99,915.0,1143.0,5570.0,15.0,31.0,141.0
41955,2023-10-15 03:00:00,2024-07-17 00:00:00,3.1,92.41,920.0,1144.0,5169.0,15.0,63.0,141.0
41956,2023-10-15 04:00:00,2024-07-17 00:00:00,3.1,93.64,921.0,1142.0,5015.0,0.0,98.0,141.0
41957,2023-10-15 05:00:00,2024-07-17 00:00:00,3.1,101.26,920.0,1142.0,4311.0,0.0,85.0,142.0
41958,2023-10-15 06:00:00,2024-07-17 00:00:00,3.1,99.71,907.0,1142.0,4294.0,12.0,96.0,134.0
41959,2023-10-15 07:00:00,2024-07-17 00:00:00,3.1,103.16,908.0,1143.0,3961.0,0.0,127.0,131.0
41960,2023-10-15 08:00:00,2024-07-17 00:00:00,3.1,103.05,906.0,1145.0,4090.0,0.0,117.0,147.0
41961,2023-10-15 09:00:00,2024-07-17 00:00:00,3.1,105.08,908.0,1145.0,3992.0,0.0,78.0,148.0
41962,2023-10-15 10:00:00,2024-07-17 00:00:00,3.1,105.94,908.0,1146.0,3960.0,0.0,66.0,151.0
41963,2023-10-15 11:00:00,2024-07-17 00:00:00,3.1,106.44,909.0,1146.0,3947.0,0.0,24.0,147.0
41964,2023-10-15 12:00:00,2024-07-17 00:00:00,3.1,106.81,909.0,1145.0,3926.0,0.0,13.0,146.0
41965,2023-10-15 13:00:00,2024-07-17 00:00:00,3.1,104.97,911.0,1145.0,4105.0,0.0,6.0,149.0
41966,2023-10-15 14:00:00,2024-07-17 00:00:00,3.1,105.47,910.0,1146.0,4038.0,0.0,13.0,147.0
41967,2023-10-15 15:00:00,2024-07-17 00:00:00,3.1,105.69,911.0,1146.0,4007.0,2.0,28.0,147.0
41968,2023-10-15 16:00:00,2024-07-17 00:00:00,3.1,104.9,913.0,1144.0,4033.0,37.0,52.0,148.0
41969,2023-10-15 17:00:00,2024-07-17 00:00:00,3.1,98.35,909.0,1145.0,4520.0,91.0,81.0,151.0
41970,2023-10-15 18:00:00,2024-07-17 00:00:00,3.1,101.7,911.0,1145.0,4237.0,104.0,89.0,154.0
41971,2023-10-15 19:00:00,2024-07-17 00:00:00,3.1,103.43,909.0,1143.0,3954.0,104.0,169.0,149.0
41972,2023-10-15 20:00:00,2024-07-17 00:00:00,3.1,103.07,906.0,1143.0,3797.0,78.0,346.0,151.0
41973,2023-10-15 21:00:00,2024-07-17 00:00:00,3.1,104.27,905.0,1142.0,3448.0,75.0,556.0,150.0
41974,2023-10-15 22:00:00,2024-07-17 00:00:00,3.1,104.35,904.0,1141.0,3299.0,92.0,671.0,151.0
41975,2023-10-15 23:00:00,2024-07-17 00:00:00,3.1,98.21,903.0,1142.0,3702.0,77.0,766.0,150.0
