Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
40440,2023-08-13 00:00:00,2024-07-17 00:00:00,3.1,74.56,952.0,1126.0,8691.0,109.0,216.0,210.0
40441,2023-08-13 01:00:00,2024-07-17 00:00:00,3.1,73.77,949.0,1127.0,8788.0,132.0,251.0,210.0
40442,2023-08-13 02:00:00,2024-07-17 00:00:00,3.1,70.04,892.0,1126.0,9220.0,103.0,277.0,213.0
40443,2023-08-13 03:00:00,2024-07-17 00:00:00,3.1,72.11,939.0,1127.0,9139.0,51.0,264.0,211.0
40444,2023-08-13 04:00:00,2024-07-17 00:00:00,3.1,74.95,976.0,1128.0,8803.0,28.0,279.0,213.0
40445,2023-08-13 05:00:00,2024-07-17 00:00:00,3.1,77.13,970.0,1131.0,8369.0,8.0,230.0,214.0
40446,2023-08-13 06:00:00,2024-07-17 00:00:00,3.1,86.07,950.0,1133.0,6657.0,0.0,125.0,200.0
40447,2023-08-13 07:00:00,2024-07-17 00:00:00,3.1,87.1,851.0,1131.0,5963.0,8.0,75.0,203.0
40448,2023-08-13 08:00:00,2024-07-17 00:00:00,3.1,88.23,777.0,1130.0,5342.0,0.0,60.0,199.0
40449,2023-08-13 09:00:00,2024-07-17 00:00:00,3.1,96.37,775.0,1132.0,4517.0,0.0,54.0,202.0
40450,2023-08-13 10:00:00,2024-07-17 00:00:00,3.1,94.18,776.0,1132.0,4668.0,0.0,107.0,202.0
40451,2023-08-13 11:00:00,2024-07-17 00:00:00,3.1,94.87,778.0,1133.0,4477.0,0.0,177.0,196.0
40452,2023-08-13 12:00:00,2024-07-17 00:00:00,3.1,95.16,778.0,1134.0,4378.0,0.0,222.0,194.0
40453,2023-08-13 13:00:00,2024-07-17 00:00:00,3.1,93.81,779.0,1136.0,4408.0,0.0,265.0,188.0
40454,2023-08-13 14:00:00,2024-07-17 00:00:00,3.1,94.66,777.0,1134.0,4285.0,12.0,242.0,182.0
40455,2023-08-13 15:00:00,2024-07-17 00:00:00,3.1,94.88,781.0,1134.0,4367.0,88.0,165.0,187.0
40456,2023-08-13 16:00:00,2024-07-17 00:00:00,3.1,96.72,870.0,1134.0,4698.0,133.0,142.0,190.0
40457,2023-08-13 17:00:00,2024-07-17 00:00:00,3.1,92.44,871.0,1132.0,5187.0,133.0,122.0,191.0
40458,2023-08-13 18:00:00,2024-07-17 00:00:00,3.1,87.02,867.0,1131.0,5780.0,133.0,179.0,194.0
40459,2023-08-13 19:00:00,2024-07-17 00:00:00,3.1,83.65,864.0,1127.0,6185.0,132.0,235.0,196.0
40460,2023-08-13 20:00:00,2024-07-17 00:00:00,3.1,82.13,861.0,1128.0,6375.0,136.0,238.0,195.0
40461,2023-08-13 21:00:00,2024-07-17 00:00:00,3.1,76.82,860.0,1126.0,7187.0,135.0,303.0,195.0
40462,2023-08-13 22:00:00,2024-07-17 00:00:00,3.1,73.56,859.0,1127.0,7795.0,132.0,316.0,194.0
40463,2023-08-13 23:00:00,2024-07-17 00:00:00,3.1,73.6,905.0,1125.0,8174.0,120.0,332.0,195.0
