,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,77.66,899.0,1128.0,7276.0,86.0,128.0,169.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,78.49,967.0,1129.0,7579.0,70.0,205.0,171.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,79.16,972.0,1128.0,7479.0,62.0,221.0,171.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,81.79,983.0,1127.0,7234.0,42.0,185.0,178.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,83.84,997.0,1128.0,7061.0,29.0,162.0,181.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,85.25,993.0,1129.0,6764.0,13.0,145.0,173.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,85.61,911.0,1128.0,6112.0,10.0,139.0,166.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,90.17,907.0,1128.0,5475.0,0.0,146.0,163.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,98.94,915.0,1128.0,4634.0,0.0,146.0,167.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,101.92,914.0,1128.0,4392.0,0.0,166.0,174.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,102.75,917.0,1128.0,4297.0,9.0,135.0,165.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,105.11,919.0,1128.0,4158.0,0.0,159.0,174.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,104.19,918.0,1129.0,4153.0,0.0,203.0,171.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,103.19,919.0,1129.0,4168.0,0.0,253.0,169.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,102.6,918.0,1128.0,4224.0,9.0,265.0,173.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,100.41,917.0,1128.0,4391.0,42.0,242.0,170.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,97.78,904.0,1128.0,4546.0,93.0,236.0,171.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,91.63,866.0,1124.0,4937.0,56.0,331.0,177.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,86.13,817.0,1124.0,5172.0,73.0,371.0,172.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,82.24,817.0,1123.0,5628.0,77.0,402.0,170.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,80.96,815.0,1124.0,5783.0,54.0,514.0,180.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,79.75,814.0,1122.0,5808.0,50.0,641.0,180.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,78.46,817.0,1123.0,5948.0,96.0,650.0,176.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,78.79,905.0,1124.0,6710.0,50.0,593.0,181.0
