,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
0,2023-09-04 00:00:00,2023-09-06 23:37:32,3.0,26.55,437.0,1129.0,6041.0,45.0,2426.0,193.0
1,2023-09-04 01:00:00,2023-09-06 23:37:32,3.0,25.82,433.0,1131.0,6305.0,50.0,2348.0,191.0
2,2023-09-04 02:00:00,2023-09-06 23:37:32,3.0,26.13,437.0,1131.0,6172.0,27.0,2431.0,191.0
3,2023-09-04 03:00:00,2023-09-06 23:37:32,3.0,26.18,437.0,1132.0,6011.0,1.0,2452.0,184.0
4,2023-09-04 04:00:00,2023-09-06 23:37:32,3.0,26.96,443.0,1133.0,5707.0,0.0,2578.0,186.0
5,2023-09-04 05:00:00,2023-09-06 23:37:32,3.0,28.7,443.0,1135.0,5218.0,1.0,2570.0,192.0
6,2023-09-04 06:00:00,2023-09-06 23:37:32,3.0,29.48,445.0,1134.0,4819.0,0.0,2572.0,183.0
7,2023-09-04 07:00:00,2023-09-06 23:37:32,3.0,30.02,443.0,1136.0,4827.0,16.0,2452.0,188.0
8,2023-09-04 08:00:00,2023-09-06 23:37:32,3.0,31.76,448.0,1139.0,4472.0,14.0,2447.0,193.0
9,2023-09-04 09:00:00,2023-09-06 23:37:32,3.0,32.53,446.0,1140.0,4392.0,25.0,2373.0,198.0
10,2023-09-04 10:00:00,2023-09-06 23:37:32,3.0,32.34,447.0,1142.0,4324.0,25.0,2348.0,189.0
11,2023-09-04 11:00:00,2023-09-06 23:37:32,3.0,32.42,448.0,1140.0,4287.0,12.0,2322.0,185.0
12,2023-09-04 12:00:00,2023-09-06 23:37:32,3.0,34.43,449.0,1141.0,3958.0,0.0,2213.0,187.0
13,2023-09-04 13:00:00,2023-09-06 23:37:32,3.0,31.9,447.0,1142.0,4506.0,0.0,2255.0,186.0
14,2023-09-04 14:00:00,2023-09-06 23:37:32,3.0,33.1,450.0,1145.0,4292.0,1.0,2204.0,187.0
15,2023-09-04 15:00:00,2023-09-06 23:37:32,3.0,32.18,449.0,1145.0,4428.0,15.0,2280.0,187.0
16,2023-09-04 16:00:00,2023-09-06 23:37:32,3.0,30.21,451.0,1144.0,4524.0,76.0,2522.0,177.0
17,2023-09-04 17:00:00,2023-09-06 23:37:32,3.0,29.24,449.0,1144.0,4838.0,116.0,2549.0,183.0
18,2023-09-04 18:00:00,2023-09-06 23:37:32,3.0,29.64,450.0,1143.0,4984.0,88.0,2357.0,185.0
19,2023-09-04 19:00:00,2023-09-06 23:37:32,3.0,30.2,448.0,1140.0,4755.0,71.0,2430.0,186.0
20,2023-09-04 20:00:00,2023-09-06 23:37:32,3.0,29.8,448.0,1139.0,4792.0,78.0,2452.0,183.0
21,2023-09-04 21:00:00,2023-09-06 23:37:32,3.0,29.54,448.0,1138.0,4919.0,79.0,2406.0,183.0
22,2023-09-04 22:00:00,2023-09-06 23:37:32,3.0,29.31,447.0,1139.0,5011.0,80.0,2374.0,183.0
23,2023-09-04 23:00:00,2023-09-06 23:37:32,3.0,28.65,446.0,1138.0,5324.0,72.0,2366.0,188.0
