UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-03-05 00:00:00,2024-07-17 00:00:00,3.1,4.000181774019957,270.2342303324534,266.8159364496233,428.5671330612448,1.1303280141396963,925.6585,1141.40157,5550.3641,29.57491,88.35083,185.35202
2023-03-05 01:00:00,2024-07-17 00:00:00,3.1,3.135624757853642,266.20301391551385,263.98217858549407,39.40866711403365,0.4559572200191668,901.7168,1142.64097,5689.76514,18.58772,99.94198,185.26994
2023-03-05 02:00:00,2024-07-17 00:00:00,3.1,3.135624757853642,266.20301391551385,263.98217858549407,39.40866711403365,0.4559572200191668,908.10899,1145.01487,6205.51759,5.03734,129.06275,186.07994
2023-03-05 03:00:00,2024-07-17 00:00:00,3.1,3.135624757853642,266.20301391551385,263.98217858549407,39.40866711403365,0.4559572200191668,907.13952,1147.71814,6761.54675,0.0,131.2618,186.13672
2023-03-05 04:00:00,2024-07-17 00:00:00,3.1,2.832445611082244,265.22118462219726,263.07456118156324,19.70418474241487,0.8300445583312969,916.10759,1149.74317,6961.79954,0.0,164.76493,186.21892
2023-03-05 05:00:00,2024-07-17 00:00:00,3.1,2.832445611082244,265.22118462219726,263.07456118156324,19.70418474241487,0.8300445583312969,917.89886,1148.7564,6836.06446,0.32304,188.69685,186.17587
2023-03-05 06:00:00,2024-07-17 00:00:00,3.1,2.832445611082244,265.22118462219726,263.07456118156324,19.70418474241487,0.8300445583312969,921.33478,1148.11761,6348.59401,1.92416,180.35186,186.8766
2023-03-05 07:00:00,2024-07-17 00:00:00,3.1,2.73525631264389,264.560281843602,262.4842816870074,0.0,0.3212982994515547,925.43068,1149.84546,5740.56608,0.2036,199.04648,186.99285
2023-03-05 08:00:00,2024-07-17 00:00:00,3.1,2.73525631264389,264.560281843602,262.4842816870074,0.0,0.3212982994515547,901.01175,1148.64911,5114.43225,0.0,224.90196,186.9171
2023-03-05 09:00:00,2024-07-17 00:00:00,3.1,2.73525631264389,264.560281843602,262.4842816870074,0.0,0.3212982994515547,909.82042,1147.19834,4652.99588,0.0,245.91147,185.67748
2023-03-05 10:00:00,2024-07-17 00:00:00,3.1,2.7096812799398675,264.144284338714,262.1563638788149,0.0,0.5955980132707908,897.44132,1146.90949,4374.30584,0.0,270.78625,185.17759
2023-03-05 11:00:00,2024-07-17 00:00:00,3.1,2.7096812799398675,264.144284338714,262.1563638788149,0.0,0.5955980132707908,897.42268,1151.65687,4315.02119,0.0,237.80792,186.43417
2023-03-05 12:00:00,2024-07-17 00:00:00,3.1,2.7096812799398675,264.144284338714,262.1563638788149,0.0,0.5955980132707908,896.93957,1151.63278,4524.7239,0.0,210.60785,186.07031
2023-03-05 13:00:00,2024-07-17 00:00:00,3.1,2.813194553685136,264.78053118808856,262.71227872648035,11.025478626133706,0.2644028992875784,888.5603,1150.00116,4939.13779,0.0,220.57444,186.37828
2023-03-05 14:00:00,2024-07-17 00:00:00,3.1,2.813194553685136,264.78053118808856,262.71227872648035,11.025478626133706,0.2644028992875784,878.19115,1152.02386,5542.34163,0.0,243.90885,186.52676
2023-03-05 15:00:00,2024-07-17 00:00:00,3.1,2.813194553685136,264.78053118808856,262.71227872648035,11.025478626133706,0.2644028992875784,881.5992,1153.47568,6275.69145,12.19057,247.86858,186.73558
2023-03-05 16:00:00,2024-07-17 00:00:00,3.1,3.4825861490805816,269.1387150008022,265.78835059456105,148.54315892432112,0.5430580860746372,888.27945,1153.53105,6811.83411,24.37836,249.47942,185.54543
2023-03-05 17:00:00,2024-07-17 00:00:00,3.1,3.4825861490805816,269.1387150008022,265.78835059456105,148.54315892432112,0.5430580860746372,884.8468,1153.65766,7070.98058,36.43137,244.5765,184.21186
2023-03-05 18:00:00,2024-07-17 00:00:00,3.1,3.4825861490805816,269.1387150008022,265.78835059456105,148.54315892432112,0.5430580860746372,884.83854,1153.26601,6939.65364,48.07648,263.77243,184.49161
2023-03-05 19:00:00,2024-07-17 00:00:00,3.1,3.7237284939505786,270.8671163722685,266.78589708852394,542.3569334650904,0.4256538320926681,876.63355,1150.68836,6654.98758,56.85824,273.0065,182.93098
2023-03-05 20:00:00,2024-07-17 00:00:00,3.1,3.7237284939505786,270.8671163722685,266.78589708852394,542.3569334650904,0.4256538320926681,882.87768,1150.79636,6212.28433,59.03389,284.34372,183.52295
2023-03-05 21:00:00,2024-07-17 00:00:00,3.1,3.7237284939505786,270.8671163722685,266.78589708852394,542.3569334650904,0.4256538320926681,877.51002,1151.58085,5825.01951,59.33543,292.63472,184.62619
2023-03-05 22:00:00,2024-07-17 00:00:00,3.1,2.9282465086697043,270.4924636976758,266.79294061862623,457.71069477452136,0.970309782195704,878.80224,1152.19224,5556.18165,54.15919,312.82151,185.01477
2023-03-05 23:00:00,2024-07-17 00:00:00,3.1,2.9282465086697043,270.4924636976758,266.79294061862623,457.71069477452136,0.970309782195704,884.60909,1153.68535,5548.09197,41.11554,322.25489,186.11276
2023-03-06 00:00:00,2024-07-17 00:00:00,3.1,2.9282465086697043,270.4924636976758,266.79294061862623,457.71069477452136,0.970309782195704,884.20516,1141.40157,5556.88776,25.65508,111.09013,181.39172
2023-03-06 01:00:00,2024-07-17 00:00:00,3.1,2.57966850514312,265.9956800888188,263.7280946909143,43.09469761696977,0.3575305260282282,861.5848,1142.64097,5657.07726,15.55598,122.04064,181.35599
2023-03-06 02:00:00,2024-07-17 00:00:00,3.1,2.57966850514312,265.9956800888188,263.7280946909143,43.09469761696977,0.3575305260282282,867.93471,1145.01487,6153.96106,3.29221,149.74772,182.20367
2023-03-06 03:00:00,2024-07-17 00:00:00,3.1,2.57966850514312,265.9956800888188,263.7280946909143,43.09469761696977,0.3575305260282282,867.65472,1147.71814,6687.10254,0.0,149.99451,182.29434
2023-03-06 04:00:00,2024-07-17 00:00:00,3.1,2.46195805229636,264.7550541582177,262.55590573335644,21.54729149079421,0.6068741772173695,876.75875,1149.74317,6902.11675,0.0,182.55438,182.45619
