UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-10-03 00:00:00,2024-07-17 00:00:00,3.1,4.00934840695089,285.00743705690707,277.68357400201944,297.6017956880362,0.434638644733591,919.9632,1148.92169,4770.38295,50.42257,1687.32577,166.48936
2023-10-03 01:00:00,2024-07-17 00:00:00,3.1,2.972858062611503,282.0635868270213,277.8699142693158,27.369593768873777,0.1118308572248836,907.90818,1149.93994,5277.5972,39.29926,1697.21357,167.69088
2023-10-03 02:00:00,2024-07-17 00:00:00,3.1,2.972858062611503,282.0635868270213,277.8699142693158,27.369593768873777,0.1118308572248836,892.60202,1151.80968,5670.68514,26.7815,1676.1616,167.77578
2023-10-03 03:00:00,2024-07-17 00:00:00,3.1,2.972858062611503,282.0635868270213,277.8699142693158,27.369593768873777,0.1118308572248836,879.81975,1152.93911,5738.24376,11.82206,1690.94875,166.95491
2023-10-03 04:00:00,2024-07-17 00:00:00,3.1,2.7319457573404886,281.0786935515374,277.66255139506086,13.68476088752871,0.193434164485087,868.34114,1154.01429,5542.29216,0.99451,1729.58247,167.1143
2023-10-03 05:00:00,2024-07-17 00:00:00,3.1,2.7319457573404886,281.0786935515374,277.66255139506086,13.68476088752871,0.193434164485087,851.65715,1153.85295,5294.30504,0.0,1711.6694,167.64737
2023-10-03 06:00:00,2024-07-17 00:00:00,3.1,2.7319457573404886,281.0786935515374,277.66255139506086,13.68476088752871,0.193434164485087,827.58776,1153.34985,4923.32375,0.0,1690.72084,169.40773
2023-10-03 07:00:00,2024-07-17 00:00:00,3.1,2.65564791857784,280.3559229553248,277.3776379501793,0.0,0.0481681083507374,839.72003,1153.29321,4279.49086,0.0,1727.74289,169.78418
2023-10-03 08:00:00,2024-07-17 00:00:00,3.1,2.65564791857784,280.3559229553248,277.3776379501793,0.0,0.0481681083507374,841.50813,1150.62291,3789.26902,0.0,1721.72061,170.34013
2023-10-03 09:00:00,2024-07-17 00:00:00,3.1,2.65564791857784,280.3559229553248,277.3776379501793,0.0,0.0481681083507374,848.67042,1149.47988,3570.97124,0.0,1639.28085,170.17022
