UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-12-21 00:00:00,635.0,1151.0,7699.0,7.0,0.0,132.0
2023-12-21 01:00:00,637.0,1150.0,8469.0,14.0,0.0,134.0
2023-12-21 02:00:00,641.0,1151.0,8853.0,0.0,0.0,132.0
2023-12-21 03:00:00,639.0,1151.0,8735.0,0.0,0.0,135.0
2023-12-21 04:00:00,641.0,1155.0,8457.0,0.0,0.0,137.0
2023-12-21 05:00:00,640.0,1160.0,8185.0,0.0,0.0,141.0
2023-12-21 06:00:00,639.0,1160.0,7552.0,0.0,0.0,141.0
2023-12-21 07:00:00,642.0,1151.0,6508.0,0.0,0.0,134.0
2023-12-21 08:00:00,693.0,1150.0,5878.0,0.0,0.0,133.0
2023-12-21 09:00:00,718.0,1152.0,4934.0,0.0,1.0,131.0
2023-12-21 10:00:00,599.0,1153.0,4793.0,0.0,1.0,154.0
2023-12-21 11:00:00,547.0,1151.0,4730.0,0.0,2.0,169.0
2023-12-21 12:00:00,545.0,1152.0,4842.0,0.0,0.0,165.0
2023-12-21 13:00:00,547.0,1152.0,5172.0,0.0,0.0,167.0
2023-12-21 14:00:00,544.0,1152.0,6786.0,0.0,3.0,156.0
2023-12-21 15:00:00,546.0,1152.0,8088.0,0.0,0.0,161.0
2023-12-21 16:00:00,548.0,1152.0,8508.0,0.0,2.0,162.0
2023-12-21 17:00:00,545.0,1152.0,8545.0,5.0,0.0,159.0
2023-12-21 18:00:00,547.0,1153.0,8261.0,9.0,0.0,163.0
2023-12-21 19:00:00,543.0,1152.0,7244.0,13.0,0.0,168.0
2023-12-21 20:00:00,537.0,1152.0,7089.0,19.0,1.0,173.0
2023-12-21 21:00:00,537.0,1153.0,6771.0,16.0,0.0,173.0
2023-12-21 22:00:00,534.0,1154.0,6537.0,13.0,0.0,177.0
2023-12-21 23:00:00,533.0,1152.0,6585.0,8.0,0.0,176.0
