datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-31 00:00:00,2023-09-02 22:35:24,3.0,3.4834408925740656,288.9143869441132,275.56570720307843,114.75445775615064,0.1212722058277286,568.25055,1121.90681,8685.86942,8485.34991,807.38,133.66027
2023-08-31 01:00:00,2023-09-02 22:35:24,3.0,3.4834408925740656,288.9143869441132,275.56570720307843,114.75445775615064,0.1212722058277286,572.78087,1121.60845,8708.0927,3015.2001,941.91997,142.10219
2023-08-31 02:00:00,2023-09-02 22:35:24,3.0,3.4834408925740656,288.9143869441132,275.56570720307843,114.75445775615064,0.1212722058277286,569.20776,1125.90754,8649.39054,135.71,1033.58,147.85353
2023-08-31 03:00:00,2023-09-02 22:35:24,3.0,3.4834408925740656,288.9143869441132,275.56570720307843,114.75445775615064,0.1212722058277286,571.37509,1127.15653,8225.80322,0.0,1080.27998,150.78379
2023-08-31 04:00:00,2023-09-02 22:35:24,3.0,2.9702572932735736,286.8799251210418,275.82260452636706,114.75445775615064,0.1212722058277286,565.30932,1127.81089,7601.50366,0.0,1043.23,148.45904
2023-08-31 05:00:00,2023-09-02 22:35:24,3.0,2.9702572932735736,286.8799251210418,275.82260452636706,114.75445775615064,0.1212722058277286,558.47147,1128.49795,6958.91748,0.0,941.84001,142.09717
2023-08-31 06:00:00,2023-09-02 22:35:24,3.0,2.9702572932735736,286.8799251210418,275.82260452636706,114.75445775615064,0.1212722058277286,539.55933,1128.34704,6284.9642,0.0,841.25003,135.7855
2023-08-31 07:00:00,2023-09-02 22:35:24,3.0,2.847704354043059,285.7821420809082,275.78691388529046,57.3770922590778,0.1695350460764322,534.97164,1129.11525,5531.28203,0.0,746.43997,129.8365
2023-08-31 08:00:00,2023-09-02 22:35:24,3.0,2.847704354043059,285.7821420809082,275.78691388529046,57.3770922590778,0.1695350460764322,547.28814,1129.66182,4833.50458,0.0,652.51,123.94272
2023-08-31 09:00:00,2023-09-02 22:35:24,3.0,2.847704354043059,285.7821420809082,275.78691388529046,57.3770922590778,0.1695350460764322,538.13632,1130.35487,4506.55999,0.0,562.91002,118.32064
